Method:,Column 1,,
Host Date-Time:,31/3/15 @ 10:56:43,,
Header Version:,1,,
System Temp (C):,32.06,,
Detector Temp (C):,31.65,,
Humidity (%):,3.66,,
Lamp PD:,3826,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.734,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,-0.002387,108485.000000,109083.000000
905.375756,0.001589,121306.000000,120863.000000
909.237442,0.002602,131909.000000,131121.000000
913.094897,0.002715,143299.000000,142406.000000
916.948121,0.002767,156982.000000,155985.000000
922.079171,0.004705,179937.000000,177998.000000
925.922522,0.003768,200504.000000,198772.000000
929.761641,0.005281,222660.000000,219969.000000
933.596530,0.005763,244426.000000,241204.000000
937.427188,0.005992,263972.000000,260355.000000
941.253614,0.006286,281845.000000,277795.000000
945.075809,0.006325,297271.000000,292973.000000
950.165487,0.006195,315605.000000,311135.000000
953.977810,0.006035,328029.000000,323502.000000
957.785901,0.006587,340470.000000,335345.000000
961.589761,0.006654,352317.000000,346960.000000
965.389390,0.006097,363056.000000,357995.000000
969.184788,0.006631,373162.000000,367508.000000
972.975955,0.006389,382632.000000,377044.000000
976.762890,0.006672,391202.000000,385238.000000
981.805555,0.006567,400190.000000,394184.000000
985.582618,0.007485,406088.000000,399149.000000
989.355450,0.007692,410162.000000,402961.000000
993.124050,0.007767,412868.000000,405550.000000
996.888419,0.008065,414263.000000,406641.000000
1000.648557,0.008190,415476.000000,407714.000000
1004.404464,0.008546,415479.000000,407383.000000
1009.405758,0.009064,414358.000000,405800.000000
1013.151792,0.008866,412923.000000,404579.000000
1016.893595,0.008818,411526.000000,403255.000000
1020.631167,0.008439,409066.000000,401194.000000
1024.364507,0.008729,406777.000000,398683.000000
1028.093617,0.008843,404427.000000,396275.000000
1031.818495,0.008324,401911.000000,394281.000000
1036.778417,0.007918,398410.000000,391212.000000
1040.493423,0.007663,396204.000000,389274.000000
1044.204197,0.006993,394236.000000,387939.000000
1047.910740,0.007428,392042.000000,385394.000000
1051.613052,0.006928,389823.000000,383654.000000
1055.311133,0.006254,388234.000000,382683.000000
1059.004983,0.006411,387599.000000,381919.000000
1063.923534,0.005825,386688.000000,381536.000000
1067.607511,0.005574,386598.000000,381668.000000
1071.287257,0.005188,387377.000000,382777.000000
1074.962771,0.004573,388536.000000,384466.000000
1078.634055,0.004649,389855.000000,385704.000000
1082.301107,0.003799,391215.000000,387808.000000
1085.963928,0.003846,393215.000000,389748.000000
1090.841108,0.003752,396270.000000,392861.000000
1094.494056,0.003842,398760.000000,395248.000000
1098.142773,0.004235,400987.000000,397096.000000
1101.787259,0.004723,403477.000000,399113.000000
1105.427514,0.005988,406116.000000,400555.000000
1109.063538,0.007028,407701.000000,401156.000000
1112.695330,0.009978,409859.000000,400550.000000
1117.531139,0.015293,412494.000000,398221.000000
1121.153058,0.019832,414909.000000,396388.000000
1124.770747,0.022581,416559.000000,395454.000000
1128.384204,0.023495,418532.000000,396491.000000
1131.993431,0.020473,419956.000000,400618.000000
1135.598426,0.017015,421946.000000,405734.000000
1139.199190,0.013378,423881.000000,411023.000000
1143.993626,0.011442,426786.000000,415689.000000
1147.584518,0.010543,428617.000000,418337.000000
1151.171178,0.011055,431169.000000,420332.000000
1154.753606,0.011105,433579.000000,422633.000000
1158.331804,0.012077,436264.000000,424299.000000
1161.905771,0.012138,439132.000000,427029.000000
1165.475506,0.012741,442389.000000,429599.000000
1169.041010,0.012630,446101.000000,433314.000000
1173.788434,0.012734,451929.000000,438870.000000
1177.344065,0.011340,456026.000000,444273.000000
1180.895466,0.010578,461306.000000,450206.000000
1184.442635,0.009461,467657.000000,457579.000000
1187.985573,0.008601,473969.000000,464675.000000
1191.524279,0.007162,479856.000000,472008.000000
1195.058755,0.007105,487372.000000,479463.000000
1199.764807,0.006870,497347.000000,489541.000000
1203.289410,0.006419,504311.000000,496912.000000
1206.809782,0.006098,511507.000000,504375.000000
1210.325922,0.006316,519078.000000,511584.000000
1213.837832,0.006384,527163.000000,519471.000000
1217.345510,0.006294,534208.000000,526522.000000
1220.848957,0.006256,540472.000000,532742.000000
1225.513638,0.006154,549929.000000,542192.000000
1229.007212,0.005847,556888.000000,549441.000000
1232.496555,0.005357,562180.000000,555288.000000
1235.981667,0.005511,567975.000000,560813.000000
1239.462548,0.005009,574815.000000,568223.000000
1242.939198,0.004769,582782.000000,576417.000000
1246.411616,0.004481,591476.000000,585404.000000
1251.034925,0.004552,604016.000000,597718.000000
1254.497471,0.005169,612289.000000,605044.000000
1257.955786,0.005432,619125.000000,611430.000000
1261.409869,0.005603,624551.000000,616545.000000
1264.859721,0.005245,629900.000000,622339.000000
1268.305342,0.005522,634345.000000,626330.000000
1271.746732,0.005989,638574.000000,629828.000000
1276.328670,0.006196,642499.000000,633398.000000
1279.760187,0.006425,645905.000000,636420.000000
1283.187473,0.006458,648307.000000,638738.000000
1286.610528,0.006510,650446.000000,640769.000000
1290.029352,0.006853,652132.000000,641922.000000
1293.443944,0.006371,653907.000000,644385.000000
1296.854305,0.006520,655963.000000,646188.000000
1301.394872,0.006816,657349.000000,647113.000000
1304.795360,0.006855,657558.000000,647260.000000
1308.191618,0.006948,658515.000000,648063.000000
1311.583644,0.006963,658804.000000,648325.000000
1314.971439,0.007378,659011.000000,647910.000000
1318.355003,0.007590,658272.000000,646868.000000
1321.734336,0.007609,658022.000000,646593.000000
1326.233531,0.008257,657870.000000,645481.000000
1329.602991,0.008441,656482.000000,643845.000000
1332.968219,0.008647,654926.000000,642015.000000
1336.329217,0.008873,653727.000000,640506.000000
1339.685984,0.010212,652497.000000,637333.000000
1343.038519,0.010979,649913.000000,633689.000000
1346.386823,0.012339,647671.000000,629528.000000
1349.730896,0.013326,645338.000000,625837.000000
1354.183078,0.015227,641175.000000,619084.000000
1357.517278,0.016249,638376.000000,614933.000000
1360.847247,0.016370,635805.000000,612286.000000
1364.172985,0.016455,633413.000000,609862.000000
1367.494492,0.016492,631026.000000,607513.000000
1370.811767,0.016706,628050.000000,604350.000000
1374.124812,0.016971,625034.000000,601081.000000
1378.535622,0.017054,620272.000000,596387.000000
1381.838794,0.017485,616892.000000,592549.000000
1385.137734,0.017784,613613.000000,588993.000000
1388.432444,0.017953,611526.000000,586762.000000
1391.722922,0.018529,610663.000000,585157.000000
1395.009169,0.019576,610634.000000,583720.000000
1398.291185,0.020460,611700.000000,583550.000000
1402.660624,0.022188,614051.000000,583467.000000
1405.932767,0.023368,616268.000000,583985.000000
1409.200679,0.024293,617795.000000,584187.000000
1412.464359,0.024634,618872.000000,584745.000000
1415.723809,0.024591,619795.000000,585676.000000
1418.979027,0.024846,620495.000000,585993.000000
1422.230015,0.024377,621087.000000,587185.000000
1426.558082,0.023121,621375.000000,589160.000000
1429.799197,0.022033,621616.000000,590866.000000
1433.036080,0.021668,622129.000000,591851.000000
1436.268732,0.021256,621526.000000,591838.000000
1439.497153,0.020204,621113.000000,592880.000000
1442.721343,0.020525,620921.000000,592259.000000
1445.941302,0.019753,620270.000000,592690.000000
1450.227998,0.019569,618860.000000,591594.000000
1453.438084,0.019173,617697.000000,591021.000000
1456.643939,0.018988,616264.000000,589901.000000
1459.845562,0.018442,614413.000000,588868.000000
1463.042954,0.017794,612307.000000,587726.000000
1466.236116,0.017719,610032.000000,585644.000000
1469.425046,0.017442,607345.000000,583436.000000
1473.670371,0.017092,603789.000000,580488.000000
1476.849428,0.017228,601175.000000,577794.000000
1480.024254,0.016731,597737.000000,575147.000000
1483.194849,0.016378,594479.000000,572478.000000
1486.361213,0.016492,591232.000000,569201.000000
1489.523345,0.016738,587853.000000,565628.000000
1492.681247,0.016365,583875.000000,562283.000000
1496.885200,0.016579,578062.000000,556410.000000
1500.033229,0.016393,574159.000000,552891.000000
1503.177027,0.016627,570285.000000,548864.000000
1506.316593,0.016031,565444.000000,544953.000000
1509.451928,0.015332,560571.000000,541126.000000
1512.583032,0.015130,555821.000000,536791.000000
1515.709905,0.015097,550344.000000,531542.000000
1519.872487,0.015341,543983.000000,525103.000000
1522.989487,0.015065,538764.000000,520395.000000
1526.102256,0.015681,533692.000000,514766.000000
1529.210794,0.015344,527902.000000,509576.000000
1532.315101,0.015746,521886.000000,503303.000000
1535.415176,0.014990,515888.000000,498385.000000
1538.511021,0.015466,509987.000000,492145.000000
1541.602634,0.015590,503936.000000,486167.000000
1545.718203,0.015109,494694.000000,477780.000000
1548.799943,0.015286,488378.000000,471487.000000
1551.877452,0.015674,481832.000000,464752.000000
1554.950730,0.015651,474989.000000,458176.000000
1558.019777,0.015364,467818.000000,451557.000000
1561.084593,0.015819,460730.000000,444250.000000
1564.145177,0.015224,454170.000000,438525.000000
1568.219375,0.015732,444181.000000,428379.000000
1571.270087,0.015860,436947.000000,421278.000000
1574.316568,0.016512,429598.000000,413571.000000
1577.358817,0.016326,422039.000000,406468.000000
1580.396835,0.016795,414375.000000,398656.000000
1583.430622,0.017109,406354.000000,390657.000000
1586.460178,0.017247,398475.000000,382961.000000
1590.493005,0.018101,388982.000000,373103.000000
1593.512688,0.018515,380708.000000,364819.000000
1596.528140,0.019351,372727.000000,356484.000000
1599.539361,0.019784,365060.000000,348803.000000
1602.546350,0.021367,357543.000000,340378.000000
1605.549109,0.023965,349495.000000,330732.000000
1608.547636,0.026071,341154.000000,321277.000000
1612.539091,0.029423,330877.000000,309203.000000
1615.527746,0.030521,322904.000000,300990.000000
