Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:9:31,,
Header Version:,1,,
System Temp (C):,34.56,,
Detector Temp (C):,34.44,,
Humidity (%):,1.08,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,-0.010692,108485.000000,111189.000000
905.375756,-0.003171,121306.000000,122195.000000
909.237442,-0.002721,131909.000000,132738.000000
913.094897,-0.002219,143299.000000,144033.000000
916.948121,-0.000868,156982.000000,157296.000000
922.079171,0.001732,179937.000000,179221.000000
925.922522,0.002609,200504.000000,199303.000000
929.761641,0.003268,222660.000000,220991.000000
933.596530,0.003889,244426.000000,242247.000000
937.427188,0.002612,263972.000000,262389.000000
941.253614,0.001711,281845.000000,280737.000000
945.075809,0.001560,297271.000000,296205.000000
950.165487,0.000566,315605.000000,315194.000000
953.977810,-0.001294,328029.000000,329008.000000
957.785901,-0.001533,340470.000000,341674.000000
961.589761,-0.000820,352317.000000,352983.000000
965.389390,-0.001888,363056.000000,364638.000000
969.184788,-0.001575,373162.000000,374518.000000
972.975955,-0.001765,382632.000000,384190.000000
976.762890,-0.001293,391202.000000,392368.000000
981.805555,-0.001030,400190.000000,401140.000000
985.582618,-0.000999,406088.000000,407023.000000
989.355450,-0.000903,410162.000000,411016.000000
993.124050,-0.001077,412868.000000,413893.000000
996.888419,-0.000769,414263.000000,414997.000000
1000.648557,-0.000707,415476.000000,416153.000000
1004.404464,-0.000032,415479.000000,415510.000000
1009.405758,-0.000174,414358.000000,414524.000000
1013.151792,-0.000243,412923.000000,413154.000000
1016.893595,-0.000308,411526.000000,411818.000000
1020.631167,-0.000275,409066.000000,409325.000000
1024.364507,-0.000415,406777.000000,407166.000000
1028.093617,-0.000805,404427.000000,405177.000000
1031.818495,-0.001043,401911.000000,402877.000000
1036.778417,-0.001349,398410.000000,399649.000000
1040.493423,-0.001114,396204.000000,397222.000000
1044.204197,-0.001318,394236.000000,395434.000000
1047.910740,-0.001526,392042.000000,393422.000000
1051.613052,-0.001577,389823.000000,391241.000000
1055.311133,-0.002057,388234.000000,390077.000000
1059.004983,-0.002490,387599.000000,389828.000000
1063.923534,-0.002829,386688.000000,389215.000000
1067.607511,-0.003399,386598.000000,389636.000000
1071.287257,-0.003466,387377.000000,390481.000000
1074.962771,-0.003050,388536.000000,391274.000000
1078.634055,-0.003685,389855.000000,393177.000000
1082.301107,-0.003517,391215.000000,394396.000000
1085.963928,-0.003986,393215.000000,396841.000000
1090.841108,-0.003629,396270.000000,399595.000000
1094.494056,-0.004325,398760.000000,402751.000000
1098.142773,-0.003232,400987.000000,403982.000000
1101.787259,-0.002790,403477.000000,406077.000000
1105.427514,-0.001625,406116.000000,407638.000000
1109.063538,-0.000374,407701.000000,408052.000000
