Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:29:17,,
Header Version:,1,,
System Temp (C):,34.7,,
Detector Temp (C):,35.4,,
Humidity (%):,0.97,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.693,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.005122,108485.000000,107213.000000
905.375756,0.010751,121306.000000,118340.000000
909.237442,0.011142,131909.000000,128568.000000
913.094897,0.013128,143299.000000,139032.000000
916.948121,0.012916,156982.000000,152382.000000
922.079171,0.017074,179937.000000,173000.000000
925.922522,0.018132,200504.000000,192305.000000
929.761641,0.018706,222660.000000,213273.000000
933.596530,0.019732,244426.000000,233569.000000
937.427188,0.017436,263972.000000,253584.000000
941.253614,0.017201,281845.000000,270900.000000
945.075809,0.016321,297271.000000,286307.000000
950.165487,0.015582,315605.000000,304482.000000
953.977810,0.014915,328029.000000,316955.000000
957.785901,0.014308,340470.000000,329436.000000
961.589761,0.014595,352317.000000,340674.000000
965.389390,0.014020,363056.000000,351523.000000
969.184788,0.013585,373162.000000,361670.000000
972.975955,0.014160,382632.000000,370358.000000
976.762890,0.014568,391202.000000,378297.000000
981.805555,0.014260,400190.000000,387263.000000
985.582618,0.014852,406088.000000,392435.000000
989.355450,0.014800,410162.000000,396420.000000
993.124050,0.014924,412868.000000,398921.000000
996.888419,0.014919,414263.000000,400274.000000
1000.648557,0.015380,415476.000000,401020.000000
1004.404464,0.015929,415479.000000,400516.000000
1009.405758,0.016017,414358.000000,399355.000000
1013.151792,0.016236,412923.000000,397771.000000
1016.893595,0.016791,411526.000000,395919.000000
1020.631167,0.016370,409066.000000,393934.000000
1024.364507,0.016284,406777.000000,391807.000000
1028.093617,0.015992,404427.000000,389806.000000
1031.818495,0.015855,401911.000000,387503.000000
1036.778417,0.015869,398410.000000,384115.000000
1040.493423,0.015883,396204.000000,381976.000000
1044.204197,0.014362,394236.000000,381412.000000
1047.910740,0.015332,392042.000000,378443.000000
1051.613052,0.014721,389823.000000,376831.000000
1055.311133,0.014314,388234.000000,375647.000000
1059.004983,0.013969,387599.000000,375330.000000
1063.923534,0.014158,386688.000000,374285.000000
1067.607511,0.013371,386598.000000,374877.000000
1071.287257,0.013214,387377.000000,375768.000000
1074.962771,0.013351,388536.000000,376773.000000
1078.634055,0.012591,389855.000000,378715.000000
1082.301107,0.012606,391215.000000,380023.000000
1085.963928,0.012222,393215.000000,382303.000000
1090.841108,0.012271,396270.000000,385230.000000
1094.494056,0.012462,398760.000000,387480.000000
1098.142773,0.012650,400987.000000,389476.000000
1101.787259,0.012916,403477.000000,391654.000000
1105.427514,0.013764,406116.000000,393447.000000
1109.063538,0.014717,407701.000000,394117.000000
1112.695330,0.016970,409859.000000,394153.000000
