Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:20:54,,
Header Version:,1,,
System Temp (C):,34.52,,
Detector Temp (C):,35.18,,
Humidity (%):,1.08,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.671,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.006900,108485.000000,106775.000000
905.375756,0.013763,121306.000000,117522.000000
909.237442,0.014567,131909.000000,127558.000000
913.094897,0.016726,143299.000000,137885.000000
916.948121,0.017578,156982.000000,150755.000000
922.079171,0.018845,179937.000000,172296.000000
925.922522,0.020515,200504.000000,191253.000000
929.761641,0.021647,222660.000000,211834.000000
933.596530,0.022661,244426.000000,231999.000000
937.427188,0.021161,263972.000000,251418.000000
941.253614,0.020654,281845.000000,268755.000000
945.075809,0.019199,297271.000000,284416.000000
950.165487,0.018232,315605.000000,302630.000000
953.977810,0.016911,328029.000000,315501.000000
957.785901,0.017462,340470.000000,327052.000000
961.589761,0.017416,352317.000000,338468.000000
965.389390,0.017534,363056.000000,348690.000000
969.184788,0.016780,373162.000000,359019.000000
972.975955,0.016961,382632.000000,367977.000000
976.762890,0.017328,391202.000000,375901.000000
981.805555,0.017231,400190.000000,384623.000000
985.582618,0.018093,406088.000000,389518.000000
989.355450,0.018235,410162.000000,393297.000000
993.124050,0.017982,412868.000000,396122.000000
996.888419,0.018184,414263.000000,397276.000000
1000.648557,0.018703,415476.000000,397963.000000
1004.404464,0.019114,415479.000000,397590.000000
1009.405758,0.019124,414358.000000,396508.000000
1013.151792,0.019385,412923.000000,394897.000000
1016.893595,0.019564,411526.000000,393399.000000
1020.631167,0.019530,409066.000000,391078.000000
1024.364507,0.019774,406777.000000,388671.000000
1028.093617,0.019098,404427.000000,387028.000000
1031.818495,0.018714,401911.000000,384960.000000
1036.778417,0.018885,398410.000000,381457.000000
1040.493423,0.018066,396204.000000,380061.000000
1044.204197,0.018353,394236.000000,377923.000000
1047.910740,0.017479,392042.000000,376577.000000
1051.613052,0.017210,389823.000000,374677.000000
1055.311133,0.017050,388234.000000,373288.000000
1059.004983,0.017352,387599.000000,372418.000000
1063.923534,0.016833,386688.000000,371987.000000
1067.607511,0.016241,386598.000000,372408.000000
1071.287257,0.015915,387377.000000,373438.000000
1074.962771,0.015935,388536.000000,374538.000000
1078.634055,0.016136,389855.000000,375636.000000
1082.301107,0.015585,391215.000000,377425.000000
1085.963928,0.015007,393215.000000,379860.000000
1090.841108,0.015165,396270.000000,382672.000000
1094.494056,0.015366,398760.000000,384898.000000
1098.142773,0.014806,400987.000000,387547.000000
1101.787259,0.015601,403477.000000,389240.000000
1105.427514,0.016300,406116.000000,391156.000000
1109.063538,0.017296,407701.000000,391783.000000
1112.695330,0.019037,409859.000000,392281.000000
1117.531139,0.023081,412494.000000,391144.000000
1121.153058,0.026954,414909.000000,389941.000000
1124.770747,0.028905,416559.000000,389737.000000
1128.384204,0.029792,418532.000000,390784.000000
1131.993431,0.027832,419956.000000,393887.000000
1135.598426,0.025173,421946.000000,398184.000000
1139.199190,0.021993,423881.000000,402950.000000
1143.993626,0.021084,426786.000000,406561.000000
1147.584518,0.020892,428617.000000,408486.000000
1151.171178,0.020638,431169.000000,411159.000000
1154.753606,0.021478,433579.000000,412658.000000
1158.331804,0.021700,436264.000000,415001.000000
1161.905771,0.022493,439132.000000,416967.000000
1165.475506,0.022517,442389.000000,420037.000000
1169.041010,0.022629,446101.000000,423452.000000
1173.788434,0.022901,451929.000000,428716.000000
1177.344065,0.022356,456026.000000,433145.000000
1180.895466,0.021501,461306.000000,439024.000000
1184.442635,0.021580,467657.000000,444987.000000
1187.985573,0.021510,473969.000000,451066.000000
1191.524279,0.020283,479856.000000,457960.000000
1195.058755,0.020543,487372.000000,464855.000000
1199.764807,0.020695,497347.000000,474203.000000
1203.289410,0.020661,504311.000000,480881.000000
1206.809782,0.020898,511507.000000,487476.000000
1210.325922,0.020952,519078.000000,494630.000000
1213.837832,0.021296,527163.000000,501937.000000
1217.345510,0.021170,534208.000000,508792.000000
1220.848957,0.021353,540472.000000,514541.000000
1225.513638,0.021236,549929.000000,523686.000000
1229.007212,0.021721,556888.000000,529720.000000
1232.496555,0.020940,562180.000000,535717.000000
1235.981667,0.020984,567975.000000,541184.000000
1239.462548,0.020426,574815.000000,548406.000000
1242.939198,0.020028,582782.000000,556516.000000
1246.411616,0.019799,591476.000000,565117.000000
1251.034925,0.019996,604016.000000,576836.000000
1254.497471,0.020496,612289.000000,584064.000000
1257.955786,0.020674,619125.000000,590343.000000
1261.409869,0.021081,624551.000000,594959.000000
1264.859721,0.021049,629900.000000,600099.000000
1268.305342,0.021393,634345.000000,603855.000000
1271.746732,0.021760,638574.000000,607367.000000
1276.328670,0.021774,642499.000000,611081.000000
1279.760187,0.021790,645905.000000,614297.000000
1283.187473,0.021477,648307.000000,617027.000000
1286.610528,0.021712,650446.000000,618727.000000
1290.029352,0.021787,652132.000000,620224.000000
1293.443944,0.021547,653907.000000,622256.000000
1296.854305,0.021448,655963.000000,624355.000000
1301.394872,0.021574,657349.000000,625493.000000
