Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:42:28,,
Header Version:,1,,
System Temp (C):,34.88,,
Detector Temp (C):,35.59,,
Humidity (%):,0.87,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.677,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.009020,108485.000000,106255.000000
905.375756,0.012814,121306.000000,117779.000000
909.237442,0.016272,131909.000000,127058.000000
913.094897,0.017552,143299.000000,137623.000000
916.948121,0.018495,156982.000000,150437.000000
922.079171,0.021629,179937.000000,171195.000000
925.922522,0.022983,200504.000000,190169.000000
929.761641,0.023395,222660.000000,210983.000000
933.596530,0.023745,244426.000000,231421.000000
937.427188,0.022828,263972.000000,250455.000000
941.253614,0.021644,281845.000000,268143.000000
945.075809,0.020736,297271.000000,283411.000000
950.165487,0.019785,315605.000000,301550.000000
953.977810,0.018044,328029.000000,314679.000000
957.785901,0.018354,340470.000000,326381.000000
961.589761,0.018418,352317.000000,337688.000000
965.389390,0.017756,363056.000000,348512.000000
969.184788,0.018470,373162.000000,357625.000000
972.975955,0.017985,382632.000000,367110.000000
976.762890,0.018161,391202.000000,375180.000000
981.805555,0.018313,400190.000000,383666.000000
985.582618,0.018722,406088.000000,388954.000000
989.355450,0.018839,410162.000000,392750.000000
993.124050,0.018826,412868.000000,395353.000000
996.888419,0.019089,414263.000000,396449.000000
1000.648557,0.019727,415476.000000,397026.000000
1004.404464,0.019965,415479.000000,396811.000000
1009.405758,0.020447,414358.000000,395302.000000
1013.151792,0.020454,412923.000000,393926.000000
1016.893595,0.020618,411526.000000,392445.000000
1020.631167,0.020442,409066.000000,390258.000000
1024.364507,0.020529,406777.000000,387996.000000
1028.093617,0.020414,404427.000000,385857.000000
1031.818495,0.019834,401911.000000,383969.000000
1036.778417,0.019266,398410.000000,381122.000000
1040.493423,0.019352,396204.000000,378937.000000
1044.204197,0.019080,394236.000000,377291.000000
1047.910740,0.018846,392042.000000,375393.000000
1051.613052,0.018556,389823.000000,373518.000000
1055.311133,0.018572,388234.000000,371982.000000
1059.004983,0.018301,387599.000000,371605.000000
1063.923534,0.017810,386688.000000,371151.000000
1067.607511,0.017940,386598.000000,370954.000000
1071.287257,0.016904,387377.000000,372589.000000
1074.962771,0.016941,388536.000000,373672.000000
1078.634055,0.016588,389855.000000,375245.000000
1082.301107,0.016188,391215.000000,376901.000000
1085.963928,0.016225,393215.000000,378796.000000
1090.841108,0.016078,396270.000000,381868.000000
1094.494056,0.016091,398760.000000,384256.000000
1098.142773,0.016200,400987.000000,386305.000000
1101.787259,0.016863,403477.000000,388111.000000
1105.427514,0.017617,406116.000000,389972.000000
1109.063538,0.018544,407701.000000,390659.000000
1112.695330,0.020190,409859.000000,391241.000000
1117.531139,0.023575,412494.000000,390699.000000
1121.153058,0.027788,414909.000000,389193.000000
1124.770747,0.029814,416559.000000,388922.000000
1128.384204,0.030784,418532.000000,389892.000000
1131.993431,0.028596,419956.000000,393195.000000
1135.598426,0.026153,421946.000000,397287.000000
1139.199190,0.023614,423881.000000,401449.000000
1143.993626,0.022514,426786.000000,405225.000000
1147.584518,0.021782,428617.000000,407650.000000
1151.171178,0.021815,431169.000000,410046.000000
1154.753606,0.022230,433579.000000,411944.000000
1158.331804,0.022462,436264.000000,414274.000000
1161.905771,0.023669,439132.000000,415840.000000
1165.475506,0.023277,442389.000000,419302.000000
1169.041010,0.023231,446101.000000,422865.000000
1173.788434,0.023959,451929.000000,427672.000000
1177.344065,0.023105,456026.000000,432399.000000
1180.895466,0.022719,461306.000000,437794.000000
1184.442635,0.022327,467657.000000,444222.000000
1187.985573,0.021454,473969.000000,451124.000000
1191.524279,0.021377,479856.000000,456808.000000
1195.058755,0.021085,487372.000000,464275.000000
1199.764807,0.021258,497347.000000,473589.000000
1203.289410,0.020845,504311.000000,480677.000000
1206.809782,0.021886,511507.000000,486369.000000
1210.325922,0.021655,519078.000000,493830.000000
1213.837832,0.022003,527163.000000,501120.000000
1217.345510,0.022516,534208.000000,507218.000000
1220.848957,0.022219,540472.000000,513516.000000
1225.513638,0.022215,549929.000000,522506.000000
1229.007212,0.022082,556888.000000,529280.000000
1232.496555,0.022025,562180.000000,534380.000000
1235.981667,0.021924,567975.000000,540014.000000
1239.462548,0.021419,574815.000000,547154.000000
1242.939198,0.021250,582782.000000,554953.000000
1246.411616,0.021023,591476.000000,563526.000000
1251.034925,0.020891,604016.000000,575648.000000
1254.497471,0.021220,612289.000000,583091.000000
1257.955786,0.021107,619125.000000,589755.000000
1261.409869,0.021947,624551.000000,593774.000000
1264.859721,0.022050,629900.000000,598717.000000
1268.305342,0.021959,634345.000000,603068.000000
1271.746732,0.022711,638574.000000,606039.000000
1276.328670,0.022363,642499.000000,610252.000000
1279.760187,0.022673,645905.000000,613049.000000
1283.187473,0.022185,648307.000000,616021.000000
1286.610528,0.022096,650446.000000,618181.000000
1290.029352,0.022462,652132.000000,619260.000000
1293.443944,0.022163,653907.000000,621374.000000
1296.854305,0.022283,655963.000000,623155.000000
1301.394872,0.022034,657349.000000,624830.000000
1304.795360,0.022383,657558.000000,624527.000000
1308.191618,0.022527,658515.000000,625228.000000
1311.583644,0.022371,658804.000000,625727.000000
