Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:12:55,,
Header Version:,1,,
System Temp (C):,34.76,,
Detector Temp (C):,35.01,,
Humidity (%):,0.97,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.676,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,-0.008719,108485.000000,110685.000000
905.375756,-0.003711,121306.000000,122347.000000
909.237442,-0.000092,131909.000000,131937.000000
913.094897,-0.002065,143299.000000,143982.000000
916.948121,0.000387,156982.000000,156842.000000
922.079171,0.001850,179937.000000,179172.000000
925.922522,0.003482,200504.000000,198903.000000
929.761641,0.004965,222660.000000,220129.000000
933.596530,0.005103,244426.000000,241571.000000
937.427188,0.003376,263972.000000,261928.000000
941.253614,0.003195,281845.000000,279779.000000
945.075809,0.001611,297271.000000,296170.000000
950.165487,0.000661,315605.000000,315125.000000
953.977810,-0.000060,328029.000000,328074.000000
957.785901,-0.000303,340470.000000,340708.000000
961.589761,-0.000237,352317.000000,352509.000000
965.389390,-0.000917,363056.000000,363823.000000
969.184788,-0.001076,373162.000000,374088.000000
972.975955,-0.000901,382632.000000,383427.000000
976.762890,-0.000626,391202.000000,391766.000000
981.805555,-0.000728,400190.000000,400861.000000
985.582618,-0.000849,406088.000000,406883.000000
989.355450,-0.000784,410162.000000,410903.000000
993.124050,-0.000437,412868.000000,413284.000000
996.888419,-0.000767,414263.000000,414995.000000
1000.648557,-0.000549,415476.000000,416002.000000
1004.404464,0.000099,415479.000000,415384.000000
1009.405758,-0.000029,414358.000000,414386.000000
1013.151792,0.000199,412923.000000,412734.000000
1016.893595,0.000291,411526.000000,411250.000000
1020.631167,-0.000427,409066.000000,409468.000000
1024.364507,-0.000072,406777.000000,406844.000000
1028.093617,-0.000123,404427.000000,404542.000000
1031.818495,-0.000006,401911.000000,401917.000000
1036.778417,-0.000798,398410.000000,399143.000000
1040.493423,-0.000959,396204.000000,397080.000000
1044.204197,-0.000954,394236.000000,395103.000000
1047.910740,-0.001204,392042.000000,393130.000000
1051.613052,-0.001438,389823.000000,391116.000000
1055.311133,-0.001407,388234.000000,389494.000000
1059.004983,-0.001717,387599.000000,389134.000000
1063.923534,-0.002304,386688.000000,388745.000000
1067.607511,-0.002919,386598.000000,389205.000000
1071.287257,-0.003097,387377.000000,390149.000000
1074.962771,-0.003136,388536.000000,391352.000000
1078.634055,-0.003274,389855.000000,392805.000000
1082.301107,-0.003481,391215.000000,394363.000000
1085.963928,-0.003241,393215.000000,396160.000000
1090.841108,-0.003137,396270.000000,399143.000000
1094.494056,-0.003369,398760.000000,401865.000000
1098.142773,-0.002711,400987.000000,403498.000000
1101.787259,-0.001801,403477.000000,405154.000000
1105.427514,-0.001003,406116.000000,407055.000000
1109.063538,0.000119,407701.000000,407589.000000
1112.695330,0.002776,409859.000000,407248.000000
1117.531139,0.007270,412494.000000,405646.000000
1121.153058,0.012090,414909.000000,403518.000000
1124.770747,0.015956,416559.000000,401532.000000
1128.384204,0.016149,418532.000000,403255.000000
1131.993431,0.013377,419956.000000,407218.000000
1135.598426,0.009887,421946.000000,412449.000000
1139.199190,0.005814,423881.000000,418244.000000
1143.993626,0.003862,426786.000000,423008.000000
1147.584518,0.003485,428617.000000,425191.000000
1151.171178,0.003101,431169.000000,428101.000000
1154.753606,0.004260,433579.000000,429347.000000
1158.331804,0.004254,436264.000000,432012.000000
1161.905771,0.005064,439132.000000,434041.000000
1165.475506,0.005265,442389.000000,437058.000000
1169.041010,0.005595,446101.000000,440391.000000
1173.788434,0.005325,451929.000000,446422.000000
1177.344065,0.004563,456026.000000,451260.000000
1180.895466,0.003743,461306.000000,457347.000000
1184.442635,0.002164,467657.000000,465333.000000
1187.985573,0.001017,473969.000000,472860.000000
1191.524279,0.000313,479856.000000,479510.000000
1195.058755,0.000197,487372.000000,487151.000000
1199.764807,0.000056,497347.000000,497283.000000
1203.289410,-0.000626,504311.000000,505039.000000
1206.809782,-0.000479,511507.000000,512072.000000
1210.325922,-0.000650,519078.000000,519855.000000
1213.837832,-0.000774,527163.000000,528103.000000
1217.345510,-0.000453,534208.000000,534766.000000
1220.848957,-0.000353,540472.000000,540912.000000
1225.513638,-0.000403,549929.000000,550439.000000
1229.007212,-0.000771,556888.000000,557877.000000
1232.496555,-0.001039,562180.000000,563526.000000
1235.981667,-0.001322,567975.000000,569706.000000
1239.462548,-0.001728,574815.000000,577107.000000
1242.939198,-0.002224,582782.000000,585774.000000
1246.411616,-0.002437,591476.000000,594805.000000
1251.034925,-0.001931,604016.000000,606708.000000
1254.497471,-0.001845,612289.000000,614896.000000
1257.955786,-0.001318,619125.000000,621007.000000
1261.409869,-0.001023,624551.000000,626024.000000
1264.859721,-0.000954,629900.000000,631285.000000
1268.305342,-0.001106,634345.000000,635963.000000
1271.746732,-0.000593,638574.000000,639447.000000
1276.328670,-0.000450,642499.000000,643165.000000
1279.760187,-0.000274,645905.000000,646313.000000
1283.187473,-0.000463,648307.000000,648998.000000
1286.610528,-0.000605,650446.000000,651353.000000
1290.029352,-0.000503,652132.000000,652887.000000
1293.443944,-0.000509,653907.000000,654674.000000
1296.854305,-0.000308,655963.000000,656428.000000
1301.394872,-0.000524,657349.000000,658143.000000
1304.795360,-0.000429,657558.000000,658208.000000
1308.191618,0.000119,658515.000000,658335.000000
1311.583644,0.000324,658804.000000,658312.000000
1314.971439,0.000341,659011.000000,658494.000000
1318.355003,0.000301,658272.000000,657816.000000
1321.734336,0.000707,658022.000000,656951.000000
1326.233531,0.001038,657870.000000,656300.000000
1329.602991,0.001394,656482.000000,654378.000000
1332.968219,0.001722,654926.000000,652334.000000
1336.329217,0.002037,653727.000000,650668.000000
1339.685984,0.002738,652497.000000,648397.000000
1343.038519,0.003713,649913.000000,644380.000000
1346.386823,0.005054,647671.000000,640177.000000
1349.730896,0.006303,645338.000000,636039.000000
1354.183078,0.008456,641175.000000,628812.000000
1357.517278,0.008998,638376.000000,625286.000000
1360.847247,0.009159,635805.000000,622536.000000
1364.172985,0.009234,633413.000000,620087.000000
1367.494492,0.009246,631026.000000,617734.000000
1370.811767,0.009262,628050.000000,614797.000000
1374.124812,0.009801,625034.000000,611086.000000
1378.535622,0.009542,620272.000000,606792.000000
1381.838794,0.010135,616892.000000,602662.000000
1385.137734,0.010658,613613.000000,598738.000000
1388.432444,0.010480,611526.000000,596946.000000
1391.722922,0.011681,610663.000000,594457.000000
1395.009169,0.012247,610634.000000,593655.000000
1398.291185,0.013440,611700.000000,593060.000000
1402.660624,0.014798,614051.000000,593481.000000
1405.932767,0.015404,616268.000000,594793.000000
1409.200679,0.016286,617795.000000,595057.000000
1412.464359,0.016634,618872.000000,595616.000000
1415.723809,0.017188,619795.000000,595744.000000
1418.979027,0.016928,620495.000000,596774.000000
1422.230015,0.016841,621087.000000,597463.000000
1426.558082,0.015896,621375.000000,599043.000000
1429.799197,0.014886,621616.000000,600671.000000
1433.036080,0.014492,622129.000000,601712.000000
1436.268732,0.014097,621526.000000,601676.000000
1439.497153,0.013172,621113.000000,602558.000000
1442.721343,0.013082,620921.000000,602496.000000
1445.941302,0.012368,620270.000000,602855.000000
1450.227998,0.012116,618860.000000,601833.000000
1453.438084,0.012088,617697.000000,600741.000000
1456.643939,0.011326,616264.000000,600400.000000
1459.845562,0.011015,614413.000000,599026.000000
1463.042954,0.010616,612307.000000,597521.000000
1466.236116,0.010503,610032.000000,595456.000000
1469.425046,0.010406,607345.000000,592966.000000
1473.670371,0.010141,603789.000000,589854.000000
1476.849428,0.010185,601175.000000,587241.000000
1480.024254,0.010176,597737.000000,583894.000000
1483.194849,0.009967,594479.000000,580991.000000
1486.361213,0.010071,591232.000000,577679.000000
1489.523345,0.010045,587853.000000,574412.000000
1492.681247,0.009901,583875.000000,570714.000000
1496.885200,0.009888,578062.000000,565049.000000
1500.033229,0.009408,574159.000000,561855.000000
1503.177027,0.009569,570285.000000,557857.000000
1506.316593,0.009129,565444.000000,553682.000000
1509.451928,0.008568,560571.000000,549620.000000
1512.583032,0.008568,555821.000000,544963.000000
1515.709905,0.007748,550344.000000,540613.000000
1519.872487,0.007852,543983.000000,534236.000000
1522.989487,0.007948,538764.000000,528994.000000
1526.102256,0.007931,533692.000000,524034.000000
1529.210794,0.008212,527902.000000,518014.000000
1532.315101,0.007936,521886.000000,512436.000000
1535.415176,0.008456,515888.000000,505941.000000
1538.511021,0.007839,509987.000000,500864.000000
1541.602634,0.008112,503936.000000,494611.000000
1545.718203,0.007724,494694.000000,485974.000000
1548.799943,0.008058,488378.000000,479400.000000
1551.877452,0.008177,481832.000000,472845.000000
1554.950730,0.008386,474989.000000,465905.000000
1558.019777,0.008476,467818.000000,458776.000000
1561.084593,0.007933,460730.000000,452390.000000
1564.145177,0.008428,454170.000000,445441.000000
1568.219375,0.008011,444181.000000,436063.000000
1571.270087,0.008840,436947.000000,428143.000000
1574.316568,0.008708,429598.000000,421070.000000
1577.358817,0.008721,422039.000000,413649.000000
1580.396835,0.008863,414375.000000,406004.000000
1583.430622,0.008421,406354.000000,398551.000000
1586.460178,0.009243,398475.000000,390084.000000
1590.493005,0.009664,388982.000000,380422.000000
1593.512688,0.009924,380708.000000,372107.000000
1596.528140,0.010062,372727.000000,364191.000000
1599.539361,0.011173,365060.000000,355788.000000
1602.546350,0.012255,357543.000000,347595.000000
1605.549109,0.015206,349495.000000,337470.000000
1608.547636,0.016768,341154.000000,328233.000000
1612.539091,0.020096,330877.000000,315915.000000
1615.527746,0.020983,322904.000000,307674.000000
1618.512169,0.022856,315116.000000,298961.000000
1621.492362,0.024853,307217.000000,290130.000000
1624.468323,0.027955,299481.000000,280811.000000
1627.440053,0.031305,292112.000000,271797.000000
1630.407551,0.037180,284245.000000,260923.000000
1634.357635,0.048632,274079.000000,245044.000000
1637.315261,0.061136,266916.000000,231867.000000
1640.268656,0.075583,259612.000000,218143.000000
1643.217819,0.091152,251804.000000,204132.000000
1646.162752,0.107613,244348.000000,190720.000000
1649.103453,0.123355,236703.000000,178176.000000
1652.039924,0.135843,228171.000000,166885.000000
1655.948635,0.143597,215408.000000,154762.000000
1658.875233,0.136631,204937.000000,149620.000000
1661.797599,0.122470,193395.000000,145873.000000
1664.715734,0.099729,179728.000000,142852.000000
1667.629638,0.071239,163642.000000,138885.000000
1670.539311,0.041964,146312.000000,132836.000000
1673.444753,0.011144,128451.000000,125197.000000
1677.312093,-0.022722,105080.000000,110724.000000
1680.207662,-0.049232,88906.000000,99578.000000
1683.099000,-0.066443,75033.000000,87437.000000
1685.986106,-0.077972,63520.000000,76012.000000
1688.868982,-0.085264,53714.000000,65366.000000
1691.747626,-0.088401,45653.000000,55959.000000
1694.622039,-0.081584,39137.000000,47225.000000
1697.492221,-0.075845,33776.000000,40221.000000
1701.312548,-0.065639,28175.000000,32772.000000
