Method:,Column 1,,
Host Date-Time:,31/3/15 @ 10:57:43,,
Header Version:,1,,
System Temp (C):,32.53,,
Detector Temp (C):,31.14,,
Humidity (%):,2.78,,
Lamp PD:,3825,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.676,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,-0.003743,108485.000000,109424.000000
905.375756,0.001366,121306.000000,120925.000000
909.237442,0.003936,131909.000000,130719.000000
913.094897,0.002825,143299.000000,142370.000000
916.948121,0.003651,156982.000000,155668.000000
922.079171,0.004342,179937.000000,178147.000000
925.922522,0.003287,200504.000000,198992.000000
929.761641,0.004509,222660.000000,220360.000000
933.596530,0.006163,244426.000000,240982.000000
937.427188,0.005522,263972.000000,260637.000000
941.253614,0.006935,281845.000000,277380.000000
945.075809,0.007012,297271.000000,292510.000000
950.165487,0.006411,315605.000000,310980.000000
953.977810,0.005940,328029.000000,323573.000000
957.785901,0.005870,340470.000000,335899.000000
961.589761,0.006463,352317.000000,347113.000000
965.389390,0.006406,363056.000000,357740.000000
969.184788,0.006098,373162.000000,367959.000000
972.975955,0.006767,382632.000000,376716.000000
976.762890,0.006824,391202.000000,385103.000000
981.805555,0.006562,400190.000000,394189.000000
985.582618,0.007672,406088.000000,398977.000000
989.355450,0.007841,410162.000000,402823.000000
993.124050,0.007884,412868.000000,405441.000000
996.888419,0.008281,414263.000000,406439.000000
1000.648557,0.008450,415476.000000,407470.000000
1004.404464,0.008962,415479.000000,406993.000000
1009.405758,0.009014,414358.000000,405846.000000
1013.151792,0.008783,412923.000000,404656.000000
1016.893595,0.008443,411526.000000,403603.000000
1020.631167,0.009293,409066.000000,400406.000000
1024.364507,0.009095,406777.000000,398347.000000
1028.093617,0.008772,404427.000000,396340.000000
1031.818495,0.008442,401911.000000,394174.000000
1036.778417,0.007881,398410.000000,391245.000000
1040.493423,0.007714,396204.000000,389229.000000
1044.204197,0.007971,394236.000000,387066.000000
1047.910740,0.006915,392042.000000,385849.000000
1051.613052,0.006862,389823.000000,383712.000000
1055.311133,0.006882,388234.000000,382130.000000
1059.004983,0.006199,387599.000000,382106.000000
1063.923534,0.005708,386688.000000,381639.000000
1067.607511,0.005387,386598.000000,381832.000000
1071.287257,0.005035,387377.000000,382912.000000
1074.962771,0.004675,388536.000000,384376.000000
1078.634055,0.004817,389855.000000,385555.000000
1082.301107,0.004050,391215.000000,387584.000000
1085.963928,0.004332,393215.000000,389312.000000
1090.841108,0.004012,396270.000000,392626.000000
1094.494056,0.003986,398760.000000,395117.000000
1098.142773,0.004701,400987.000000,396670.000000
1101.787259,0.005224,403477.000000,398653.000000
1105.427514,0.006090,406116.000000,400461.000000
1109.063538,0.007177,407701.000000,401019.000000
1112.695330,0.009871,409859.000000,400648.000000
1117.531139,0.014776,412494.000000,398696.000000
1121.153058,0.019442,414909.000000,396744.000000
1124.770747,0.022675,416559.000000,395368.000000
1128.384204,0.023351,418532.000000,396623.000000
1131.993431,0.020465,419956.000000,400626.000000
1135.598426,0.017151,421946.000000,405607.000000
1139.199190,0.013793,423881.000000,410630.000000
1143.993626,0.011704,426786.000000,415438.000000
1147.584518,0.011152,428617.000000,417751.000000
1151.171178,0.011004,431169.000000,420381.000000
1154.753606,0.011597,433579.000000,422154.000000
1158.331804,0.011486,436264.000000,424877.000000
1161.905771,0.011813,439132.000000,427348.000000
1165.475506,0.012941,442389.000000,429401.000000
1169.041010,0.012809,446101.000000,433136.000000
1173.788434,0.012856,451929.000000,438747.000000
1177.344065,0.011457,456026.000000,444153.000000
1180.895466,0.010254,461306.000000,450542.000000
1184.442635,0.009512,467657.000000,457526.000000
1187.985573,0.008876,473969.000000,464380.000000
1191.524279,0.007681,479856.000000,471444.000000
1195.058755,0.007166,487372.000000,479396.000000
1199.764807,0.007092,497347.000000,489291.000000
1203.289410,0.006388,504311.000000,496947.000000
1206.809782,0.006456,511507.000000,503959.000000
1210.325922,0.006080,519078.000000,511862.000000
1213.837832,0.006255,527163.000000,519625.000000
1217.345510,0.006544,534208.000000,526219.000000
1220.848957,0.006518,540472.000000,532421.000000
1225.513638,0.006242,549929.000000,542082.000000
1229.007212,0.006114,556888.000000,549103.000000
1232.496555,0.005445,562180.000000,555175.000000
1235.981667,0.005762,567975.000000,560489.000000
1239.462548,0.004910,574815.000000,568353.000000
1242.939198,0.004671,582782.000000,576548.000000
1246.411616,0.004344,591476.000000,585589.000000
1251.034925,0.004660,604016.000000,597569.000000
1254.497471,0.004971,612289.000000,605321.000000
1257.955786,0.005326,619125.000000,611578.000000
1261.409869,0.005503,624551.000000,616687.000000
1264.859721,0.005692,629900.000000,621698.000000
1268.305342,0.005551,634345.000000,626289.000000
1271.746732,0.005927,638574.000000,629918.000000
1276.328670,0.005847,642499.000000,633907.000000
1279.760187,0.006542,645905.000000,636249.000000
1283.187473,0.006281,648307.000000,638999.000000
1286.610528,0.006409,650446.000000,640917.000000
1290.029352,0.006737,652132.000000,642094.000000
1293.443944,0.006418,653907.000000,644314.000000
1296.854305,0.006625,655963.000000,646032.000000
1301.394872,0.006586,657349.000000,647455.000000
1304.795360,0.006879,657558.000000,647225.000000
1308.191618,0.007108,658515.000000,647825.000000
1311.583644,0.007233,658804.000000,647923.000000
1314.971439,0.007052,659011.000000,648397.000000
1318.355003,0.007651,658272.000000,646776.000000
1321.734336,0.007772,658022.000000,646351.000000
1326.233531,0.008242,657870.000000,645502.000000
1329.602991,0.007974,656482.000000,644538.000000
1332.968219,0.008367,654926.000000,642429.000000
1336.329217,0.008704,653727.000000,640755.000000
1339.685984,0.010109,652497.000000,637484.000000
1343.038519,0.010917,649913.000000,633779.000000
1346.386823,0.012321,647671.000000,629554.000000
1349.730896,0.013790,645338.000000,625168.000000
1354.183078,0.015461,641175.000000,618750.000000
1357.517278,0.016426,638376.000000,614682.000000
1360.847247,0.016690,635805.000000,611834.000000
1364.172985,0.016002,633413.000000,610499.000000
1367.494492,0.016507,631026.000000,607492.000000
1370.811767,0.016498,628050.000000,604639.000000
1374.124812,0.016817,625034.000000,601293.000000
1378.535622,0.016625,620272.000000,596977.000000
1381.838794,0.017555,616892.000000,592454.000000
1385.137734,0.017813,613613.000000,588954.000000
1388.432444,0.018142,611526.000000,586507.000000
1391.722922,0.018172,610663.000000,585638.000000
1395.009169,0.019367,610634.000000,584001.000000
1398.291185,0.020644,611700.000000,583303.000000
1402.660624,0.022022,614051.000000,583690.000000
1405.932767,0.022970,616268.000000,584520.000000
1409.200679,0.023642,617795.000000,585062.000000
1412.464359,0.024029,618872.000000,585560.000000
1415.723809,0.024390,619795.000000,585946.000000
1418.979027,0.024572,620495.000000,586363.000000
1422.230015,0.024097,621087.000000,587564.000000
1426.558082,0.023327,621375.000000,588880.000000
1429.799197,0.022388,621616.000000,590384.000000
1433.036080,0.021997,622129.000000,591403.000000
1436.268732,0.021220,621526.000000,591887.000000
1439.497153,0.020368,621113.000000,592656.000000
1442.721343,0.020254,620921.000000,592628.000000
1445.941302,0.019361,620270.000000,593225.000000
1450.227998,0.018932,618860.000000,592462.000000
1453.438084,0.018639,617697.000000,591747.000000
1456.643939,0.018941,616264.000000,589965.000000
1459.845562,0.018465,614413.000000,588838.000000
1463.042954,0.017840,612307.000000,587664.000000
1466.236116,0.017820,610032.000000,585508.000000
1469.425046,0.017445,607345.000000,583432.000000
1473.670371,0.017007,603789.000000,580602.000000
1476.849428,0.017125,601175.000000,577931.000000
1480.024254,0.016743,597737.000000,575131.000000
1483.194849,0.016854,594479.000000,571851.000000
1486.361213,0.016510,591232.000000,569178.000000
1489.523345,0.016415,587853.000000,566049.000000
1492.681247,0.016912,583875.000000,561575.000000
1496.885200,0.016523,578062.000000,556482.000000
1500.033229,0.016578,574159.000000,552655.000000
1503.177027,0.016524,570285.000000,548995.000000
1506.316593,0.016025,565444.000000,544960.000000
1509.451928,0.015653,560571.000000,540726.000000
