Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:17:53,,
Header Version:,1,,
System Temp (C):,33.82,,
Detector Temp (C):,34.57,,
Humidity (%):,1.86,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.676,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.071445,108485.000000,92029.000000
905.375756,0.075631,121306.000000,101918.000000
909.237442,0.078842,131909.000000,110010.000000
913.094897,0.080667,143299.000000,119008.000000
916.948121,0.080842,156982.000000,130319.000000
922.079171,0.081783,179937.000000,149052.000000
925.922522,0.082939,200504.000000,165647.000000
929.761641,0.083535,222660.000000,183699.000000
933.596530,0.084278,244426.000000,201312.000000
937.427188,0.082265,263972.000000,218420.000000
941.253614,0.082017,281845.000000,233342.000000
945.075809,0.080980,297271.000000,246702.000000
950.165487,0.080043,315605.000000,262483.000000
953.977810,0.078987,328029.000000,273480.000000
957.785901,0.079527,340470.000000,283499.000000
961.589761,0.079893,352317.000000,293117.000000
965.389390,0.079436,363056.000000,302369.000000
969.184788,0.079893,373162.000000,310459.000000
972.975955,0.080257,382632.000000,318071.000000
976.762890,0.081019,391202.000000,324625.000000
981.805555,0.080984,400190.000000,332110.000000
985.582618,0.081988,406088.000000,336227.000000
989.355450,0.081776,410162.000000,339766.000000
993.124050,0.081977,412868.000000,341849.000000
996.888419,0.082931,414263.000000,342251.000000
1000.648557,0.083572,415476.000000,342747.000000
1004.404464,0.084465,415479.000000,342046.000000
1009.405758,0.085694,414358.000000,340159.000000
1013.151792,0.086062,412923.000000,338694.000000
1016.893595,0.087005,411526.000000,336816.000000
1020.631167,0.086768,409066.000000,334985.000000
1024.364507,0.086842,406777.000000,333054.000000
1028.093617,0.086372,404427.000000,331488.000000
1031.818495,0.086481,401911.000000,329343.000000
1036.778417,0.086419,398410.000000,326521.000000
1040.493423,0.085901,396204.000000,325101.000000
1044.204197,0.085822,394236.000000,323545.000000
1047.910740,0.086502,392042.000000,321241.000000
1051.613052,0.084996,389823.000000,320532.000000
1055.311133,0.084513,388234.000000,319581.000000
1059.004983,0.084444,387599.000000,319109.000000
1063.923534,0.084152,386688.000000,318573.000000
1067.607511,0.082931,386598.000000,319395.000000
1071.287257,0.082892,387377.000000,320068.000000
1074.962771,0.082264,388536.000000,321490.000000
1078.634055,0.081598,389855.000000,323076.000000
1082.301107,0.080345,391215.000000,325140.000000
1085.963928,0.079822,393215.000000,327196.000000
1090.841108,0.078941,396270.000000,330408.000000
1094.494056,0.078005,398760.000000,333201.000000
1098.142773,0.078559,400987.000000,334635.000000
1101.787259,0.077621,403477.000000,337441.000000
1105.427514,0.077060,406116.000000,340087.000000
1109.063538,0.076467,407701.000000,341881.000000
1112.695330,0.076022,409859.000000,344043.000000
1117.531139,0.075836,412494.000000,346403.000000
1121.153058,0.076270,414909.000000,348083.000000
1124.770747,0.076637,416559.000000,349172.000000
1128.384204,0.077369,418532.000000,350235.000000
1131.993431,0.078440,419956.000000,350561.000000
1135.598426,0.080190,421946.000000,350806.000000
1139.199190,0.080943,423881.000000,351804.000000
1143.993626,0.083263,426786.000000,352328.000000
1147.584518,0.084524,428617.000000,352814.000000
1151.171178,0.085243,431169.000000,354327.000000
1154.753606,0.086431,433579.000000,355334.000000
1158.331804,0.087299,436264.000000,356821.000000
1161.905771,0.089414,439132.000000,357422.000000
1165.475506,0.091375,442389.000000,358451.000000
1169.041010,0.093832,446101.000000,359419.000000
1173.788434,0.097074,451929.000000,361407.000000
1177.344065,0.098686,456026.000000,363332.000000
1180.895466,0.100839,461306.000000,365721.000000
1184.442635,0.103118,467657.000000,368816.000000
1187.985573,0.103941,473969.000000,373086.000000
1191.524279,0.103530,479856.000000,378078.000000
1195.058755,0.103980,487372.000000,383602.000000
1199.764807,0.103344,497347.000000,392027.000000
1203.289410,0.102107,504311.000000,398650.000000
1206.809782,0.101864,511507.000000,404564.000000
1210.325922,0.101757,519078.000000,410654.000000
1213.837832,0.100731,527163.000000,418036.000000
1217.345510,0.100288,534208.000000,424055.000000
1220.848957,0.099503,540472.000000,429804.000000
1225.513638,0.098720,549929.000000,438113.000000
1229.007212,0.098179,556888.000000,444211.000000
1232.496555,0.097799,562180.000000,448824.000000
1235.981667,0.096845,567975.000000,454448.000000
1239.462548,0.095913,574815.000000,460909.000000
1242.939198,0.094962,582782.000000,468321.000000
1246.411616,0.094331,591476.000000,475999.000000
1251.034925,0.094277,604016.000000,486151.000000
1254.497471,0.094627,612289.000000,492413.000000
1257.955786,0.094831,619125.000000,497677.000000
1261.409869,0.095365,624551.000000,501421.000000
1264.859721,0.096024,629900.000000,504949.000000
1268.305342,0.096526,634345.000000,507925.000000
1271.746732,0.097095,638574.000000,510642.000000
1276.328670,0.097359,642499.000000,513468.000000
1279.760187,0.097394,645905.000000,516148.000000
1283.187473,0.096665,648307.000000,518938.000000
1286.610528,0.096821,650446.000000,520463.000000
1290.029352,0.095579,652132.000000,523307.000000
1293.443944,0.095348,653907.000000,525011.000000
1296.854305,0.095357,655963.000000,526650.000000
1301.394872,0.095303,657349.000000,527829.000000
1304.795360,0.095086,657558.000000,528261.000000
1308.191618,0.095479,658515.000000,528551.000000
1311.583644,0.095356,658804.000000,528933.000000
1314.971439,0.095782,659011.000000,528580.000000
1318.355003,0.096619,658272.000000,526970.000000
1321.734336,0.096981,658022.000000,526332.000000
1326.233531,0.097771,657870.000000,525254.000000
1329.602991,0.098496,656482.000000,523271.000000
1332.968219,0.099530,654926.000000,520789.000000
1336.329217,0.100886,653727.000000,518215.000000
1339.685984,0.102137,652497.000000,515753.000000
1343.038519,0.104003,649913.000000,511508.000000
1346.386823,0.105686,647671.000000,507772.000000
1349.730896,0.107682,645338.000000,503623.000000
1354.183078,0.110773,641175.000000,496825.000000
1357.517278,0.112931,638376.000000,492205.000000
1360.847247,0.114931,635805.000000,487970.000000
1364.172985,0.116663,633413.000000,484199.000000
1367.494492,0.118973,631026.000000,479816.000000
1370.811767,0.121151,628050.000000,475164.000000
1374.124812,0.123235,625034.000000,470618.000000
1378.535622,0.126211,620272.000000,463843.000000
1381.838794,0.129629,616892.000000,457699.000000
1385.137734,0.133050,613613.000000,451694.000000
1388.432444,0.137314,611526.000000,445760.000000
1391.722922,0.141020,610663.000000,441348.000000
1395.009169,0.146046,610634.000000,436250.000000
1398.291185,0.151658,611700.000000,431400.000000
