Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:15:48,,
Header Version:,1,,
System Temp (C):,33.76,,
Detector Temp (C):,34.48,,
Humidity (%):,1.86,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.072177,108485.000000,91874.000000
905.375756,0.077660,121306.000000,101443.000000
909.237442,0.078913,131909.000000,109992.000000
913.094897,0.078708,143299.000000,119546.000000
916.948121,0.080183,156982.000000,130517.000000
922.079171,0.082220,179937.000000,148902.000000
925.922522,0.083488,200504.000000,165438.000000
929.761641,0.084387,222660.000000,183339.000000
933.596530,0.083386,244426.000000,201726.000000
937.427188,0.082886,263972.000000,218108.000000
941.253614,0.082576,281845.000000,233042.000000
945.075809,0.080598,297271.000000,246919.000000
950.165487,0.080120,315605.000000,262436.000000
953.977810,0.079505,328029.000000,273154.000000
957.785901,0.079586,340470.000000,283461.000000
961.589761,0.080551,352317.000000,292673.000000
965.389390,0.079974,363056.000000,301995.000000
969.184788,0.080474,373162.000000,310044.000000
972.975955,0.080481,382632.000000,317907.000000
976.762890,0.081117,391202.000000,324552.000000
981.805555,0.081075,400190.000000,332041.000000
985.582618,0.081660,406088.000000,336481.000000
989.355450,0.082615,410162.000000,339110.000000
993.124050,0.082991,412868.000000,341052.000000
996.888419,0.083311,414263.000000,341952.000000
1000.648557,0.083984,415476.000000,342422.000000
1004.404464,0.084442,415479.000000,342064.000000
1009.405758,0.086078,414358.000000,339858.000000
1013.151792,0.086463,412923.000000,338381.000000
1016.893595,0.087563,411526.000000,336383.000000
1020.631167,0.087282,409066.000000,334589.000000
1024.364507,0.087313,406777.000000,332693.000000
1028.093617,0.086775,404427.000000,331181.000000
1031.818495,0.087135,401911.000000,328848.000000
1036.778417,0.086809,398410.000000,326228.000000
1040.493423,0.085511,396204.000000,325393.000000
1044.204197,0.085908,394236.000000,323481.000000
1047.910740,0.085546,392042.000000,321949.000000
1051.613052,0.085292,389823.000000,320314.000000
1055.311133,0.085442,388234.000000,318898.000000
1059.004983,0.084689,387599.000000,318929.000000
1063.923534,0.084161,386688.000000,318566.000000
1067.607511,0.083916,386598.000000,318672.000000
1071.287257,0.083012,387377.000000,319979.000000
1074.962771,0.083208,388536.000000,320792.000000
1078.634055,0.081905,389855.000000,322848.000000
1082.301107,0.080799,391215.000000,324800.000000
1085.963928,0.080476,393215.000000,326704.000000
1090.841108,0.079737,396270.000000,329803.000000
1094.494056,0.079537,398760.000000,332028.000000
1098.142773,0.078678,400987.000000,334543.000000
1101.787259,0.077571,403477.000000,337480.000000
1105.427514,0.078311,406116.000000,339109.000000
1109.063538,0.077116,407701.000000,341370.000000
1112.695330,0.076628,409859.000000,343563.000000
1117.531139,0.076143,412494.000000,346158.000000
1121.153058,0.076957,414909.000000,347533.000000
1124.770747,0.077058,416559.000000,348834.000000
1128.384204,0.078584,418532.000000,349257.000000
1131.993431,0.079161,419956.000000,349980.000000
1135.598426,0.080092,421946.000000,350885.000000
1139.199190,0.082084,423881.000000,350881.000000
1143.993626,0.084218,426786.000000,351554.000000
1147.584518,0.085073,428617.000000,352368.000000
1151.171178,0.086286,431169.000000,353477.000000
1154.753606,0.087008,433579.000000,354863.000000
1158.331804,0.088092,436264.000000,356170.000000
1161.905771,0.090331,439132.000000,356668.000000
1165.475506,0.091731,442389.000000,358157.000000
1169.041010,0.094564,446101.000000,358814.000000
1173.788434,0.097506,451929.000000,361047.000000
1177.344065,0.099865,456026.000000,362347.000000
1180.895466,0.101922,461306.000000,364810.000000
1184.442635,0.103175,467657.000000,368767.000000
1187.985573,0.104697,473969.000000,372437.000000
1191.524279,0.104455,479856.000000,377273.000000
1195.058755,0.104631,487372.000000,383027.000000
1199.764807,0.103947,497347.000000,391483.000000
1203.289410,0.103312,504311.000000,397545.000000
1206.809782,0.102392,511507.000000,404073.000000
1210.325922,0.102163,519078.000000,410270.000000
1213.837832,0.101325,527163.000000,417465.000000
1217.345510,0.100793,534208.000000,423562.000000
1220.848957,0.100007,540472.000000,429305.000000
1225.513638,0.098839,549929.000000,437993.000000
1229.007212,0.098807,556888.000000,443569.000000
1232.496555,0.098294,562180.000000,448313.000000
1235.981667,0.097632,567975.000000,453625.000000
1239.462548,0.097101,574815.000000,459650.000000
1242.939198,0.096049,582782.000000,467151.000000
1246.411616,0.095361,591476.000000,474872.000000
1251.034925,0.095204,604016.000000,485115.000000
1254.497471,0.095441,612289.000000,491491.000000
1257.955786,0.095253,619125.000000,497193.000000
1261.409869,0.096268,624551.000000,500380.000000
1264.859721,0.096808,629900.000000,504038.000000
1268.305342,0.097441,634345.000000,506856.000000
1271.746732,0.097959,638574.000000,509627.000000
1276.328670,0.098358,642499.000000,512288.000000
1279.760187,0.098160,645905.000000,515239.000000
1283.187473,0.097546,648307.000000,517887.000000
1286.610528,0.097090,650446.000000,520141.000000
1290.029352,0.097015,652132.000000,521580.000000
1293.443944,0.096550,653907.000000,523560.000000
1296.854305,0.096515,655963.000000,525248.000000
1301.394872,0.095877,657349.000000,527132.000000
1304.795360,0.095959,657558.000000,527199.000000
1308.191618,0.096345,658515.000000,527498.000000
1311.583644,0.095999,658804.000000,528150.000000
1314.971439,0.096675,659011.000000,527494.000000
1318.355003,0.097627,658272.000000,525749.000000
1321.734336,0.097636,658022.000000,525538.000000
1326.233531,0.098749,657870.000000,524072.000000
1329.602991,0.099638,656482.000000,521897.000000
1332.968219,0.100732,654926.000000,519350.000000
1336.329217,0.101968,653727.000000,516926.000000
1339.685984,0.103464,652497.000000,514179.000000
1343.038519,0.105075,649913.000000,510247.000000
1346.386823,0.106612,647671.000000,506690.000000
1349.730896,0.108995,645338.000000,502102.000000
1354.183078,0.111648,641175.000000,495825.000000
1357.517278,0.113703,638376.000000,491330.000000
1360.847247,0.115928,635805.000000,486851.000000
1364.172985,0.118193,633413.000000,482496.000000
1367.494492,0.119855,631026.000000,478842.000000
1370.811767,0.122514,628050.000000,473675.000000
1374.124812,0.124755,625034.000000,468974.000000
1378.535622,0.128061,620272.000000,461871.000000
1381.838794,0.131008,616892.000000,456248.000000
1385.137734,0.134115,613613.000000,450588.000000
1388.432444,0.138831,611526.000000,444205.000000
1391.722922,0.143545,610663.000000,438790.000000
1395.009169,0.148428,610634.000000,433863.000000
1398.291185,0.153788,611700.000000,429290.000000
1402.660624,0.160867,614051.000000,423972.000000
1405.932767,0.166457,616268.000000,420061.000000
1409.200679,0.171694,617795.000000,416055.000000
1412.464359,0.176341,618872.000000,412344.000000
1415.723809,0.180827,619795.000000,408715.000000
1418.979027,0.184948,620495.000000,405313.000000
1422.230015,0.189135,621087.000000,401807.000000
1426.558082,0.192733,621375.000000,398677.000000
1429.799197,0.195853,621616.000000,395976.000000
1433.036080,0.198446,622129.000000,393944.000000
1436.268732,0.200512,621526.000000,391694.000000
1439.497153,0.202245,621113.000000,389875.000000
1442.721343,0.205027,620921.000000,387266.000000
1445.941302,0.207243,620270.000000,384891.000000
1450.227998,0.210656,618860.000000,381010.000000
1453.438084,0.213212,617697.000000,378062.000000
1456.643939,0.216005,616264.000000,374767.000000
1459.845562,0.218326,614413.000000,371650.000000
1463.042954,0.220344,612307.000000,368659.000000
1466.236116,0.224482,610032.000000,363807.000000
1469.425046,0.227517,607345.000000,359682.000000
1473.670371,0.232687,603789.000000,353344.000000
1476.849428,0.237504,601175.000000,347934.000000
1480.024254,0.242485,597737.000000,341999.000000
1483.194849,0.248409,594479.000000,335527.000000
1486.361213,0.253393,591232.000000,329887.000000
1489.523345,0.257756,587853.000000,324723.000000
1492.681247,0.261036,583875.000000,320099.000000
1496.885200,0.262785,578062.000000,315638.000000
1500.033229,0.263039,574159.000000,313324.000000
1503.177027,0.263022,570285.000000,311222.000000
1506.316593,0.263080,565444.000000,308539.000000
1509.451928,0.260935,560571.000000,307394.000000
1512.583032,0.259238,555821.000000,305983.000000
1515.709905,0.257190,550344.000000,304400.000000
1519.872487,0.254716,543983.000000,302600.000000
1522.989487,0.252218,538764.000000,301426.000000
1526.102256,0.249764,533692.000000,300280.000000
1529.210794,0.246850,527902.000000,299022.000000
1532.315101,0.244191,521886.000000,297430.000000
1535.415176,0.240894,515888.000000,296252.000000
1538.511021,0.238186,509987.000000,294695.000000
1541.602634,0.235613,503936.000000,292929.000000
