Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:59:48,,
Header Version:,1,,
System Temp (C):,33.28,,
Detector Temp (C):,32.14,,
Humidity (%):,2.15,,
Lamp PD:,3822,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.685,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.046766,108485.000000,97410.000000
905.375756,0.051824,121306.000000,107661.000000
909.237442,0.054706,131909.000000,116297.000000
913.094897,0.053652,143299.000000,126646.000000
916.948121,0.054707,156982.000000,138402.000000
922.079171,0.054612,179937.000000,158675.000000
925.922522,0.056307,200504.000000,176123.000000
929.761641,0.056504,222660.000000,195496.000000
933.596530,0.057346,244426.000000,214191.000000
937.427188,0.056907,263972.000000,231553.000000
941.253614,0.055941,281845.000000,247782.000000
945.075809,0.056723,297271.000000,260873.000000
950.165487,0.056653,315605.000000,277007.000000
953.977810,0.054984,328029.000000,289020.000000
957.785901,0.055486,340470.000000,299635.000000
961.589761,0.056180,352317.000000,309566.000000
965.389390,0.055900,363056.000000,319208.000000
969.184788,0.056630,373162.000000,327542.000000
972.975955,0.057407,382632.000000,335254.000000
976.762890,0.057286,391202.000000,342859.000000
981.805555,0.057985,400190.000000,350172.000000
985.582618,0.059372,406088.000000,354200.000000
989.355450,0.059423,410162.000000,357711.000000
993.124050,0.059684,412868.000000,359855.000000
996.888419,0.060649,414263.000000,360269.000000
1000.648557,0.061594,415476.000000,360539.000000
1004.404464,0.062720,415479.000000,359608.000000
1009.405758,0.063631,414358.000000,357886.000000
1013.151792,0.064207,412923.000000,356174.000000
1016.893595,0.064468,411526.000000,354756.000000
1020.631167,0.064328,409066.000000,352749.000000
1024.364507,0.065115,406777.000000,350140.000000
1028.093617,0.064751,404427.000000,348409.000000
1031.818495,0.064177,401911.000000,346699.000000
1036.778417,0.062687,398410.000000,344860.000000
1040.493423,0.062669,396204.000000,342965.000000
1044.204197,0.062813,394236.000000,341148.000000
1047.910740,0.061952,392042.000000,339923.000000
1051.613052,0.061163,389823.000000,338614.000000
1055.311133,0.060458,388234.000000,337781.000000
