Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:52:55,,
Header Version:,1,,
System Temp (C):,31.36,,
Detector Temp (C):,30.14,,
Humidity (%):,3.8,,
Lamp PD:,3827,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.686,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.042330,108485.000000,98410.000000
905.375756,0.048937,121306.000000,108379.000000
909.237442,0.047238,131909.000000,118314.000000
913.094897,0.049359,143299.000000,127904.000000
916.948121,0.048687,156982.000000,140334.000000
922.079171,0.048419,179937.000000,160954.000000
925.922522,0.048722,200504.000000,179226.000000
929.761641,0.050006,222660.000000,198443.000000
933.596530,0.050664,244426.000000,217512.000000
937.427188,0.050536,263972.000000,234975.000000
941.253614,0.051360,281845.000000,250409.000000
945.075809,0.051397,297271.000000,264092.000000
950.165487,0.052053,315605.000000,279957.000000
953.977810,0.051625,328029.000000,291264.000000
957.785901,0.052083,340470.000000,301992.000000
961.589761,0.052641,352317.000000,312099.000000
965.389390,0.053062,363056.000000,321301.000000
969.184788,0.053095,373162.000000,330219.000000
972.975955,0.053913,382632.000000,337962.000000
976.762890,0.055269,391202.000000,344455.000000
981.805555,0.055389,400190.000000,352271.000000
985.582618,0.056175,406088.000000,356817.000000
989.355450,0.056573,410162.000000,360066.000000
993.124050,0.057350,412868.000000,361794.000000
996.888419,0.057962,414263.000000,362505.000000
1000.648557,0.059013,415476.000000,362688.000000
1004.404464,0.060210,415479.000000,361692.000000
1009.405758,0.061141,414358.000000,359944.000000
1013.151792,0.062286,412923.000000,357753.000000
1016.893595,0.062054,411526.000000,356733.000000
1020.631167,0.062308,409066.000000,354393.000000
1024.364507,0.062357,406777.000000,352370.000000
1028.093617,0.061984,404427.000000,350636.000000
