Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:56:35,,
Header Version:,1,,
System Temp (C):,32.64,,
Detector Temp (C):,31.01,,
Humidity (%):,2.74,,
Lamp PD:,3824,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.723,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.045640,108485.000000,97663.000000
905.375756,0.051691,121306.000000,107694.000000
909.237442,0.053319,131909.000000,116669.000000
913.094897,0.053031,143299.000000,126827.000000
916.948121,0.053607,156982.000000,138753.000000
922.079171,0.052864,179937.000000,159315.000000
925.922522,0.054344,200504.000000,176921.000000
929.761641,0.054258,222660.000000,196510.000000
933.596530,0.054630,244426.000000,215535.000000
937.427188,0.054601,263972.000000,232786.000000
941.253614,0.054745,281845.000000,248465.000000
945.075809,0.054563,297271.000000,262174.000000
950.165487,0.054712,315605.000000,278248.000000
953.977810,0.053802,328029.000000,289808.000000
957.785901,0.054992,340470.000000,299976.000000
961.589761,0.055040,352317.000000,310380.000000
965.389390,0.055359,363056.000000,319606.000000
969.184788,0.055449,373162.000000,328434.000000
972.975955,0.056386,382632.000000,336043.000000
976.762890,0.057179,391202.000000,342943.000000
981.805555,0.057762,400190.000000,350352.000000
985.582618,0.058257,406088.000000,355110.000000
989.355450,0.058901,410162.000000,358141.000000
993.124050,0.058860,412868.000000,360538.000000
996.888419,0.060187,414263.000000,360653.000000
1000.648557,0.060775,415476.000000,361219.000000
1004.404464,0.062313,415479.000000,359945.000000
1009.405758,0.063530,414358.000000,357969.000000
1013.151792,0.063450,412923.000000,356795.000000
1016.893595,0.063983,411526.000000,355152.000000
1020.631167,0.063794,409066.000000,353183.000000
1024.364507,0.064247,406777.000000,350840.000000
1028.093617,0.063877,404427.000000,349111.000000
1031.818495,0.064021,401911.000000,346824.000000
1036.778417,0.062315,398410.000000,345156.000000
1040.493423,0.062079,396204.000000,343431.000000
1044.204197,0.061958,394236.000000,341821.000000
1047.910740,0.061796,392042.000000,340045.000000
1051.613052,0.060075,389823.000000,339463.000000
1055.311133,0.060304,388234.000000,337901.000000
1059.004983,0.058551,387599.000000,338713.000000
1063.923534,0.058282,386688.000000,338126.000000
1067.607511,0.056902,386598.000000,339123.000000
1071.287257,0.055860,387377.000000,340623.000000
1074.962771,0.055419,388536.000000,341989.000000
1078.634055,0.054984,389855.000000,343494.000000
1082.301107,0.054034,391215.000000,345447.000000
1085.963928,0.052986,393215.000000,348052.000000
1090.841108,0.052511,396270.000000,351140.000000
1094.494056,0.052287,398760.000000,353529.000000
1098.142773,0.051621,400987.000000,356049.000000
1101.787259,0.051796,403477.000000,358115.000000
1105.427514,0.051463,406116.000000,360734.000000
1109.063538,0.050372,407701.000000,363053.000000
1112.695330,0.050751,409859.000000,364656.000000
1117.531139,0.050625,412494.000000,367107.000000
1121.153058,0.051590,414909.000000,368437.000000
1124.770747,0.052634,416559.000000,369014.000000
1128.384204,0.053600,418532.000000,369938.000000
1131.993431,0.054986,419956.000000,370014.000000
1135.598426,0.057744,421946.000000,369414.000000
1139.199190,0.059177,423881.000000,369885.000000
1143.993626,0.062046,426786.000000,369968.000000
1147.584518,0.063066,428617.000000,370684.000000
1151.171178,0.064946,431169.000000,371280.000000
1154.753606,0.066598,433579.000000,371938.000000
1158.331804,0.068011,436264.000000,373025.000000
1161.905771,0.070398,439132.000000,373420.000000
1165.475506,0.073493,442389.000000,373518.000000
1169.041010,0.076694,446101.000000,373886.000000
1173.788434,0.080890,451929.000000,375129.000000
1177.344065,0.083864,456026.000000,375946.000000
1180.895466,0.085934,461306.000000,378491.000000
1184.442635,0.088223,467657.000000,381684.000000
1187.985573,0.090466,473969.000000,384843.000000
1191.524279,0.087812,479856.000000,392012.000000
1195.058755,0.087426,487372.000000,398506.000000
1199.764807,0.086188,497347.000000,407823.000000
1203.289410,0.084727,504311.000000,414927.000000
1206.809782,0.083761,511507.000000,421784.000000
1210.325922,0.082456,519078.000000,429316.000000
1213.837832,0.081325,527163.000000,437139.000000
1217.345510,0.080638,534208.000000,443683.000000
1220.848957,0.079043,540472.000000,450537.000000
1225.513638,0.077553,549929.000000,459996.000000
1229.007212,0.077187,556888.000000,466209.000000
1232.496555,0.076458,562180.000000,471430.000000
1235.981667,0.075473,567975.000000,477371.000000
1239.462548,0.074140,574815.000000,484605.000000
1242.939198,0.073055,582782.000000,492551.000000
1246.411616,0.072025,591476.000000,501086.000000
1251.034925,0.071799,604016.000000,511976.000000
1254.497471,0.071736,612289.000000,519063.000000
1257.955786,0.072303,619125.000000,524174.000000
1261.409869,0.073061,624551.000000,527845.000000
1264.859721,0.073551,629900.000000,531766.000000
1268.305342,0.074025,634345.000000,534934.000000
1271.746732,0.074698,638574.000000,537667.000000
1276.328670,0.075296,642499.000000,540227.000000
1279.760187,0.075240,645905.000000,543161.000000
1283.187473,0.074236,648307.000000,546443.000000
1286.610528,0.074404,650446.000000,548034.000000
1290.029352,0.073394,652132.000000,550733.000000
1293.443944,0.073149,653907.000000,552544.000000
1296.854305,0.072899,655963.000000,554600.000000
1301.394872,0.072550,657349.000000,556219.000000
1304.795360,0.072652,657558.000000,556265.000000
1308.191618,0.073013,658515.000000,556612.000000
1311.583644,0.073046,658804.000000,556814.000000
1314.971439,0.073873,659011.000000,555930.000000
1318.355003,0.074349,658272.000000,554698.000000
1321.734336,0.074930,658022.000000,553746.000000
1326.233531,0.075839,657870.000000,552460.000000
1329.602991,0.076753,656482.000000,550136.000000
1332.968219,0.078280,654926.000000,546905.000000
1336.329217,0.079368,653727.000000,544538.000000
1339.685984,0.081230,652497.000000,541188.000000
1343.038519,0.083184,649913.000000,536626.000000
1346.386823,0.085585,647671.000000,531826.000000
1349.730896,0.087860,645338.000000,527142.000000
1354.183078,0.091551,641175.000000,519309.000000
1357.517278,0.093733,638376.000000,514450.000000
1360.847247,0.096357,635805.000000,509292.000000
1364.172985,0.098766,633413.000000,504570.000000
1367.494492,0.101670,631026.000000,499318.000000
1370.811767,0.104224,628050.000000,494049.000000
1374.124812,0.107047,625034.000000,488491.000000
1378.535622,0.110712,620272.000000,480696.000000
1381.838794,0.114711,616892.000000,473694.000000
1385.137734,0.119306,613613.000000,466217.000000
1388.432444,0.124832,611526.000000,458757.000000
1391.722922,0.130256,610663.000000,452424.000000
1395.009169,0.135835,610634.000000,446628.000000
1398.291185,0.142116,611700.000000,440984.000000
1402.660624,0.150126,614051.000000,434589.000000
1405.932767,0.157254,616268.000000,429058.000000
1409.200679,0.163933,617795.000000,423557.000000
1412.464359,0.169673,618872.000000,418724.000000
1415.723809,0.174186,619795.000000,415013.000000
1418.979027,0.179394,620495.000000,410529.000000
1422.230015,0.183522,621087.000000,407034.000000
1426.558082,0.188094,621375.000000,402958.000000
1429.799197,0.190888,621616.000000,400529.000000
1433.036080,0.194358,622129.000000,397670.000000
1436.268732,0.196890,621526.000000,394975.000000
1439.497153,0.199134,621113.000000,392678.000000
1442.721343,0.201491,620921.000000,390432.000000
1445.941302,0.203952,620270.000000,387819.000000
1450.227998,0.208579,618860.000000,382837.000000
1453.438084,0.210976,617697.000000,380014.000000
1456.643939,0.213593,616264.000000,376855.000000
1459.845562,0.216783,614413.000000,372973.000000
1463.042954,0.218937,612307.000000,369856.000000
1466.236116,0.222209,610032.000000,365716.000000
1469.425046,0.225890,607345.000000,361032.000000
1473.670371,0.231040,603789.000000,354687.000000
1476.849428,0.236047,601175.000000,349103.000000
1480.024254,0.241473,597737.000000,342797.000000
1483.194849,0.248131,594479.000000,335742.000000
1486.361213,0.254015,591232.000000,329415.000000
1489.523345,0.259259,587853.000000,323601.000000
1492.681247,0.263352,583875.000000,318396.000000
1496.885200,0.265573,578062.000000,313618.000000
1500.033229,0.266729,574159.000000,310673.000000
1503.177027,0.267334,570285.000000,308147.000000
1506.316593,0.266362,565444.000000,306216.000000
1509.451928,0.265537,560571.000000,304154.000000
1512.583032,0.263930,555821.000000,302695.000000
1515.709905,0.261413,550344.000000,301454.000000
1519.872487,0.258505,543983.000000,299972.000000
1522.989487,0.255418,538764.000000,299213.000000
1526.102256,0.253039,533692.000000,298024.000000
1529.210794,0.250029,527902.000000,296841.000000
1532.315101,0.246530,521886.000000,295832.000000
1535.415176,0.243590,515888.000000,294419.000000
1538.511021,0.240591,509987.000000,293068.000000
1541.602634,0.236496,503936.000000,292334.000000
1545.718203,0.231660,494694.000000,290186.000000
1548.799943,0.228376,488378.000000,288656.000000
1551.877452,0.226244,481832.000000,286188.000000
1554.950730,0.223651,474989.000000,283813.000000
1558.019777,0.221062,467818.000000,281200.000000
1561.084593,0.220387,460730.000000,277370.000000
1564.145177,0.219360,454170.000000,274068.000000
1568.219375,0.217693,444181.000000,269071.000000
1571.270087,0.216986,436947.000000,265120.000000
1574.316568,0.216473,429598.000000,260969.000000
1577.358817,0.215460,422039.000000,256976.000000
1580.396835,0.213361,414375.000000,253532.000000
1583.430622,0.211942,406354.000000,249438.000000
1586.460178,0.209826,398475.000000,245796.000000
1590.493005,0.207495,388982.000000,241232.000000
1593.512688,0.204630,380708.000000,237663.000000
1596.528140,0.202298,372727.000000,233934.000000
1599.539361,0.200168,365060.000000,230248.000000
1602.546350,0.198030,357543.000000,226620.000000
1605.549109,0.195039,349495.000000,223050.000000
1608.547636,0.192586,341154.000000,218960.000000
1612.539091,0.190071,330877.000000,213597.000000
1615.527746,0.187989,322904.000000,209452.000000
1618.512169,0.186609,315116.000000,205051.000000
1621.492362,0.185617,307217.000000,200368.000000
1624.468323,0.183469,299481.000000,196291.000000
1627.440053,0.181941,292112.000000,192136.000000
1630.407551,0.180624,284245.000000,187529.000000
1634.357635,0.178213,274079.000000,181829.000000
1637.315261,0.177671,266916.000000,177298.000000
1640.268656,0.176090,259612.000000,173075.000000
1643.217819,0.175893,251804.000000,167946.000000
1646.162752,0.175241,244348.000000,163218.000000
1649.103453,0.174594,236703.000000,158347.000000
1652.039924,0.172410,228171.000000,153409.000000
1655.948635,0.171176,215408.000000,145240.000000
1658.875233,0.169741,204937.000000,138637.000000
1661.797599,0.167837,193395.000000,131404.000000
1664.715734,0.163382,179728.000000,123377.000000
1667.629638,0.157901,163642.000000,113761.000000
1670.539311,0.151785,146312.000000,103156.000000
1673.444753,0.146089,128451.000000,91759.000000
1677.312093,0.140546,105080.000000,76028.000000
1680.207662,0.138396,88906.000000,64645.000000
1683.099000,0.138402,75033.000000,54557.000000
1685.986106,0.147868,63520.000000,45190.000000
1688.868982,0.150041,53714.000000,38023.000000
1691.747626,0.159933,45653.000000,31589.000000
1694.622039,0.159186,39137.000000,27127.000000
1697.492221,0.160545,33776.000000,23338.000000
1701.312548,0.170197,28175.000000,19040.000000
