Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:14:39,,
Header Version:,1,,
System Temp (C):,33.75,,
Detector Temp (C):,34.52,,
Humidity (%):,1.95,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.671,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.070629,108485.000000,92202.000000
905.375756,0.075678,121306.000000,101907.000000
909.237442,0.079419,131909.000000,109864.000000
913.094897,0.078657,143299.000000,119560.000000
916.948121,0.081132,156982.000000,130232.000000
922.079171,0.082345,179937.000000,148859.000000
925.922522,0.083493,200504.000000,165436.000000
929.761641,0.084601,222660.000000,183249.000000
933.596530,0.084468,244426.000000,201224.000000
937.427188,0.083380,263972.000000,217860.000000
941.253614,0.081640,281845.000000,233545.000000
945.075809,0.082184,297271.000000,246019.000000
950.165487,0.081105,315605.000000,261842.000000
953.977810,0.080362,328029.000000,272615.000000
957.785901,0.080423,340470.000000,282915.000000
961.589761,0.080231,352317.000000,292889.000000
965.389390,0.080900,363056.000000,301352.000000
969.184788,0.081129,373162.000000,309577.000000
972.975955,0.081191,382632.000000,317388.000000
976.762890,0.081427,391202.000000,324320.000000
981.805555,0.081495,400190.000000,331720.000000
985.582618,0.082274,406088.000000,336005.000000
989.355450,0.083251,410162.000000,338614.000000
993.124050,0.083859,412868.000000,340371.000000
996.888419,0.083932,414263.000000,341463.000000
1000.648557,0.084425,415476.000000,342075.000000
1004.404464,0.086069,415479.000000,340785.000000
1009.405758,0.086289,414358.000000,339693.000000
1013.151792,0.087563,412923.000000,337525.000000
1016.893595,0.087627,411526.000000,336334.000000
1020.631167,0.087505,409066.000000,334417.000000
1024.364507,0.087617,406777.000000,332460.000000
1028.093617,0.087507,404427.000000,330623.000000
1031.818495,0.087548,401911.000000,328535.000000
1036.778417,0.086754,398410.000000,326269.000000
1040.493423,0.086837,396204.000000,324401.000000
1044.204197,0.087457,394236.000000,322329.000000
1047.910740,0.086599,392042.000000,321169.000000
1051.613052,0.086012,389823.000000,319783.000000
1055.311133,0.085915,388234.000000,318551.000000
1059.004983,0.085284,387599.000000,318492.000000
1063.923534,0.084678,386688.000000,318187.000000
1067.607511,0.084277,386598.000000,318407.000000
1071.287257,0.083772,387377.000000,319420.000000
1074.962771,0.083062,388536.000000,320900.000000
1078.634055,0.082919,389855.000000,322095.000000
1082.301107,0.081498,391215.000000,324278.000000
1085.963928,0.080954,393215.000000,326344.000000
1090.841108,0.080165,396270.000000,329478.000000
1094.494056,0.079659,398760.000000,331935.000000
1098.142773,0.078911,400987.000000,334364.000000
1101.787259,0.078545,403477.000000,336724.000000
1105.427514,0.078816,406116.000000,338715.000000
1109.063538,0.078016,407701.000000,340664.000000
1112.695330,0.077722,409859.000000,342699.000000
1117.531139,0.077036,412494.000000,345447.000000
1121.153058,0.077620,414909.000000,347003.000000
1124.770747,0.078120,416559.000000,347982.000000
1128.384204,0.078885,418532.000000,349015.000000
1131.993431,0.079850,419956.000000,349425.000000
1135.598426,0.080989,421946.000000,350161.000000
1139.199190,0.082426,423881.000000,350605.000000
1143.993626,0.084669,426786.000000,351189.000000
1147.584518,0.086253,428617.000000,351412.000000
1151.171178,0.086359,431169.000000,353418.000000
1154.753606,0.087523,433579.000000,354442.000000
1158.331804,0.088916,436264.000000,355495.000000
1161.905771,0.090984,439132.000000,356132.000000
1165.475506,0.093231,442389.000000,356922.000000
1169.041010,0.094909,446101.000000,358529.000000
1173.788434,0.098100,451929.000000,360554.000000
1177.344065,0.100664,456026.000000,361681.000000
1180.895466,0.102778,461306.000000,364092.000000
1184.442635,0.104129,467657.000000,367958.000000
1187.985573,0.104761,473969.000000,372382.000000
1191.524279,0.105216,479856.000000,376613.000000
1195.058755,0.105078,487372.000000,382633.000000
1199.764807,0.104165,497347.000000,391286.000000
1203.289410,0.103653,504311.000000,397233.000000
1206.809782,0.103184,511507.000000,403337.000000
1210.325922,0.103113,519078.000000,409373.000000
1213.837832,0.102347,527163.000000,416484.000000
1217.345510,0.101426,534208.000000,422945.000000
1220.848957,0.100963,540472.000000,428361.000000
