Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:1:28,,
Header Version:,1,,
System Temp (C):,33.4,,
Detector Temp (C):,32.37,,
Humidity (%):,2.54,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.685,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.033420,108485.000000,100450.000000
905.375756,0.039288,121306.000000,110814.000000
909.237442,0.041974,131909.000000,119757.000000
913.094897,0.042661,143299.000000,129892.000000
916.948121,0.043430,156982.000000,142043.000000
922.079171,0.044198,179937.000000,162526.000000
925.922522,0.044454,200504.000000,180996.000000
929.761641,0.046224,222660.000000,200179.000000
933.596530,0.046365,244426.000000,219676.000000
937.427188,0.046447,263972.000000,237198.000000
941.253614,0.045909,281845.000000,253572.000000
945.075809,0.045921,297271.000000,267443.000000
950.165487,0.045448,315605.000000,284247.000000
953.977810,0.044927,328029.000000,295791.000000
957.785901,0.044726,340470.000000,307152.000000
961.589761,0.046323,352317.000000,316673.000000
965.389390,0.046053,363056.000000,326528.000000
969.184788,0.046503,373162.000000,335270.000000
972.975955,0.047301,382632.000000,343147.000000
976.762890,0.047416,391202.000000,350740.000000
981.805555,0.048005,400190.000000,358312.000000
985.582618,0.049669,406088.000000,362202.000000
989.355450,0.049566,410162.000000,365923.000000
993.124050,0.050165,412868.000000,367829.000000
996.888419,0.050635,414263.000000,368673.000000
1000.648557,0.051248,415476.000000,369231.000000
1004.404464,0.052312,415479.000000,368330.000000
1009.405758,0.053708,414358.000000,366157.000000
1013.151792,0.054801,412923.000000,363972.000000
1016.893595,0.054536,411526.000000,362962.000000
1020.631167,0.054582,409066.000000,360754.000000
1024.364507,0.054848,406777.000000,358516.000000
1028.093617,0.054542,404427.000000,356696.000000
1031.818495,0.054039,401911.000000,354888.000000
1036.778417,0.054115,398410.000000,351735.000000
1040.493423,0.053419,396204.000000,350348.000000
1044.204197,0.053286,394236.000000,348715.000000
1047.910740,0.052673,392042.000000,347264.000000
1051.613052,0.053099,389823.000000,344960.000000
1055.311133,0.051955,388234.000000,344460.000000
1059.004983,0.051125,387599.000000,344554.000000
1063.923534,0.050489,386688.000000,344248.000000
1067.607511,0.049835,386598.000000,344687.000000
1071.287257,0.049370,387377.000000,345751.000000
1074.962771,0.048630,388536.000000,347377.000000
1078.634055,0.048244,389855.000000,348866.000000
1082.301107,0.047646,391215.000000,350566.000000
1085.963928,0.046612,393215.000000,353198.000000
1090.841108,0.045927,396270.000000,356504.000000
1094.494056,0.045277,398760.000000,359281.000000
1098.142773,0.045046,400987.000000,361480.000000
1101.787259,0.044528,403477.000000,364159.000000
1105.427514,0.045644,406116.000000,365600.000000
1109.063538,0.044199,407701.000000,368250.000000
1112.695330,0.044587,409859.000000,369869.000000
1117.531139,0.044459,412494.000000,372356.000000
1121.153058,0.045498,414909.000000,373641.000000
1124.770747,0.045615,416559.000000,375026.000000
1128.384204,0.046844,418532.000000,375738.000000
1131.993431,0.048231,419956.000000,375814.000000
1135.598426,0.050207,421946.000000,375881.000000
1139.199190,0.052050,423881.000000,376005.000000
1143.993626,0.054779,426786.000000,376211.000000
1147.584518,0.055711,428617.000000,377015.000000
1151.171178,0.056894,431169.000000,378228.000000
1154.753606,0.058245,433579.000000,379161.000000
1158.331804,0.059920,436264.000000,380040.000000
1161.905771,0.062172,439132.000000,380560.000000
