Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:19:13,,
Header Version:,1,,
System Temp (C):,33.87,,
Detector Temp (C):,34.64,,
Humidity (%):,1.81,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.735,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.069735,108485.000000,92392.000000
905.375756,0.075810,121306.000000,101876.000000
909.237442,0.077301,131909.000000,110401.000000
913.094897,0.078755,143299.000000,119533.000000
916.948121,0.080063,156982.000000,130553.000000
922.079171,0.081777,179937.000000,149054.000000
925.922522,0.082038,200504.000000,165991.000000
929.761641,0.082148,222660.000000,184287.000000
933.596530,0.082334,244426.000000,202215.000000
937.427188,0.081924,263972.000000,218592.000000
941.253614,0.081629,281845.000000,233551.000000
945.075809,0.079637,297271.000000,247466.000000
950.165487,0.079578,315605.000000,262764.000000
953.977810,0.079082,328029.000000,273420.000000
957.785901,0.078884,340470.000000,283919.000000
961.589761,0.078713,352317.000000,293914.000000
965.389390,0.079399,363056.000000,302395.000000
969.184788,0.078812,373162.000000,311233.000000
972.975955,0.079001,382632.000000,318992.000000
976.762890,0.079990,391202.000000,325395.000000
981.805555,0.080270,400190.000000,332657.000000
985.582618,0.081007,406088.000000,336987.000000
989.355450,0.081552,410162.000000,339941.000000
993.124050,0.081830,412868.000000,341965.000000
996.888419,0.082242,414263.000000,342795.000000
1000.648557,0.083234,415476.000000,343014.000000
1004.404464,0.084722,415479.000000,341843.000000
1009.405758,0.085086,414358.000000,340635.000000
1013.151792,0.085668,412923.000000,339001.000000
1016.893595,0.086761,411526.000000,337005.000000
1020.631167,0.086321,409066.000000,335330.000000
1024.364507,0.085849,406777.000000,333816.000000
1028.093617,0.086270,404427.000000,331566.000000
1031.818495,0.086376,401911.000000,329423.000000
1036.778417,0.085567,398410.000000,327162.000000
1040.493423,0.085245,396204.000000,325592.000000
1044.204197,0.085057,394236.000000,324115.000000
1047.910740,0.084550,392042.000000,322688.000000
1051.613052,0.084467,389823.000000,320923.000000
1055.311133,0.084722,388234.000000,319427.000000
1059.004983,0.084123,387599.000000,319345.000000
1063.923534,0.083502,386688.000000,319050.000000
1067.607511,0.081926,386598.000000,320135.000000
