Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:19:16,,
Header Version:,1,,
System Temp (C):,33.87,,
Detector Temp (C):,34.58,,
Humidity (%):,1.76,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.730,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.069439,108485.000000,92455.000000
905.375756,0.075989,121306.000000,101834.000000
909.237442,0.077356,131909.000000,110387.000000
913.094897,0.080539,143299.000000,119043.000000
916.948121,0.079445,156982.000000,130739.000000
922.079171,0.081474,179937.000000,149158.000000
925.922522,0.081751,200504.000000,166101.000000
929.761641,0.083110,222660.000000,183879.000000
933.596530,0.082916,244426.000000,201944.000000
937.427188,0.081894,263972.000000,218607.000000
941.253614,0.081560,281845.000000,233588.000000
945.075809,0.079962,297271.000000,247281.000000
950.165487,0.079393,315605.000000,262876.000000
953.977810,0.079115,328029.000000,273399.000000
957.785901,0.079154,340470.000000,283743.000000
961.589761,0.079136,352317.000000,293628.000000
965.389390,0.078161,363056.000000,303258.000000
969.184788,0.078855,373162.000000,311202.000000
972.975955,0.079709,382632.000000,318473.000000
976.762890,0.079657,391202.000000,325645.000000
981.805555,0.080190,400190.000000,332718.000000
985.582618,0.081186,406088.000000,336848.000000
989.355450,0.081345,410162.000000,340103.000000
993.124050,0.081790,412868.000000,341996.000000
996.888419,0.082120,414263.000000,342891.000000
1000.648557,0.083071,415476.000000,343143.000000
1004.404464,0.083989,415479.000000,342421.000000
1009.405758,0.085215,414358.000000,340534.000000
1013.151792,0.085333,412923.000000,339263.000000
1016.893595,0.086426,411526.000000,337265.000000
1020.631167,0.086023,409066.000000,335560.000000
