Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:57:54,,
Header Version:,1,,
System Temp (C):,32.96,,
Detector Temp (C):,31.48,,
Humidity (%):,2.44,,
Lamp PD:,3823,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.723,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.045555,108485.000000,97682.000000
905.375756,0.051763,121306.000000,107676.000000
909.237442,0.052583,131909.000000,116867.000000
913.094897,0.054513,143299.000000,126395.000000
916.948121,0.054908,156982.000000,138338.000000
922.079171,0.054508,179937.000000,158713.000000
925.922522,0.055733,200504.000000,176356.000000
929.761641,0.056484,222660.000000,195505.000000
933.596530,0.057247,244426.000000,214240.000000
937.427188,0.056591,263972.000000,231722.000000
941.253614,0.056156,281845.000000,247659.000000
945.075809,0.056772,297271.000000,260844.000000
950.165487,0.055989,315605.000000,277431.000000
953.977810,0.056015,328029.000000,288335.000000
957.785901,0.056472,340470.000000,298956.000000
961.589761,0.057486,352317.000000,308637.000000
965.389390,0.057156,363056.000000,318286.000000
969.184788,0.057350,373162.000000,327000.000000
972.975955,0.058098,382632.000000,334721.000000
976.762890,0.058428,391202.000000,341958.000000
981.805555,0.059637,400190.000000,348842.000000
985.582618,0.060153,406088.000000,353563.000000
989.355450,0.060378,410162.000000,356925.000000
993.124050,0.061092,412868.000000,358690.000000
996.888419,0.061685,414263.000000,359411.000000
1000.648557,0.062726,415476.000000,359600.000000
1004.404464,0.063134,415479.000000,359265.000000
1009.405758,0.064761,414358.000000,356956.000000
1013.151792,0.065639,412923.000000,355001.000000
1016.893595,0.065808,411526.000000,353663.000000
1020.631167,0.065264,409066.000000,351989.000000
1024.364507,0.065724,406777.000000,349649.000000
1028.093617,0.065038,404427.000000,348179.000000
1031.818495,0.064812,401911.000000,346193.000000
1036.778417,0.064331,398410.000000,343557.000000
1040.493423,0.063461,396204.000000,342340.000000
1044.204197,0.063021,394236.000000,340985.000000
1047.910740,0.063052,392042.000000,339063.000000
1051.613052,0.061947,389823.000000,338003.000000
1055.311133,0.061300,388234.000000,337127.000000
1059.004983,0.059609,387599.000000,337889.000000
1063.923534,0.059410,386688.000000,337249.000000
1067.607511,0.058114,386598.000000,338178.000000
1071.287257,0.058301,387377.000000,338714.000000
1074.962771,0.057110,388536.000000,340660.000000
1078.634055,0.056527,389855.000000,342276.000000
1082.301107,0.055463,391215.000000,344312.000000
1085.963928,0.054399,393215.000000,346921.000000
1090.841108,0.053922,396270.000000,350001.000000
1094.494056,0.053518,398760.000000,352528.000000
1098.142773,0.053110,400987.000000,354830.000000
1101.787259,0.052718,403477.000000,357356.000000
1105.427514,0.052812,406116.000000,359615.000000
1109.063538,0.052420,407701.000000,361345.000000
1112.695330,0.052492,409859.000000,363197.000000
1117.531139,0.052505,412494.000000,365521.000000
1121.153058,0.053643,414909.000000,366699.000000
1124.770747,0.053459,416559.000000,368313.000000
1128.384204,0.055045,418532.000000,368709.000000
1131.993431,0.056848,419956.000000,368431.000000
1135.598426,0.058381,421946.000000,368872.000000
1139.199190,0.060770,423881.000000,368531.000000
1143.993626,0.063488,426786.000000,368742.000000
1147.584518,0.065291,428617.000000,368789.000000
1151.171178,0.065598,431169.000000,370723.000000
1154.753606,0.067454,433579.000000,371205.000000
1158.331804,0.069248,436264.000000,371964.000000
1161.905771,0.072314,439132.000000,371776.000000
1165.475506,0.074027,442389.000000,373059.000000
1169.041010,0.078267,446101.000000,372534.000000
1173.788434,0.082134,451929.000000,374056.000000
1177.344065,0.085063,456026.000000,374910.000000
1180.895466,0.087353,461306.000000,377256.000000
1184.442635,0.089342,467657.000000,380702.000000
1187.985573,0.089780,473969.000000,385452.000000
1191.524279,0.089523,479856.000000,390470.000000
1195.058755,0.089164,487372.000000,396914.000000
1199.764807,0.087385,497347.000000,406700.000000
1203.289410,0.085687,504311.000000,414011.000000
1206.809782,0.084805,511507.000000,420772.000000
1210.325922,0.083899,519078.000000,427891.000000
1213.837832,0.082850,527163.000000,435607.000000
1217.345510,0.081256,534208.000000,443052.000000
1220.848957,0.080584,540472.000000,448941.000000
1225.513638,0.079325,549929.000000,458123.000000
1229.007212,0.078194,556888.000000,465129.000000
1232.496555,0.077238,562180.000000,470584.000000
1235.981667,0.076518,567975.000000,476224.000000
1239.462548,0.075350,574815.000000,483257.000000
1242.939198,0.074122,582782.000000,491342.000000
1246.411616,0.073457,591476.000000,499436.000000
1251.034925,0.073058,604016.000000,510494.000000
1254.497471,0.073265,612289.000000,517239.000000
1257.955786,0.073598,619125.000000,522613.000000
1261.409869,0.074169,624551.000000,526501.000000
1264.859721,0.074579,629900.000000,530509.000000
1268.305342,0.075123,634345.000000,533584.000000
1271.746732,0.076160,638574.000000,535860.000000
1276.328670,0.076226,642499.000000,539072.000000
1279.760187,0.076316,645905.000000,541817.000000
1283.187473,0.075106,648307.000000,545349.000000
1286.610528,0.075196,650446.000000,547035.000000
1290.029352,0.074713,652132.000000,549063.000000
1293.443944,0.074379,653907.000000,550982.000000
1296.854305,0.073889,655963.000000,553338.000000
1301.394872,0.073687,657349.000000,554765.000000
1304.795360,0.073284,657558.000000,555456.000000
1308.191618,0.074098,658515.000000,555223.000000
1311.583644,0.073756,658804.000000,555905.000000
1314.971439,0.074540,659011.000000,555076.000000
1318.355003,0.074828,658272.000000,554086.000000
1321.734336,0.075429,658022.000000,553110.000000
1326.233531,0.076511,657870.000000,551606.000000
1329.602991,0.077442,656482.000000,549264.000000
1332.968219,0.078365,654926.000000,546799.000000
1336.329217,0.080101,653727.000000,543620.000000
1339.685984,0.081878,652497.000000,540382.000000
1343.038519,0.083823,649913.000000,535837.000000
1346.386823,0.086329,647671.000000,530915.000000
1349.730896,0.088602,645338.000000,526242.000000
1354.183078,0.092071,641175.000000,518687.000000
1357.517278,0.094268,638376.000000,513817.000000
