Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:57:43,,
Header Version:,1,,
System Temp (C):,32.93,,
Detector Temp (C):,31.43,,
Humidity (%):,2.54,,
Lamp PD:,3823,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.675,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.044889,108485.000000,97832.000000
905.375756,0.051356,121306.000000,107777.000000
909.237442,0.052237,131909.000000,116960.000000
913.094897,0.053117,143299.000000,126802.000000
916.948121,0.053961,156982.000000,138640.000000
922.079171,0.053456,179937.000000,159098.000000
925.922522,0.054850,200504.000000,176715.000000
929.761641,0.055114,222660.000000,196123.000000
933.596530,0.055990,244426.000000,214861.000000
937.427188,0.055995,263972.000000,232040.000000
941.253614,0.056212,281845.000000,247627.000000
945.075809,0.055417,297271.000000,261659.000000
950.165487,0.054754,315605.000000,278221.000000
953.977810,0.054945,328029.000000,289046.000000
957.785901,0.054777,340470.000000,300125.000000
961.589761,0.055620,352317.000000,309966.000000
965.389390,0.055476,363056.000000,319520.000000
969.184788,0.056420,373162.000000,327701.000000
972.975955,0.056438,382632.000000,336003.000000
976.762890,0.057362,391202.000000,342799.000000
981.805555,0.058422,400190.000000,349820.000000
985.582618,0.058830,406088.000000,354642.000000
989.355450,0.059398,410162.000000,357732.000000
993.124050,0.059593,412868.000000,359930.000000
996.888419,0.060256,414263.000000,360595.000000
1000.648557,0.061068,415476.000000,360976.000000
1004.404464,0.062224,415479.000000,360019.000000
1009.405758,0.063939,414358.000000,357632.000000
1013.151792,0.064141,412923.000000,356228.000000
1016.893595,0.064646,411526.000000,354610.000000
1020.631167,0.063894,409066.000000,353101.000000
1024.364507,0.063692,406777.000000,351289.000000
1028.093617,0.064134,404427.000000,348904.000000
1031.818495,0.063439,401911.000000,347289.000000
1036.778417,0.062894,398410.000000,344696.000000
1040.493423,0.062815,396204.000000,342850.000000
1044.204197,0.062124,394236.000000,341690.000000
1047.910740,0.061671,392042.000000,340143.000000
1051.613052,0.060800,389823.000000,338897.000000
1055.311133,0.059546,388234.000000,338491.000000
1059.004983,0.058961,387599.000000,338393.000000
1063.923534,0.058363,386688.000000,338063.000000
1067.607511,0.056374,386598.000000,339536.000000
1071.287257,0.056243,387377.000000,340323.000000
1074.962771,0.055780,388536.000000,341705.000000
1078.634055,0.055053,389855.000000,343439.000000
1082.301107,0.053726,391215.000000,345692.000000
1085.963928,0.053080,393215.000000,347977.000000
1090.841108,0.052925,396270.000000,350805.000000
1094.494056,0.052315,398760.000000,353506.000000
1098.142773,0.051332,400987.000000,356286.000000
1101.787259,0.051525,403477.000000,358339.000000
1105.427514,0.051216,406116.000000,360939.000000
1109.063538,0.050738,407701.000000,362747.000000
1112.695330,0.050896,409859.000000,364534.000000
1117.531139,0.050762,412494.000000,366991.000000
1121.153058,0.051588,414909.000000,368438.000000
1124.770747,0.052231,416559.000000,369356.000000
1128.384204,0.053345,418532.000000,370155.000000
1131.993431,0.055219,419956.000000,369815.000000
1135.598426,0.057639,421946.000000,369503.000000
1139.199190,0.059434,423881.000000,369666.000000
1143.993626,0.062697,426786.000000,369414.000000
1147.584518,0.063595,428617.000000,370232.000000
1151.171178,0.064895,431169.000000,371324.000000
1154.753606,0.066595,433579.000000,371940.000000
1158.331804,0.068100,436264.000000,372949.000000
1161.905771,0.070588,439132.000000,373256.000000
1165.475506,0.074356,442389.000000,372776.000000
1169.041010,0.076495,446101.000000,374057.000000
1173.788434,0.080792,451929.000000,375213.000000
1177.344065,0.083626,456026.000000,376152.000000
1180.895466,0.086233,461306.000000,378230.000000
1184.442635,0.088132,467657.000000,381764.000000
1187.985573,0.088744,473969.000000,386372.000000
1191.524279,0.088297,479856.000000,391574.000000
1195.058755,0.087255,487372.000000,398663.000000
1199.764807,0.086210,497347.000000,407802.000000
1203.289410,0.085254,504311.000000,414424.000000
1206.809782,0.083713,511507.000000,421831.000000
1210.325922,0.082314,519078.000000,429456.000000
1213.837832,0.081743,527163.000000,436719.000000
1217.345510,0.080630,534208.000000,443691.000000
1220.848957,0.079238,540472.000000,450334.000000
1225.513638,0.078097,549929.000000,459420.000000
1229.007212,0.077580,556888.000000,465787.000000
1232.496555,0.076662,562180.000000,471209.000000
1235.981667,0.075333,567975.000000,477525.000000
1239.462548,0.074300,574815.000000,484427.000000
1242.939198,0.073318,582782.000000,492253.000000
1246.411616,0.072642,591476.000000,500375.000000
1251.034925,0.071897,604016.000000,511860.000000
1254.497471,0.071962,612289.000000,518793.000000
1257.955786,0.072689,619125.000000,523708.000000
1261.409869,0.073200,624551.000000,527677.000000
1264.859721,0.073888,629900.000000,531354.000000
1268.305342,0.074171,634345.000000,534755.000000
1271.746732,0.075265,638574.000000,536965.000000
1276.328670,0.075424,642499.000000,540068.000000
1279.760187,0.075247,645905.000000,543152.000000
1283.187473,0.074810,648307.000000,545721.000000
1286.610528,0.074573,650446.000000,547821.000000
1290.029352,0.074244,652132.000000,549657.000000
1293.443944,0.073151,653907.000000,552541.000000
1296.854305,0.073126,655963.000000,554311.000000
1301.394872,0.072996,657349.000000,555648.000000
1304.795360,0.073265,657558.000000,555481.000000
1308.191618,0.073195,658515.000000,556379.000000
1311.583644,0.073255,658804.000000,556546.000000
1314.971439,0.074115,659011.000000,555620.000000
1318.355003,0.074486,658272.000000,554523.000000
1321.734336,0.075281,658022.000000,553299.000000
1326.233531,0.076301,657870.000000,551873.000000
1329.602991,0.077130,656482.000000,549658.000000
1332.968219,0.078210,654926.000000,546993.000000
1336.329217,0.079588,653727.000000,544263.000000
1339.685984,0.080922,652497.000000,541573.000000
1343.038519,0.083493,649913.000000,536244.000000
1346.386823,0.086145,647671.000000,531141.000000
1349.730896,0.088208,645338.000000,526719.000000
1354.183078,0.091634,641175.000000,519209.000000
1357.517278,0.093770,638376.000000,514407.000000
1360.847247,0.096893,635805.000000,508664.000000
1364.172985,0.098997,633413.000000,504301.000000
1367.494492,0.102021,631026.000000,498915.000000
1370.811767,0.104186,628050.000000,494092.000000
1374.124812,0.107020,625034.000000,488521.000000
1378.535622,0.111236,620272.000000,480116.000000
1381.838794,0.114469,616892.000000,473958.000000
1385.137734,0.119472,613613.000000,466039.000000
1388.432444,0.123929,611526.000000,459712.000000
1391.722922,0.130131,610663.000000,452554.000000
1395.009169,0.135869,610634.000000,446593.000000
1398.291185,0.141731,611700.000000,441375.000000
1402.660624,0.150082,614051.000000,434633.000000
1405.932767,0.156132,616268.000000,430168.000000
1409.200679,0.162400,617795.000000,425054.000000
1412.464359,0.168835,618872.000000,419533.000000
1415.723809,0.173401,619795.000000,415764.000000
1418.979027,0.178187,620495.000000,411672.000000
1422.230015,0.182714,621087.000000,407792.000000
1426.558082,0.187294,621375.000000,403701.000000
1429.799197,0.190036,621616.000000,401316.000000
1433.036080,0.192689,622129.000000,399201.000000
1436.268732,0.195398,621526.000000,396334.000000
1439.497153,0.197441,621113.000000,394212.000000
1442.721343,0.201003,620921.000000,390871.000000
1445.941302,0.202785,620270.000000,388862.000000
1450.227998,0.206645,618860.000000,384545.000000
1453.438084,0.210006,617697.000000,380864.000000
1456.643939,0.212365,616264.000000,377922.000000
1459.845562,0.215332,614413.000000,374221.000000
1463.042954,0.217986,612307.000000,370666.000000
1466.236116,0.220853,610032.000000,366859.000000
1469.425046,0.224226,607345.000000,362418.000000
1473.670371,0.230149,603789.000000,355415.000000
1476.849428,0.235469,601175.000000,349568.000000
1480.024254,0.240884,597737.000000,343262.000000
1483.194849,0.248284,594479.000000,335624.000000
1486.361213,0.254117,591232.000000,329337.000000
1489.523345,0.258907,587853.000000,323863.000000
1492.681247,0.262209,583875.000000,319235.000000
1496.885200,0.265364,578062.000000,313769.000000
