Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:7:24,,
Header Version:,1,,
System Temp (C):,33.95,,
Detector Temp (C):,33.79,,
Humidity (%):,1.86,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.728,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.033601,108485.000000,100408.000000
905.375756,0.040618,121306.000000,110475.000000
909.237442,0.042852,131909.000000,119515.000000
913.094897,0.044769,143299.000000,129263.000000
916.948121,0.044388,156982.000000,141730.000000
922.079171,0.046445,179937.000000,161687.000000
925.922522,0.047512,200504.000000,179726.000000
929.761641,0.048006,222660.000000,199359.000000
933.596530,0.049048,244426.000000,218323.000000
937.427188,0.048026,263972.000000,236337.000000
941.253614,0.048009,281845.000000,252349.000000
945.075809,0.047581,297271.000000,266423.000000
950.165487,0.046652,315605.000000,283460.000000
953.977810,0.046249,328029.000000,294892.000000
957.785901,0.046316,340470.000000,306029.000000
961.589761,0.046703,352317.000000,316396.000000
965.389390,0.047152,363056.000000,325703.000000
969.184788,0.047030,373162.000000,334863.000000
972.975955,0.047526,382632.000000,342969.000000
976.762890,0.048465,391202.000000,349894.000000
981.805555,0.048525,400190.000000,357883.000000
985.582618,0.049264,406088.000000,362540.000000
989.355450,0.050070,410162.000000,365498.000000
993.124050,0.050507,412868.000000,367540.000000
996.888419,0.050914,414263.000000,368436.000000
1000.648557,0.052095,415476.000000,368511.000000
1004.404464,0.053190,415479.000000,367586.000000
1009.405758,0.054500,414358.000000,365490.000000
1013.151792,0.054428,412923.000000,364285.000000
1016.893595,0.055165,411526.000000,362437.000000
1020.631167,0.055070,409066.000000,360349.000000
1024.364507,0.055025,406777.000000,358370.000000
1028.093617,0.055234,404427.000000,356128.000000
1031.818495,0.054579,401911.000000,354447.000000
1036.778417,0.054337,398410.000000,351555.000000
1040.493423,0.053362,396204.000000,350394.000000
1044.204197,0.053759,394236.000000,348335.000000
1047.910740,0.053282,392042.000000,346777.000000
1051.613052,0.052389,389823.000000,345524.000000
1055.311133,0.051995,388234.000000,344428.000000
1059.004983,0.051391,387599.000000,344343.000000
1063.923534,0.050787,386688.000000,344012.000000
1067.607511,0.049471,386598.000000,344976.000000
1071.287257,0.049072,387377.000000,345989.000000
1074.962771,0.048643,388536.000000,347367.000000
1078.634055,0.047971,389855.000000,349086.000000
1082.301107,0.047134,391215.000000,350979.000000
1085.963928,0.046300,393215.000000,353452.000000
1090.841108,0.045876,396270.000000,356546.000000
1094.494056,0.045551,398760.000000,359055.000000
1098.142773,0.045127,400987.000000,361413.000000
1101.787259,0.044782,403477.000000,363946.000000
1105.427514,0.044774,406116.000000,366333.000000
1109.063538,0.044825,407701.000000,367720.000000
1112.695330,0.044149,409859.000000,370242.000000
1117.531139,0.044479,412494.000000,372339.000000
1121.153058,0.045279,414909.000000,373830.000000
1124.770747,0.045704,416559.000000,374949.000000
1128.384204,0.047158,418532.000000,375466.000000
1131.993431,0.048153,419956.000000,375881.000000
1135.598426,0.050363,421946.000000,375746.000000
1139.199190,0.052006,423881.000000,376043.000000
1143.993626,0.054377,426786.000000,376559.000000
1147.584518,0.055136,428617.000000,377514.000000
1151.171178,0.056971,431169.000000,378161.000000
1154.753606,0.057945,433579.000000,379423.000000
1158.331804,0.059536,436264.000000,380376.000000
1161.905771,0.061079,439132.000000,381519.000000
1165.475506,0.064240,442389.000000,381561.000000
1169.041010,0.066849,446101.000000,382458.000000
1173.788434,0.070507,451929.000000,384205.000000
1177.344065,0.072426,456026.000000,385979.000000
1180.895466,0.075049,461306.000000,388097.000000
1184.442635,0.077331,467657.000000,391378.000000
1187.985573,0.077913,473969.000000,396129.000000
1191.524279,0.077412,479856.000000,401512.000000
1195.058755,0.077344,487372.000000,407865.000000
1199.764807,0.076156,497347.000000,417353.000000
1203.289410,0.075216,504311.000000,424114.000000
1206.809782,0.073964,511507.000000,431407.000000
1210.325922,0.073621,519078.000000,438139.000000
1213.837832,0.073063,527163.000000,445535.000000
1217.345510,0.072312,534208.000000,452271.000000
1220.848957,0.071429,540472.000000,458505.000000
1225.513638,0.070707,549929.000000,467304.000000
1229.007212,0.070420,556888.000000,473530.000000
1232.496555,0.069507,562180.000000,479036.000000
1235.981667,0.068800,567975.000000,484763.000000
1239.462548,0.067651,574815.000000,491900.000000
1242.939198,0.066642,582782.000000,499878.000000
1246.411616,0.066371,591476.000000,507652.000000
1251.034925,0.065704,604016.000000,519212.000000
1254.497471,0.066104,612289.000000,525838.000000
1257.955786,0.066513,619125.000000,531209.000000
1261.409869,0.067057,624551.000000,535194.000000
1264.859721,0.067713,629900.000000,538963.000000
1268.305342,0.068078,634345.000000,542310.000000
1271.746732,0.069489,638574.000000,544154.000000
1276.328670,0.069622,642499.000000,547331.000000
1279.760187,0.069438,645905.000000,550466.000000
1283.187473,0.068731,648307.000000,553413.000000
1286.610528,0.068583,650446.000000,555428.000000
1290.029352,0.067866,652132.000000,557789.000000
1293.443944,0.067858,653907.000000,559317.000000
1296.854305,0.067510,655963.000000,561525.000000
1301.394872,0.067188,657349.000000,563129.000000
1304.795360,0.067431,657558.000000,562993.000000
1308.191618,0.067379,658515.000000,563880.000000
1311.583644,0.067284,658804.000000,564251.000000
1314.971439,0.068030,659011.000000,563460.000000
1318.355003,0.068362,658272.000000,562398.000000
1321.734336,0.069018,658022.000000,561336.000000
1326.233531,0.069812,657870.000000,560180.000000
1329.602991,0.070793,656482.000000,557737.000000
1332.968219,0.071837,654926.000000,555080.000000
1336.329217,0.072951,653727.000000,552644.000000
1339.685984,0.074562,652497.000000,549562.000000
1343.038519,0.076826,649913.000000,544539.000000
1346.386823,0.078518,647671.000000,540551.000000
1349.730896,0.080437,645338.000000,536229.000000
1354.183078,0.083889,641175.000000,528552.000000
1357.517278,0.086224,638376.000000,523423.000000
1360.847247,0.088095,635805.000000,519073.000000
1364.172985,0.090459,633413.000000,514313.000000
1367.494492,0.093075,631026.000000,509298.000000
1370.811767,0.095354,628050.000000,504243.000000
1374.124812,0.097747,625034.000000,499064.000000
1378.535622,0.101502,620272.000000,490998.000000
1381.838794,0.104682,616892.000000,484760.000000
1385.137734,0.108859,613613.000000,477568.000000
1388.432444,0.112514,611526.000000,471955.000000
1391.722922,0.117569,610663.000000,465835.000000
1395.009169,0.122996,610634.000000,460029.000000
1398.291185,0.128126,611700.000000,455420.000000
1402.660624,0.135472,614051.000000,449503.000000
1405.932767,0.141057,616268.000000,445361.000000
1409.200679,0.146250,617795.000000,441158.000000
1412.464359,0.151338,618872.000000,436780.000000
1415.723809,0.155925,619795.000000,432836.000000
1418.979027,0.160272,620495.000000,429009.000000
1422.230015,0.163743,621087.000000,426000.000000
1426.558082,0.167636,621375.000000,422394.000000
1429.799197,0.170825,621616.000000,419466.000000
1433.036080,0.173334,622129.000000,417394.000000
1436.268732,0.175988,621526.000000,414449.000000
1439.497153,0.177939,621113.000000,412317.000000
1442.721343,0.180792,620921.000000,409491.000000
1445.941302,0.183178,620270.000000,406820.000000
1450.227998,0.187113,618860.000000,402235.000000
1453.438084,0.189901,617697.000000,398910.000000
1456.643939,0.193089,616264.000000,395073.000000
1459.845562,0.195749,614413.000000,391482.000000
1463.042954,0.198718,612307.000000,387482.000000
1466.236116,0.201720,610032.000000,383383.000000
1469.425046,0.205362,607345.000000,378507.000000
1473.670371,0.211993,603789.000000,370589.000000
1476.849428,0.217337,601175.000000,364472.000000
1480.024254,0.223329,597737.000000,357422.000000
