Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:3:28,,
Header Version:,1,,
System Temp (C):,33.57,,
Detector Temp (C):,32.88,,
Humidity (%):,2.25,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.677,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.032966,108485.000000,100555.000000
905.375756,0.039245,121306.000000,110825.000000
909.237442,0.042754,131909.000000,119542.000000
913.094897,0.041966,143299.000000,130100.000000
916.948121,0.043274,156982.000000,142094.000000
922.079171,0.045059,179937.000000,162204.000000
925.922522,0.045086,200504.000000,180733.000000
929.761641,0.046871,222660.000000,199881.000000
933.596530,0.047362,244426.000000,219172.000000
937.427188,0.047156,263972.000000,236811.000000
941.253614,0.047491,281845.000000,252650.000000
945.075809,0.045050,297271.000000,267980.000000
950.165487,0.046044,315605.000000,283857.000000
953.977810,0.045358,328029.000000,295498.000000
957.785901,0.045650,340470.000000,306499.000000
961.589761,0.046249,352317.000000,316727.000000
965.389390,0.045999,363056.000000,326569.000000
969.184788,0.046796,373162.000000,335044.000000
972.975955,0.046565,382632.000000,343729.000000
976.762890,0.047826,391202.000000,350409.000000
981.805555,0.048338,400190.000000,358037.000000
985.582618,0.048802,406088.000000,362926.000000
989.355450,0.049512,410162.000000,365968.000000
993.124050,0.049717,412868.000000,368209.000000
996.888419,0.050775,414263.000000,368554.000000
1000.648557,0.051268,415476.000000,369214.000000
1004.404464,0.052431,415479.000000,368229.000000
1009.405758,0.053984,414358.000000,365925.000000
1013.151792,0.054495,412923.000000,364229.000000
1016.893595,0.055142,411526.000000,362456.000000
1020.631167,0.054609,409066.000000,360732.000000
1024.364507,0.055467,406777.000000,358005.000000
1028.093617,0.054966,404427.000000,356348.000000
1031.818495,0.054331,401911.000000,354649.000000
1036.778417,0.053376,398410.000000,352334.000000
1040.493423,0.053103,396204.000000,350603.000000
1044.204197,0.053160,394236.000000,348816.000000
1047.910740,0.052435,392042.000000,347454.000000
1051.613052,0.051980,389823.000000,345850.000000
1055.311133,0.051603,388234.000000,344739.000000
1059.004983,0.051613,387599.000000,344167.000000
1063.923534,0.050064,386688.000000,344585.000000
1067.607511,0.049498,386598.000000,344954.000000
1071.287257,0.048478,387377.000000,346462.000000
1074.962771,0.048883,388536.000000,347175.000000
1078.634055,0.047676,389855.000000,349323.000000
1082.301107,0.047237,391215.000000,350896.000000
1085.963928,0.046427,393215.000000,353348.000000
1090.841108,0.045842,396270.000000,356574.000000
1094.494056,0.045356,398760.000000,359216.000000
1098.142773,0.045429,400987.000000,361161.000000
1101.787259,0.044975,403477.000000,363784.000000
1105.427514,0.044791,406116.000000,366319.000000
1109.063538,0.044371,407701.000000,368104.000000
1112.695330,0.044143,409859.000000,370247.000000
1117.531139,0.044367,412494.000000,372435.000000
1121.153058,0.045032,414909.000000,374042.000000
1124.770747,0.045364,416559.000000,375243.000000
1128.384204,0.046816,418532.000000,375762.000000
1131.993431,0.048493,419956.000000,375587.000000
1135.598426,0.050116,421946.000000,375959.000000
1139.199190,0.051610,423881.000000,376386.000000
1143.993626,0.054250,426786.000000,376669.000000
1147.584518,0.055761,428617.000000,376971.000000
1151.171178,0.057083,431169.000000,378063.000000
1154.753606,0.058321,433579.000000,379094.000000
1158.331804,0.060093,436264.000000,379889.000000
1161.905771,0.061800,439132.000000,380886.000000
1165.475506,0.064310,442389.000000,381500.000000
1169.041010,0.066537,446101.000000,382733.000000
1173.788434,0.070332,451929.000000,384360.000000
1177.344065,0.073102,456026.000000,385379.000000
1180.895466,0.074973,461306.000000,388165.000000
1184.442635,0.077175,467657.000000,391519.000000
1187.985573,0.077744,473969.000000,396283.000000
