Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:54:55,,
Header Version:,1,,
System Temp (C):,32.18,,
Detector Temp (C):,30.47,,
Humidity (%):,3.13,,
Lamp PD:,3825,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.677,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.044849,108485.000000,97841.000000
905.375756,0.049880,121306.000000,108144.000000
909.237442,0.051065,131909.000000,117276.000000
913.094897,0.051043,143299.000000,127409.000000
916.948121,0.051092,156982.000000,139559.000000
922.079171,0.052561,179937.000000,159426.000000
925.922522,0.051544,200504.000000,178065.000000
929.761641,0.052804,222660.000000,197169.000000
933.596530,0.052593,244426.000000,216548.000000
937.427188,0.053487,263972.000000,233384.000000
941.253614,0.053501,281845.000000,249178.000000
945.075809,0.053342,297271.000000,262912.000000
950.165487,0.053655,315605.000000,278926.000000
953.977810,0.053472,328029.000000,290028.000000
957.785901,0.053915,340470.000000,300721.000000
961.589761,0.055012,352317.000000,310400.000000
965.389390,0.054723,363056.000000,320074.000000
969.184788,0.055411,373162.000000,328463.000000
972.975955,0.055539,382632.000000,336699.000000
976.762890,0.056674,391202.000000,343342.000000
981.805555,0.056944,400190.000000,351012.000000
985.582618,0.057361,406088.000000,355844.000000
989.355450,0.058897,410162.000000,358145.000000
993.124050,0.058937,412868.000000,360474.000000
996.888419,0.059482,414263.000000,361239.000000
1000.648557,0.060672,415476.000000,361305.000000
1004.404464,0.061717,415479.000000,360439.000000
1009.405758,0.062545,414358.000000,358782.000000
1013.151792,0.063102,412923.000000,357081.000000
1016.893595,0.063477,411526.000000,355566.000000
1020.631167,0.063345,409066.000000,353548.000000
1024.364507,0.063083,406777.000000,351782.000000
1028.093617,0.063153,404427.000000,349693.000000
1031.818495,0.062757,401911.000000,347835.000000
1036.778417,0.061481,398410.000000,345819.000000
1040.493423,0.061164,396204.000000,344156.000000
1044.204197,0.061045,394236.000000,342540.000000
1047.910740,0.060750,392042.000000,340865.000000
1051.613052,0.060477,389823.000000,339149.000000
1055.311133,0.059409,388234.000000,338598.000000
1059.004983,0.058543,387599.000000,338719.000000
1063.923534,0.057576,386688.000000,338676.000000
1067.607511,0.056500,386598.000000,339437.000000
1071.287257,0.054952,387377.000000,341336.000000
1074.962771,0.054832,388536.000000,342452.000000
1078.634055,0.054246,389855.000000,344078.000000
1082.301107,0.052884,391215.000000,346363.000000
1085.963928,0.052803,393215.000000,348199.000000
1090.841108,0.051587,396270.000000,351888.000000
1094.494056,0.051279,398760.000000,354350.000000
1098.142773,0.051394,400987.000000,356235.000000
1101.787259,0.051193,403477.000000,358613.000000
1105.427514,0.050716,406116.000000,361355.000000
1109.063538,0.050621,407701.000000,362845.000000
1112.695330,0.049986,409859.000000,365299.000000
1117.531139,0.050091,412494.000000,367559.000000
1121.153058,0.050766,414909.000000,369136.000000
1124.770747,0.051742,416559.000000,369772.000000
1128.384204,0.053675,418532.000000,369874.000000
1131.993431,0.054840,419956.000000,370138.000000
1135.598426,0.056890,421946.000000,370141.000000
1139.199190,0.058482,423881.000000,370478.000000
1143.993626,0.061839,426786.000000,370144.000000
1147.584518,0.062865,428617.000000,370855.000000
1151.171178,0.064945,431169.000000,371281.000000
1154.753606,0.065359,433579.000000,373000.000000
1158.331804,0.068290,436264.000000,372786.000000
1161.905771,0.070577,439132.000000,373266.000000
1165.475506,0.073799,442389.000000,373255.000000
1169.041010,0.076512,446101.000000,374043.000000
1173.788434,0.080513,451929.000000,375454.000000
1177.344065,0.082609,456026.000000,377034.000000
1180.895466,0.085455,461306.000000,378908.000000
1184.442635,0.087694,467657.000000,382150.000000
1187.985573,0.088581,473969.000000,386517.000000
1191.524279,0.087940,479856.000000,391896.000000
1195.058755,0.087080,487372.000000,398823.000000
1199.764807,0.085810,497347.000000,408178.000000
1203.289410,0.084452,504311.000000,415190.000000
1206.809782,0.082973,511507.000000,422550.000000
1210.325922,0.082058,519078.000000,429709.000000
1213.837832,0.081125,527163.000000,437341.000000
1217.345510,0.080200,534208.000000,444130.000000
1220.848957,0.078741,540472.000000,450850.000000
1225.513638,0.077935,549929.000000,459591.000000
1229.007212,0.076746,556888.000000,466683.000000
1232.496555,0.075839,562180.000000,472103.000000
1235.981667,0.075236,567975.000000,477632.000000
1239.462548,0.074002,574815.000000,484759.000000
1242.939198,0.072554,582782.000000,493120.000000
1246.411616,0.071851,591476.000000,501287.000000
1251.034925,0.072684,604016.000000,510934.000000
1254.497471,0.071737,612289.000000,519062.000000
1257.955786,0.072194,619125.000000,524306.000000
1261.409869,0.072585,624551.000000,528424.000000
1264.859721,0.073093,629900.000000,532327.000000
1268.305342,0.073562,634345.000000,535505.000000
1271.746732,0.074759,638574.000000,537591.000000
1276.328670,0.074641,642499.000000,541043.000000
1279.760187,0.075111,645905.000000,543323.000000
1283.187473,0.074063,648307.000000,546660.000000
1286.610528,0.073834,650446.000000,548753.000000
1290.029352,0.073626,652132.000000,550439.000000
1293.443944,0.072852,653907.000000,552922.000000
1296.854305,0.072948,655963.000000,554538.000000
1301.394872,0.072749,657349.000000,555964.000000
1304.795360,0.073059,657558.000000,555745.000000
1308.191618,0.072547,658515.000000,557210.000000
1311.583644,0.072884,658804.000000,557022.000000
1314.971439,0.073435,659011.000000,556491.000000
1318.355003,0.074098,658272.000000,555018.000000
1321.734336,0.074628,658022.000000,554131.000000
1326.233531,0.075830,657870.000000,552472.000000
1329.602991,0.076742,656482.000000,550149.000000
1332.968219,0.077880,654926.000000,547409.000000
1336.329217,0.079528,653727.000000,544338.000000
1339.685984,0.081244,652497.000000,541171.000000
1343.038519,0.083546,649913.000000,536178.000000
1346.386823,0.085917,647671.000000,531420.000000
1349.730896,0.087947,645338.000000,527036.000000
1354.183078,0.091850,641175.000000,518951.000000
1357.517278,0.094174,638376.000000,513928.000000
1360.847247,0.096442,635805.000000,509192.000000
1364.172985,0.098907,633413.000000,504406.000000
1367.494492,0.102135,631026.000000,498784.000000
1370.811767,0.104938,628050.000000,493238.000000
1374.124812,0.107260,625034.000000,488252.000000
1378.535622,0.111239,620272.000000,480113.000000
1381.838794,0.115425,616892.000000,472916.000000
1385.137734,0.119737,613613.000000,465755.000000
1388.432444,0.125028,611526.000000,458550.000000
1391.722922,0.130934,610663.000000,451718.000000
1395.009169,0.136543,610634.000000,445901.000000
1398.291185,0.143287,611700.000000,439796.000000
1402.660624,0.152174,614051.000000,432544.000000
1405.932767,0.158726,616268.000000,427606.000000
1409.200679,0.165330,617795.000000,422196.000000
1412.464359,0.171235,618872.000000,417221.000000
1415.723809,0.176959,619795.000000,412372.000000
1418.979027,0.181508,620495.000000,408536.000000
1422.230015,0.185618,621087.000000,405074.000000
1426.558082,0.190532,621375.000000,400702.000000
1429.799197,0.193743,621616.000000,397905.000000
1433.036080,0.196374,622129.000000,395828.000000
1436.268732,0.198786,621526.000000,393254.000000
1439.497153,0.201082,621113.000000,390921.000000
1442.721343,0.204171,620921.000000,388030.000000
1445.941302,0.206496,620270.000000,385554.000000
1450.227998,0.210494,618860.000000,381152.000000
1453.438084,0.212812,617697.000000,378411.000000
1456.643939,0.215715,616264.000000,375018.000000
1459.845562,0.218820,614413.000000,371228.000000
1463.042954,0.221182,612307.000000,367949.000000
1466.236116,0.224402,610032.000000,363874.000000
1469.425046,0.227561,607345.000000,359645.000000
1473.670371,0.232818,603789.000000,353238.000000
1476.849428,0.237703,601175.000000,347775.000000
1480.024254,0.243180,597737.000000,341452.000000
1483.194849,0.249473,594479.000000,334706.000000
1486.361213,0.254668,591232.000000,328920.000000
1489.523345,0.260486,587853.000000,322688.000000
1492.681247,0.264437,583875.000000,317602.000000
1496.885200,0.266692,578062.000000,312811.000000
1500.033229,0.267647,574159.000000,310017.000000
1503.177027,0.267742,570285.000000,307858.000000
1506.316593,0.267587,565444.000000,305353.000000
1509.451928,0.265999,560571.000000,303831.000000
1512.583032,0.264803,555821.000000,302087.000000
1515.709905,0.262671,550344.000000,300582.000000
1519.872487,0.259490,543983.000000,299292.000000
1522.989487,0.257185,538764.000000,297998.000000
1526.102256,0.253923,533692.000000,297418.000000
1529.210794,0.250562,527902.000000,296477.000000
1532.315101,0.247754,521886.000000,295000.000000
