Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:53:24,,
Header Version:,1,,
System Temp (C):,31.59,,
Detector Temp (C):,30.11,,
Humidity (%):,3.61,,
Lamp PD:,3826,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.669,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.040437,108485.000000,98840.000000
905.375756,0.047753,121306.000000,108675.000000
909.237442,0.048724,131909.000000,117910.000000
913.094897,0.048972,143299.000000,128018.000000
916.948121,0.049461,156982.000000,140084.000000
922.079171,0.048025,179937.000000,161100.000000
925.922522,0.048562,200504.000000,179292.000000
929.761641,0.049422,222660.000000,198710.000000
933.596530,0.050522,244426.000000,217583.000000
937.427188,0.050303,263972.000000,235101.000000
941.253614,0.051515,281845.000000,250320.000000
945.075809,0.051172,297271.000000,264229.000000
950.165487,0.051752,315605.000000,280151.000000
953.977810,0.051159,328029.000000,291577.000000
957.785901,0.051744,340470.000000,302228.000000
961.589761,0.053013,352317.000000,311832.000000
965.389390,0.052991,363056.000000,321353.000000
969.184788,0.053133,373162.000000,330190.000000
972.975955,0.053836,382632.000000,338022.000000
976.762890,0.054698,391202.000000,344908.000000
981.805555,0.054725,400190.000000,352810.000000
985.582618,0.056007,406088.000000,356955.000000
989.355450,0.056433,410162.000000,360182.000000
993.124050,0.056935,412868.000000,362140.000000
996.888419,0.057567,414263.000000,362835.000000
1000.648557,0.058391,415476.000000,363208.000000
1004.404464,0.059917,415479.000000,361936.000000
1009.405758,0.060815,414358.000000,360214.000000
1013.151792,0.061261,412923.000000,358598.000000
1016.893595,0.062206,411526.000000,356608.000000
1020.631167,0.061812,409066.000000,354798.000000
1024.364507,0.062186,406777.000000,352509.000000
1028.093617,0.061549,404427.000000,350987.000000
1031.818495,0.061204,401911.000000,349081.000000
1036.778417,0.060305,398410.000000,346757.000000
1040.493423,0.059477,396204.000000,345495.000000
1044.204197,0.059713,394236.000000,343592.000000
1047.910740,0.059407,392042.000000,341921.000000
1051.613052,0.058429,389823.000000,340752.000000
1055.311133,0.057467,388234.000000,340116.000000
1059.004983,0.056600,387599.000000,340238.000000
1063.923534,0.055412,386688.000000,340368.000000
1067.607511,0.054731,386598.000000,340823.000000
