Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:0:37,,
Header Version:,1,,
System Temp (C):,33.37,,
Detector Temp (C):,32.42,,
Humidity (%):,3.38,,
Lamp PD:,3821,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.726,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.032245,108485.000000,100722.000000
905.375756,0.038246,121306.000000,111080.000000
909.237442,0.041035,131909.000000,120016.000000
913.094897,0.042815,143299.000000,129846.000000
916.948121,0.042697,156982.000000,142283.000000
922.079171,0.044714,179937.000000,162333.000000
925.922522,0.045521,200504.000000,180552.000000
929.761641,0.046146,222660.000000,200215.000000
933.596530,0.046203,244426.000000,219758.000000
937.427188,0.045635,263972.000000,237642.000000
941.253614,0.045984,281845.000000,253528.000000
945.075809,0.046300,297271.000000,267210.000000
950.165487,0.045775,315605.000000,284033.000000
953.977810,0.044963,328029.000000,295767.000000
957.785901,0.046377,340470.000000,305986.000000
961.589761,0.046624,352317.000000,316453.000000
965.389390,0.046043,363056.000000,326536.000000
969.184788,0.046491,373162.000000,335279.000000
972.975955,0.047269,382632.000000,343172.000000
976.762890,0.047693,391202.000000,350516.000000
981.805555,0.048775,400190.000000,357677.000000
985.582618,0.049439,406088.000000,362394.000000
989.355450,0.049934,410162.000000,365613.000000
993.124050,0.049564,412868.000000,368339.000000
996.888419,0.050517,414263.000000,368773.000000
1000.648557,0.051424,415476.000000,369081.000000
1004.404464,0.052684,415479.000000,368015.000000
1009.405758,0.054093,414358.000000,365833.000000
1013.151792,0.053795,412923.000000,364816.000000
1016.893595,0.054833,411526.000000,362714.000000
1020.631167,0.055173,409066.000000,360264.000000
1024.364507,0.055031,406777.000000,358365.000000
1028.093617,0.054146,404427.000000,357021.000000
