Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:54:41,,
Header Version:,1,,
System Temp (C):,32.08,,
Detector Temp (C):,30.35,,
Humidity (%):,3.22,,
Lamp PD:,3825,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.682,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.043617,108485.000000,98119.000000
905.375756,0.049101,121306.000000,108338.000000
909.237442,0.051225,131909.000000,117233.000000
913.094897,0.052788,143299.000000,126898.000000
916.948121,0.050358,156982.000000,139795.000000
922.079171,0.050735,179937.000000,160098.000000
925.922522,0.051440,200504.000000,178108.000000
929.761641,0.051831,222660.000000,197611.000000
933.596530,0.051418,244426.000000,217135.000000
937.427188,0.052387,263972.000000,233976.000000
941.253614,0.052707,281845.000000,249634.000000
945.075809,0.051955,297271.000000,263753.000000
950.165487,0.052701,315605.000000,279539.000000
953.977810,0.052765,328029.000000,290501.000000
957.785901,0.053022,340470.000000,301340.000000
961.589761,0.053572,352317.000000,311431.000000
965.389390,0.053841,363056.000000,320725.000000
969.184788,0.054406,373162.000000,329224.000000
972.975955,0.055386,382632.000000,336818.000000
976.762890,0.055236,391202.000000,344481.000000
981.805555,0.056277,400190.000000,351552.000000
985.582618,0.057143,406088.000000,356022.000000
989.355450,0.057648,410162.000000,359176.000000
993.124050,0.058096,412868.000000,361173.000000
996.888419,0.058542,414263.000000,362021.000000
1000.648557,0.059560,415476.000000,362231.000000
1004.404464,0.060402,415479.000000,361532.000000
1009.405758,0.062545,414358.000000,358782.000000
1013.151792,0.062186,412923.000000,357835.000000
1016.893595,0.062538,411526.000000,356336.000000
1020.631167,0.062365,409066.000000,354347.000000
1024.364507,0.062407,406777.000000,352330.000000
1028.093617,0.062344,404427.000000,350345.000000
1031.818495,0.062205,401911.000000,348277.000000
1036.778417,0.061829,398410.000000,345542.000000
1040.493423,0.060649,396204.000000,344564.000000
1044.204197,0.060177,394236.000000,343225.000000
1047.910740,0.060346,392042.000000,341182.000000
1051.613052,0.058632,389823.000000,340593.000000
1055.311133,0.057934,388234.000000,339750.000000
1059.004983,0.057419,387599.000000,339597.000000
1063.923534,0.055872,386688.000000,340008.000000
1067.607511,0.055194,386598.000000,340460.000000
1071.287257,0.054732,387377.000000,341509.000000
1074.962771,0.053941,388536.000000,343155.000000
1078.634055,0.053942,389855.000000,344319.000000
1082.301107,0.052340,391215.000000,346797.000000
1085.963928,0.051458,393215.000000,349279.000000
1090.841108,0.051103,396270.000000,352280.000000
1094.494056,0.050999,398760.000000,354579.000000
1098.142773,0.050199,400987.000000,357216.000000
1101.787259,0.050005,403477.000000,359595.000000
1105.427514,0.050268,406116.000000,361728.000000
1109.063538,0.049255,407701.000000,363988.000000
1112.695330,0.049145,409859.000000,366007.000000
1117.531139,0.049822,412494.000000,367786.000000
1121.153058,0.050317,414909.000000,369518.000000
1124.770747,0.051234,416559.000000,370205.000000
1128.384204,0.051976,418532.000000,371324.000000
1131.993431,0.053682,419956.000000,371126.000000
1135.598426,0.056351,421946.000000,370600.000000
1139.199190,0.058383,423881.000000,370562.000000
