Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:19:30,,
Header Version:,1,,
System Temp (C):,33.87,,
Detector Temp (C):,34.64,,
Humidity (%):,1.76,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.677,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.070370,108485.000000,92257.000000
905.375756,0.076322,121306.000000,101756.000000
909.237442,0.077187,131909.000000,110430.000000
913.094897,0.079639,143299.000000,119290.000000
916.948121,0.080949,156982.000000,130287.000000
922.079171,0.081206,179937.000000,149250.000000
925.922522,0.081085,200504.000000,166356.000000
929.761641,0.082454,222660.000000,184157.000000
933.596530,0.082362,244426.000000,202202.000000
937.427188,0.081324,263972.000000,218894.000000
941.253614,0.080730,281845.000000,234035.000000
945.075809,0.080355,297271.000000,247057.000000
950.165487,0.079358,315605.000000,262897.000000
953.977810,0.079034,328029.000000,273450.000000
957.785901,0.078661,340470.000000,284065.000000
961.589761,0.079382,352317.000000,293462.000000
965.389390,0.078528,363056.000000,303002.000000
969.184788,0.078905,373162.000000,311166.000000
972.975955,0.079815,382632.000000,318395.000000
976.762890,0.079703,391202.000000,325610.000000
981.805555,0.080336,400190.000000,332606.000000
985.582618,0.081502,406088.000000,336603.000000
989.355450,0.081915,410162.000000,339657.000000
993.124050,0.081794,412868.000000,341993.000000
996.888419,0.082033,414263.000000,342960.000000
1000.648557,0.083001,415476.000000,343198.000000
1004.404464,0.083698,415479.000000,342650.000000
1009.405758,0.085661,414358.000000,340185.000000
1013.151792,0.085910,412923.000000,338812.000000
1016.893595,0.086069,411526.000000,337542.000000
1020.631167,0.086462,409066.000000,335221.000000
1024.364507,0.086128,406777.000000,333602.000000
1028.093617,0.086220,404427.000000,331604.000000
1031.818495,0.086242,401911.000000,329525.000000
1036.778417,0.085408,398410.000000,327282.000000
1040.493423,0.085553,396204.000000,325361.000000
1044.204197,0.084966,394236.000000,324183.000000
1047.910740,0.085115,392042.000000,322268.000000
1051.613052,0.084513,389823.000000,320889.000000
1055.311133,0.083843,388234.000000,320074.000000
1059.004983,0.084301,387599.000000,319214.000000
1063.923534,0.083547,386688.000000,319017.000000
1067.607511,0.082556,386598.000000,319671.000000
1071.287257,0.082376,387377.000000,320448.000000
1074.962771,0.081059,388536.000000,322383.000000
1078.634055,0.080783,389855.000000,323683.000000
1082.301107,0.079925,391215.000000,325455.000000
1085.963928,0.079741,393215.000000,327257.000000
1090.841108,0.078136,396270.000000,331021.000000
1094.494056,0.077557,398760.000000,333545.000000
1098.142773,0.076857,400987.000000,335949.000000
1101.787259,0.076694,403477.000000,338162.000000
1105.427514,0.076870,406116.000000,340236.000000
1109.063538,0.076279,407701.000000,342029.000000
1112.695330,0.075860,409859.000000,344171.000000
1117.531139,0.075411,412494.000000,346742.000000
1121.153058,0.076049,414909.000000,348260.000000
1124.770747,0.076081,416559.000000,349619.000000
1128.384204,0.076774,418532.000000,350715.000000
1131.993431,0.077293,419956.000000,351488.000000
1135.598426,0.079519,421946.000000,351348.000000
1139.199190,0.080814,423881.000000,351909.000000
1143.993626,0.082854,426786.000000,352660.000000
1147.584518,0.082937,428617.000000,354105.000000
1151.171178,0.084345,431169.000000,355061.000000
1154.753606,0.085484,433579.000000,356110.000000
1158.331804,0.086809,436264.000000,357224.000000
1161.905771,0.088640,439132.000000,358059.000000
1165.475506,0.090989,442389.000000,358769.000000
1169.041010,0.092701,446101.000000,360356.000000
1173.788434,0.096187,451929.000000,362146.000000
1177.344065,0.098048,456026.000000,363866.000000
1180.895466,0.100475,461306.000000,366028.000000
1184.442635,0.101813,467657.000000,369926.000000
1187.985573,0.102559,473969.000000,374275.000000
1191.524279,0.102820,479856.000000,378696.000000
1195.058755,0.103475,487372.000000,384048.000000
1199.764807,0.102708,497347.000000,392601.000000
1203.289410,0.101597,504311.000000,399118.000000
1206.809782,0.101315,511507.000000,405076.000000
1210.325922,0.100754,519078.000000,411603.000000
1213.837832,0.100412,527163.000000,418343.000000
1217.345510,0.099236,534208.000000,425084.000000
1220.848957,0.098821,540472.000000,430479.000000
1225.513638,0.097867,549929.000000,438975.000000
1229.007212,0.097695,556888.000000,444706.000000
1232.496555,0.096859,562180.000000,449797.000000
1235.981667,0.096677,567975.000000,454624.000000
1239.462548,0.095627,574815.000000,461213.000000
1242.939198,0.094562,582782.000000,468753.000000
1246.411616,0.093926,591476.000000,476443.000000
1251.034925,0.093853,604016.000000,486626.000000
1254.497471,0.093978,612289.000000,493149.000000
1257.955786,0.094166,619125.000000,498439.000000
1261.409869,0.095099,624551.000000,501729.000000
1264.859721,0.095540,629900.000000,505512.000000
1268.305342,0.096250,634345.000000,508248.000000
1271.746732,0.096813,638574.000000,510973.000000
1276.328670,0.096788,642499.000000,514144.000000
1279.760187,0.096401,645905.000000,517330.000000
1283.187473,0.096241,648307.000000,519445.000000
1286.610528,0.096230,650446.000000,521172.000000
1290.029352,0.095351,652132.000000,523582.000000
1293.443944,0.094761,653907.000000,525720.000000
1296.854305,0.094997,655963.000000,527087.000000
1301.394872,0.094574,657349.000000,528715.000000
1304.795360,0.094488,657558.000000,528988.000000
1308.191618,0.094961,658515.000000,529181.000000
1311.583644,0.094988,658804.000000,529381.000000
1314.971439,0.095352,659011.000000,529104.000000
1318.355003,0.095351,658272.000000,528511.000000
1321.734336,0.096285,658022.000000,527176.000000
1326.233531,0.097058,657870.000000,526117.000000
1329.602991,0.097728,656482.000000,524197.000000
1332.968219,0.098841,654926.000000,521616.000000
1336.329217,0.100227,653727.000000,519003.000000
1339.685984,0.101629,652497.000000,516356.000000
1343.038519,0.103125,649913.000000,512543.000000
1346.386823,0.105012,647671.000000,508560.000000
1349.730896,0.107004,645338.000000,504410.000000
1354.183078,0.110025,641175.000000,497682.000000
1357.517278,0.112283,638376.000000,492939.000000
1360.847247,0.113962,635805.000000,489060.000000
1364.172985,0.116043,633413.000000,484891.000000
1367.494492,0.118480,631026.000000,480360.000000
1370.811767,0.120026,628050.000000,476396.000000
1374.124812,0.122615,625034.000000,471290.000000
1378.535622,0.125234,620272.000000,464888.000000
1381.838794,0.128277,616892.000000,459126.000000
1385.137734,0.132048,613613.000000,452738.000000
1388.432444,0.136071,611526.000000,447037.000000
1391.722922,0.140175,610663.000000,442208.000000
1395.009169,0.144915,610634.000000,437387.000000
1398.291185,0.149837,611700.000000,433213.000000
1402.660624,0.156249,614051.000000,428505.000000
1405.932767,0.161470,616268.000000,424913.000000
1409.200679,0.166954,617795.000000,420620.000000
1412.464359,0.171541,618872.000000,416927.000000
1415.723809,0.175381,619795.000000,413873.000000
1418.979027,0.179555,620495.000000,410377.000000
1422.230015,0.181942,621087.000000,408517.000000
1426.558082,0.187331,621375.000000,403667.000000
1429.799197,0.189152,621616.000000,402133.000000
1433.036080,0.192590,622129.000000,399292.000000
1436.268732,0.194381,621526.000000,397263.000000
1439.497153,0.196460,621113.000000,395103.000000
1442.721343,0.198582,620921.000000,393056.000000
1445.941302,0.201527,620270.000000,389990.000000
1450.227998,0.204413,618860.000000,386527.000000
1453.438084,0.207200,617697.000000,383332.000000
1456.643939,0.209644,616264.000000,380297.000000
1459.845562,0.212309,614413.000000,376835.000000
1463.042954,0.215056,612307.000000,373176.000000
1466.236116,0.218249,610032.000000,369066.000000
1469.425046,0.222034,607345.000000,364252.000000
1473.670371,0.227867,603789.000000,357288.000000
1476.849428,0.232237,601175.000000,352179.000000
1480.024254,0.238222,597737.000000,345373.000000
1483.194849,0.244282,594479.000000,338731.000000
1486.361213,0.249953,591232.000000,332510.000000
1489.523345,0.254803,587853.000000,326938.000000
1492.681247,0.257047,583875.000000,323052.000000
1496.885200,0.259269,578062.000000,318204.000000
1500.033229,0.259760,574159.000000,315698.000000
1503.177027,0.259857,570285.000000,313498.000000
1506.316593,0.259967,565444.000000,310758.000000
1509.451928,0.258245,560571.000000,309304.000000
1512.583032,0.256167,555821.000000,308154.000000
1515.709905,0.254052,550344.000000,306607.000000
1519.872487,0.250849,543983.000000,305307.000000
1522.989487,0.248731,538764.000000,303856.000000
1526.102256,0.245910,533692.000000,302957.000000
1529.210794,0.243226,527902.000000,301528.000000
1532.315101,0.240595,521886.000000,299903.000000
1535.415176,0.237787,515888.000000,298379.000000
1538.511021,0.234450,509987.000000,297241.000000
1541.602634,0.231780,503936.000000,295526.000000
1545.718203,0.227724,494694.000000,292828.000000
1548.799943,0.224514,488378.000000,291234.000000
1551.877452,0.223303,481832.000000,288133.000000
1554.950730,0.221017,474989.000000,285540.000000
1558.019777,0.219112,467818.000000,282465.000000
1561.084593,0.218060,460730.000000,278860.000000
1564.145177,0.217436,454170.000000,275285.000000
1568.219375,0.216745,444181.000000,269659.000000
1571.270087,0.215431,436947.000000,266071.000000
1574.316568,0.214787,429598.000000,261984.000000
1577.358817,0.213615,422039.000000,258070.000000
1580.396835,0.212373,414375.000000,254109.000000
1583.430622,0.210567,406354.000000,250229.000000
1586.460178,0.208626,398475.000000,246476.000000
1590.493005,0.206506,388982.000000,241782.000000
