Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:27:55,,
Header Version:,1,,
System Temp (C):,34.04,,
Detector Temp (C):,34.84,,
Humidity (%):,1.66,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.673,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.068604,108485.000000,92633.000000
905.375756,0.074746,121306.000000,102126.000000
909.237442,0.077132,131909.000000,110444.000000
913.094897,0.077891,143299.000000,119771.000000
916.948121,0.079411,156982.000000,130749.000000
922.079171,0.080883,179937.000000,149361.000000
925.922522,0.081087,200504.000000,166355.000000
929.761641,0.081580,222660.000000,184528.000000
933.596530,0.082437,244426.000000,202167.000000
937.427188,0.080347,263972.000000,219387.000000
941.253614,0.080105,281845.000000,234372.000000
945.075809,0.078577,297271.000000,248071.000000
950.165487,0.078045,315605.000000,263693.000000
953.977810,0.077261,328029.000000,274569.000000
957.785901,0.077115,340470.000000,285078.000000
961.589761,0.077525,352317.000000,294719.000000
965.389390,0.077394,363056.000000,303794.000000
969.184788,0.077544,373162.000000,312143.000000
972.975955,0.078056,382632.000000,319687.000000
976.762890,0.078264,391202.000000,326691.000000
981.805555,0.078703,400190.000000,333859.000000
985.582618,0.079454,406088.000000,338194.000000
989.355450,0.079815,410162.000000,341303.000000
993.124050,0.079896,412868.000000,343491.000000
996.888419,0.080585,414263.000000,344105.000000
1000.648557,0.081247,415476.000000,344587.000000
1004.404464,0.082716,415479.000000,343426.000000
1009.405758,0.084239,414358.000000,341300.000000
1013.151792,0.083843,412923.000000,340429.000000
1016.893595,0.084306,411526.000000,338915.000000
1020.631167,0.084149,409066.000000,337011.000000
1024.364507,0.084520,406777.000000,334839.000000
1028.093617,0.084225,404427.000000,333131.000000
1031.818495,0.084444,401911.000000,330892.000000
1036.778417,0.083975,398410.000000,328364.000000
1040.493423,0.083523,396204.000000,326886.000000
1044.204197,0.083458,394236.000000,325311.000000
1047.910740,0.083402,392042.000000,323542.000000
1051.613052,0.082735,389823.000000,322205.000000
1055.311133,0.082468,388234.000000,321089.000000
1059.004983,0.081652,387599.000000,321167.000000
1063.923534,0.080580,386688.000000,321204.000000
1067.607511,0.080507,386598.000000,321183.000000
1071.287257,0.079971,387377.000000,322228.000000
1074.962771,0.079395,388536.000000,323621.000000
1078.634055,0.079133,389855.000000,324915.000000
1082.301107,0.078421,391215.000000,326584.000000
1085.963928,0.077197,393215.000000,329180.000000
1090.841108,0.076797,396270.000000,332043.000000
1094.494056,0.075738,398760.000000,334945.000000
1098.142773,0.075302,400987.000000,337154.000000
1101.787259,0.075406,403477.000000,339166.000000
1105.427514,0.074738,406116.000000,341910.000000
1109.063538,0.074294,407701.000000,343596.000000
1112.695330,0.073032,409859.000000,346420.000000
1117.531139,0.073333,412494.000000,348405.000000
1121.153058,0.073961,414909.000000,349939.000000
