Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:10:38,,
Header Version:,1,,
System Temp (C):,34.16,,
Detector Temp (C):,34.28,,
Humidity (%):,1.76,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.681,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.034420,108485.000000,100219.000000
905.375756,0.041488,121306.000000,110254.000000
909.237442,0.042699,131909.000000,119557.000000
913.094897,0.043564,143299.000000,129622.000000
916.948121,0.045686,156982.000000,141307.000000
922.079171,0.047769,179937.000000,161195.000000
925.922522,0.047338,200504.000000,179798.000000
929.761641,0.049479,222660.000000,198684.000000
933.596530,0.049092,244426.000000,218301.000000
937.427188,0.048120,263972.000000,236286.000000
941.253614,0.047300,281845.000000,252761.000000
945.075809,0.047684,297271.000000,266360.000000
950.165487,0.046965,315605.000000,283256.000000
953.977810,0.046182,328029.000000,294938.000000
957.785901,0.046389,340470.000000,305978.000000
961.589761,0.046855,352317.000000,316285.000000
965.389390,0.047092,363056.000000,325748.000000
969.184788,0.046597,373162.000000,335197.000000
972.975955,0.047400,382632.000000,343069.000000
976.762890,0.047924,391202.000000,350330.000000
981.805555,0.048598,400190.000000,357823.000000
985.582618,0.049358,406088.000000,362462.000000
989.355450,0.049567,410162.000000,365922.000000
993.124050,0.050113,412868.000000,367873.000000
996.888419,0.050530,414263.000000,368762.000000
1000.648557,0.051695,415476.000000,368851.000000
1004.404464,0.052985,415479.000000,367760.000000
1009.405758,0.054140,414358.000000,365793.000000
1013.151792,0.054421,412923.000000,364291.000000
1016.893595,0.054774,411526.000000,362763.000000
1020.631167,0.054982,409066.000000,360422.000000
1024.364507,0.055026,406777.000000,358369.000000
1028.093617,0.054704,404427.000000,356563.000000
1031.818495,0.054047,401911.000000,354881.000000
1036.778417,0.053841,398410.000000,351957.000000
1040.493423,0.053171,396204.000000,350548.000000
1044.204197,0.052977,394236.000000,348963.000000
1047.910740,0.052644,392042.000000,347287.000000
1051.613052,0.052582,389823.000000,345371.000000
1055.311133,0.052235,388234.000000,344238.000000
1059.004983,0.051241,387599.000000,344462.000000
1063.923534,0.049798,386688.000000,344796.000000
1067.607511,0.049268,386598.000000,345137.000000
1071.287257,0.048774,387377.000000,346226.000000
1074.962771,0.048249,388536.000000,347682.000000
1078.634055,0.047959,389855.000000,349095.000000
1082.301107,0.047241,391215.000000,350893.000000
1085.963928,0.045908,393215.000000,353771.000000
1090.841108,0.045576,396270.000000,356792.000000
1094.494056,0.045340,398760.000000,359229.000000
1098.142773,0.044592,400987.000000,361858.000000
1101.787259,0.044565,403477.000000,364128.000000
1105.427514,0.044330,406116.000000,366708.000000
1109.063538,0.044257,407701.000000,368201.000000
1112.695330,0.043829,409859.000000,370515.000000
1117.531139,0.043812,412494.000000,372911.000000
1121.153058,0.045020,414909.000000,374053.000000
1124.770747,0.045483,416559.000000,375140.000000
1128.384204,0.047090,418532.000000,375525.000000
1131.993431,0.047903,419956.000000,376098.000000
1135.598426,0.049575,421946.000000,376428.000000
1139.199190,0.051384,423881.000000,376582.000000
1143.993626,0.054076,426786.000000,376820.000000
1147.584518,0.054953,428617.000000,377673.000000
1151.171178,0.055974,431169.000000,379030.000000
1154.753606,0.056872,433579.000000,380361.000000
1158.331804,0.058454,436264.000000,381325.000000
1161.905771,0.060802,439132.000000,381762.000000
1165.475506,0.063588,442389.000000,382135.000000
1169.041010,0.065874,446101.000000,383318.000000
1173.788434,0.069915,451929.000000,384729.000000
1177.344065,0.072283,456026.000000,386106.000000
1180.895466,0.074289,461306.000000,388777.000000
1184.442635,0.075851,467657.000000,392714.000000
1187.985573,0.077263,473969.000000,396723.000000
1191.524279,0.076770,479856.000000,402106.000000
1195.058755,0.076630,487372.000000,408536.000000
1199.764807,0.075373,497347.000000,418106.000000
1203.289410,0.074630,504311.000000,424686.000000
1206.809782,0.074082,511507.000000,431290.000000
1210.325922,0.073546,519078.000000,438214.000000
1213.837832,0.072529,527163.000000,446083.000000
1217.345510,0.071666,534208.000000,452944.000000
1220.848957,0.071054,540472.000000,458901.000000
1225.513638,0.069948,549929.000000,468121.000000
1229.007212,0.069233,556888.000000,474826.000000
1232.496555,0.068583,562180.000000,480056.000000
1235.981667,0.068414,567975.000000,485194.000000
1239.462548,0.067362,574815.000000,492228.000000
1242.939198,0.066239,582782.000000,500342.000000
1246.411616,0.065791,591476.000000,508331.000000
1251.034925,0.065833,604016.000000,519058.000000
1254.497471,0.065548,612289.000000,526512.000000
1257.955786,0.066217,619125.000000,531571.000000
1261.409869,0.066697,624551.000000,535638.000000
1264.859721,0.066994,629900.000000,539856.000000
1268.305342,0.067959,634345.000000,542458.000000
1271.746732,0.068624,638574.000000,545239.000000
1276.328670,0.068945,642499.000000,548186.000000
1279.760187,0.068718,645905.000000,551379.000000
1283.187473,0.068262,648307.000000,554011.000000
1286.610528,0.068090,650446.000000,556059.000000
1290.029352,0.067424,652132.000000,558357.000000
1293.443944,0.066929,653907.000000,560515.000000
1296.854305,0.066704,655963.000000,562569.000000
1301.394872,0.066723,657349.000000,563732.000000
1304.795360,0.066499,657558.000000,564202.000000
1308.191618,0.066636,658515.000000,564845.000000
1311.583644,0.066925,658804.000000,564717.000000
1314.971439,0.067955,659011.000000,563557.000000
1318.355003,0.067543,658272.000000,563459.000000
1321.734336,0.068044,658022.000000,562596.000000
1326.233531,0.069342,657870.000000,560787.000000
1329.602991,0.069889,656482.000000,558899.000000
1332.968219,0.070662,654926.000000,556583.000000
1336.329217,0.071938,653727.000000,553935.000000
1339.685984,0.073738,652497.000000,550605.000000
1343.038519,0.075530,649913.000000,546167.000000
1346.386823,0.077514,647671.000000,541802.000000
1349.730896,0.079727,645338.000000,537106.000000
1354.183078,0.082781,641175.000000,529902.000000
1357.517278,0.085336,638376.000000,524494.000000
1360.847247,0.087695,635805.000000,519552.000000
1364.172985,0.089897,633413.000000,514980.000000
1367.494492,0.092143,631026.000000,510392.000000
1370.811767,0.094377,628050.000000,505379.000000
1374.124812,0.096925,625034.000000,500010.000000
1378.535622,0.099993,620272.000000,492707.000000
1381.838794,0.103438,616892.000000,486151.000000
1385.137734,0.107354,613613.000000,479226.000000
1388.432444,0.111018,611526.000000,473584.000000
1391.722922,0.116067,610663.000000,467449.000000
1395.009169,0.120817,610634.000000,462343.000000
1398.291185,0.126027,611700.000000,457627.000000
1402.660624,0.132671,614051.000000,452411.000000
1405.932767,0.138560,616268.000000,447929.000000
1409.200679,0.143279,617795.000000,444187.000000
1412.464359,0.148799,618872.000000,439341.000000
1415.723809,0.152811,619795.000000,435950.000000
1418.979027,0.157211,620495.000000,432043.000000
1422.230015,0.160662,621087.000000,429033.000000
1426.558082,0.164435,621375.000000,425519.000000
1429.799197,0.168101,621616.000000,422106.000000
1433.036080,0.169847,622129.000000,420759.000000
1436.268732,0.172448,621526.000000,417841.000000
1439.497153,0.174129,621113.000000,415950.000000
1442.721343,0.177265,620921.000000,412830.000000
1445.941302,0.179517,620270.000000,410264.000000
1450.227998,0.183593,618860.000000,405508.000000
1453.438084,0.186430,617697.000000,402111.000000
1456.643939,0.189975,616264.000000,397916.000000
1459.845562,0.192476,614413.000000,394443.000000
