Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:18:7,,
Header Version:,1,,
System Temp (C):,33.82,,
Detector Temp (C):,34.57,,
Humidity (%):,1.86,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.666,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.071153,108485.000000,92091.000000
905.375756,0.076147,121306.000000,101797.000000
909.237442,0.077573,131909.000000,110332.000000
913.094897,0.078581,143299.000000,119581.000000
916.948121,0.079790,156982.000000,130635.000000
922.079171,0.080523,179937.000000,149485.000000
925.922522,0.081455,200504.000000,166214.000000
929.761641,0.083264,222660.000000,183814.000000
933.596530,0.083181,244426.000000,201821.000000
937.427188,0.082015,263972.000000,218546.000000
941.253614,0.081638,281845.000000,233546.000000
945.075809,0.080292,297271.000000,247093.000000
950.165487,0.079623,315605.000000,262737.000000
953.977810,0.078896,328029.000000,273537.000000
957.785901,0.078678,340470.000000,284054.000000
961.589761,0.078814,352317.000000,293846.000000
965.389390,0.079705,363056.000000,302182.000000
969.184788,0.079451,373162.000000,310775.000000
972.975955,0.079769,382632.000000,318429.000000
976.762890,0.080141,391202.000000,325282.000000
981.805555,0.080280,400190.000000,332649.000000
985.582618,0.081046,406088.000000,336957.000000
989.355450,0.081636,410162.000000,339875.000000
993.124050,0.081798,412868.000000,341990.000000
996.888419,0.082297,414263.000000,342751.000000
1000.648557,0.083401,415476.000000,342882.000000
1004.404464,0.084538,415479.000000,341988.000000
1009.405758,0.085741,414358.000000,340122.000000
1013.151792,0.085445,412923.000000,339175.000000
1016.893595,0.086880,411526.000000,336913.000000
1020.631167,0.086401,409066.000000,335268.000000
1024.364507,0.085893,406777.000000,333782.000000
1028.093617,0.086240,404427.000000,331589.000000
1031.818495,0.086242,401911.000000,329525.000000
1036.778417,0.085569,398410.000000,327161.000000
1040.493423,0.085098,396204.000000,325702.000000
1044.204197,0.085789,394236.000000,323569.000000
1047.910740,0.084924,392042.000000,322410.000000
1051.613052,0.084200,389823.000000,321120.000000
1055.311133,0.084120,388234.000000,319870.000000
1059.004983,0.084078,387599.000000,319378.000000
1063.923534,0.083577,386688.000000,318995.000000
1067.607511,0.082593,386598.000000,319644.000000
1071.287257,0.081326,387377.000000,321224.000000
1074.962771,0.082121,388536.000000,321596.000000
1078.634055,0.080997,389855.000000,323524.000000
1082.301107,0.080828,391215.000000,324779.000000
1085.963928,0.079463,393215.000000,327467.000000
1090.841108,0.079068,396270.000000,330311.000000
1094.494056,0.078094,398760.000000,333133.000000
1098.142773,0.077961,400987.000000,335096.000000
1101.787259,0.077153,403477.000000,337805.000000
1105.427514,0.076916,406116.000000,340200.000000
1109.063538,0.075922,407701.000000,342310.000000
1112.695330,0.075960,409859.000000,344092.000000
1117.531139,0.075593,412494.000000,346597.000000
1121.153058,0.075669,414909.000000,348565.000000
1124.770747,0.076306,416559.000000,349438.000000
1128.384204,0.076963,418532.000000,350563.000000
1131.993431,0.078022,419956.000000,350899.000000
1135.598426,0.079424,421946.000000,351425.000000
1139.199190,0.081027,423881.000000,351736.000000
1143.993626,0.082739,426786.000000,352753.000000
1147.584518,0.083800,428617.000000,353402.000000
1151.171178,0.084697,431169.000000,354773.000000
1154.753606,0.086323,433579.000000,355423.000000
1158.331804,0.087411,436264.000000,356729.000000
1161.905771,0.089031,439132.000000,357737.000000
1165.475506,0.091012,442389.000000,358750.000000
1169.041010,0.093379,446101.000000,359794.000000
1173.788434,0.096389,451929.000000,361977.000000
1177.344065,0.098839,456026.000000,363204.000000
1180.895466,0.100957,461306.000000,365622.000000
1184.442635,0.102342,467657.000000,369475.000000
1187.985573,0.103029,473969.000000,373870.000000
1191.524279,0.103027,479856.000000,378516.000000
1195.058755,0.103143,487372.000000,384342.000000
1199.764807,0.103249,497347.000000,392112.000000
