Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:25:52,,
Header Version:,1,,
System Temp (C):,34.01,,
Detector Temp (C):,34.88,,
Humidity (%):,1.71,,
Lamp PD:,3818,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.666,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.068909,108485.000000,92568.000000
905.375756,0.075299,121306.000000,101996.000000
909.237442,0.076802,131909.000000,110528.000000
913.094897,0.077968,143299.000000,119750.000000
916.948121,0.078834,156982.000000,130923.000000
922.079171,0.080456,179937.000000,149508.000000
925.922522,0.081437,200504.000000,166221.000000
929.761641,0.080928,222660.000000,184805.000000
933.596530,0.081873,244426.000000,202430.000000
937.427188,0.080812,263972.000000,219152.000000
941.253614,0.079905,281845.000000,234480.000000
945.075809,0.078911,297271.000000,247880.000000
950.165487,0.078566,315605.000000,263377.000000
953.977810,0.077428,328029.000000,274463.000000
957.785901,0.078052,340470.000000,284464.000000
961.589761,0.077873,352317.000000,294483.000000
965.389390,0.077366,363056.000000,303814.000000
969.184788,0.077665,373162.000000,312056.000000
972.975955,0.077580,382632.000000,320038.000000
976.762890,0.077893,391202.000000,326970.000000
981.805555,0.079018,400190.000000,333617.000000
985.582618,0.078787,406088.000000,338714.000000
989.355450,0.080198,410162.000000,341002.000000
993.124050,0.080335,412868.000000,343144.000000
996.888419,0.080826,414263.000000,343914.000000
1000.648557,0.081654,415476.000000,344264.000000
1004.404464,0.083032,415479.000000,343176.000000
1009.405758,0.083968,414358.000000,341513.000000
1013.151792,0.084348,412923.000000,340033.000000
1016.893595,0.084864,411526.000000,338480.000000
1020.631167,0.085051,409066.000000,336312.000000
1024.364507,0.085019,406777.000000,334455.000000
1028.093617,0.083822,404427.000000,333440.000000
1031.818495,0.084400,401911.000000,330925.000000
1036.778417,0.084301,398410.000000,328117.000000
1040.493423,0.083451,396204.000000,326940.000000
1044.204197,0.083817,394236.000000,325042.000000
1047.910740,0.084096,392042.000000,323025.000000
1051.613052,0.082735,389823.000000,322205.000000
1055.311133,0.082796,388234.000000,320847.000000
1059.004983,0.082117,387599.000000,320823.000000
1063.923534,0.081111,386688.000000,320811.000000
1067.607511,0.080368,386598.000000,321286.000000
1071.287257,0.080461,387377.000000,321864.000000
1074.962771,0.079920,388536.000000,323230.000000
1078.634055,0.079127,389855.000000,324920.000000
1082.301107,0.078576,391215.000000,326467.000000
1085.963928,0.077731,393215.000000,328775.000000
1090.841108,0.077167,396270.000000,331760.000000
1094.494056,0.076634,398760.000000,334255.000000
1098.142773,0.075872,400987.000000,336712.000000
1101.787259,0.075608,403477.000000,339009.000000
1105.427514,0.074727,406116.000000,341919.000000
1109.063538,0.074425,407701.000000,343492.000000
1112.695330,0.073612,409859.000000,345957.000000
1117.531139,0.073684,412494.000000,348124.000000
1121.153058,0.073949,414909.000000,349948.000000
1124.770747,0.073882,416559.000000,351394.000000
1128.384204,0.075002,418532.000000,352149.000000
1131.993431,0.075760,419956.000000,352731.000000
1135.598426,0.077589,421946.000000,352913.000000
1139.199190,0.078252,423881.000000,353991.000000
1143.993626,0.080979,426786.000000,354186.000000
1147.584518,0.081839,428617.000000,355002.000000
1151.171178,0.082533,431169.000000,356545.000000
1154.753606,0.083418,433579.000000,357808.000000
1158.331804,0.084685,436264.000000,358975.000000
1161.905771,0.086824,439132.000000,359560.000000
1165.475506,0.088331,442389.000000,360972.000000
1169.041010,0.091031,446101.000000,361745.000000
1173.788434,0.094586,451929.000000,363483.000000
1177.344065,0.096292,456026.000000,365340.000000
1180.895466,0.098405,461306.000000,367777.000000
1184.442635,0.100003,467657.000000,371471.000000
1187.985573,0.101418,473969.000000,375260.000000
1191.524279,0.100791,479856.000000,380470.000000
1195.058755,0.101440,487372.000000,385852.000000
1199.764807,0.100642,497347.000000,394473.000000
1203.289410,0.099770,504311.000000,400801.000000
1206.809782,0.099399,511507.000000,406867.000000
1210.325922,0.098476,519078.000000,413768.000000
1213.837832,0.098339,527163.000000,420345.000000
1217.345510,0.097624,534208.000000,426664.000000
1220.848957,0.096964,540472.000000,432324.000000
1225.513638,0.096225,549929.000000,440638.000000
1229.007212,0.095309,556888.000000,447156.000000
1232.496555,0.095063,562180.000000,451661.000000
1235.981667,0.094569,567975.000000,456836.000000
1239.462548,0.093224,574815.000000,463772.000000
1242.939198,0.092336,582782.000000,471162.000000
1246.411616,0.092231,591476.000000,478306.000000
1251.034925,0.091822,604016.000000,488907.000000
1254.497471,0.091721,612289.000000,495719.000000
1257.955786,0.092191,619125.000000,500711.000000
1261.409869,0.093149,624551.000000,503986.000000
1264.859721,0.093228,629900.000000,508211.000000
1268.305342,0.093836,634345.000000,511081.000000
1271.746732,0.094907,638574.000000,513221.000000
1276.328670,0.094784,642499.000000,516521.000000
1279.760187,0.094508,645905.000000,519590.000000
1283.187473,0.093820,648307.000000,522349.000000
1286.610528,0.093633,650446.000000,524298.000000
1290.029352,0.093725,652132.000000,525546.000000
1293.443944,0.092982,653907.000000,527879.000000
1296.854305,0.093120,655963.000000,529370.000000
1301.394872,0.092294,657349.000000,531498.000000
1304.795360,0.092248,657558.000000,531724.000000
1308.191618,0.092873,658515.000000,531732.000000
1311.583644,0.092581,658804.000000,532323.000000
1314.971439,0.093215,659011.000000,531713.000000
1318.355003,0.093640,658272.000000,530598.000000
1321.734336,0.094241,658022.000000,529663.000000
1326.233531,0.094545,657870.000000,529170.000000
1329.602991,0.095639,656482.000000,526725.000000
1332.968219,0.096185,654926.000000,524816.000000
1336.329217,0.097025,653727.000000,522843.000000
1339.685984,0.098517,652497.000000,520070.000000
1343.038519,0.100287,649913.000000,515903.000000
1346.386823,0.102429,647671.000000,511594.000000
1349.730896,0.104070,645338.000000,507829.000000
1354.183078,0.107116,641175.000000,501026.000000
1357.517278,0.108978,638376.000000,496705.000000
1360.847247,0.111164,635805.000000,492221.000000
1364.172985,0.113187,633413.000000,488090.000000
1367.494492,0.115069,631026.000000,484148.000000
1370.811767,0.117429,628050.000000,479253.000000
1374.124812,0.119384,625034.000000,474810.000000
1378.535622,0.121779,620272.000000,468601.000000
1381.838794,0.125390,616892.000000,462188.000000
1385.137734,0.128588,613613.000000,456359.000000
1388.432444,0.131949,611526.000000,451301.000000
1391.722922,0.136231,610663.000000,446242.000000
1395.009169,0.139879,610634.000000,442489.000000
1398.291185,0.144566,611700.000000,438503.000000
1402.660624,0.151214,614051.000000,433501.000000
1405.932767,0.156199,616268.000000,430101.000000
1409.200679,0.160805,617795.000000,426618.000000
1412.464359,0.165257,618872.000000,423003.000000
1415.723809,0.169548,619795.000000,419469.000000
1418.979027,0.172632,620495.000000,416971.000000
1422.230015,0.176439,621087.000000,413727.000000
1426.558082,0.179539,621375.000000,410974.000000
1429.799197,0.182322,621616.000000,408508.000000
1433.036080,0.185222,622129.000000,406124.000000
1436.268732,0.187572,621526.000000,403541.000000
1439.497153,0.189214,621113.000000,401751.000000
1442.721343,0.191877,620921.000000,399171.000000
1445.941302,0.193878,620270.000000,396920.000000
1450.227998,0.197054,618860.000000,393132.000000
1453.438084,0.200817,617697.000000,389008.000000
1456.643939,0.203448,616264.000000,385761.000000
1459.845562,0.206013,614413.000000,382338.000000
1463.042954,0.208862,612307.000000,378536.000000
1466.236116,0.212052,610032.000000,374370.000000
1469.425046,0.215778,607345.000000,369537.000000
1473.670371,0.221894,603789.000000,362236.000000
1476.849428,0.227166,601175.000000,356316.000000
1480.024254,0.233732,597737.000000,348962.000000
1483.194849,0.239876,594479.000000,342185.000000
1486.361213,0.245214,591232.000000,336158.000000
