Method:,Column 1,,
Host Date-Time:,31/3/15 @ 12:6:18,,
Header Version:,1,,
System Temp (C):,33.85,,
Detector Temp (C):,33.6,,
Humidity (%):,1.95,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.687,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.034537,108485.000000,100192.000000
905.375756,0.039990,121306.000000,110635.000000
909.237442,0.041901,131909.000000,119777.000000
913.094897,0.043330,143299.000000,129692.000000
916.948121,0.043198,156982.000000,142119.000000
922.079171,0.047462,179937.000000,161309.000000
925.922522,0.046942,200504.000000,179962.000000
929.761641,0.048056,222660.000000,199336.000000
933.596530,0.048561,244426.000000,218568.000000
937.427188,0.047391,263972.000000,236683.000000
941.253614,0.046926,281845.000000,252979.000000
945.075809,0.046111,297271.000000,267326.000000
950.165487,0.046029,315605.000000,283867.000000
953.977810,0.045719,328029.000000,295252.000000
957.785901,0.045420,340470.000000,306661.000000
961.589761,0.046125,352317.000000,316817.000000
965.389390,0.046361,363056.000000,326297.000000
969.184788,0.046828,373162.000000,335019.000000
972.975955,0.046647,382632.000000,343664.000000
976.762890,0.047775,391202.000000,350450.000000
981.805555,0.048546,400190.000000,357866.000000
985.582618,0.048723,406088.000000,362992.000000
989.355450,0.049071,410162.000000,366340.000000
993.124050,0.049884,412868.000000,368067.000000
996.888419,0.050522,414263.000000,368769.000000
1000.648557,0.051214,415476.000000,369260.000000
1004.404464,0.052555,415479.000000,368124.000000
1009.405758,0.053897,414358.000000,365998.000000
1013.151792,0.054089,412923.000000,364569.000000
1016.893595,0.055043,411526.000000,362539.000000
1020.631167,0.055147,409066.000000,360285.000000
1024.364507,0.054672,406777.000000,358661.000000
1028.093617,0.054639,404427.000000,356616.000000
1031.818495,0.054304,401911.000000,354671.000000
1036.778417,0.054018,398410.000000,351813.000000
1040.493423,0.053241,396204.000000,350492.000000
1044.204197,0.053200,394236.000000,348784.000000
1047.910740,0.053186,392042.000000,346854.000000
1051.613052,0.051928,389823.000000,345891.000000
1055.311133,0.051212,388234.000000,345050.000000
1059.004983,0.050912,387599.000000,344723.000000
1063.923534,0.049666,386688.000000,344901.000000
1067.607511,0.049117,386598.000000,345257.000000
1071.287257,0.049089,387377.000000,345975.000000
1074.962771,0.047865,388536.000000,347990.000000
1078.634055,0.048283,389855.000000,348835.000000
1082.301107,0.047071,391215.000000,351030.000000
1085.963928,0.045891,393215.000000,353785.000000
1090.841108,0.045627,396270.000000,356750.000000
1094.494056,0.045639,398760.000000,358982.000000
1098.142773,0.044815,400987.000000,361672.000000
1101.787259,0.044178,403477.000000,364452.000000
1105.427514,0.044537,406116.000000,366533.000000
1109.063538,0.044236,407701.000000,368219.000000
1112.695330,0.043899,409859.000000,370455.000000
1117.531139,0.044124,412494.000000,372644.000000
1121.153058,0.044865,414909.000000,374186.000000
1124.770747,0.045443,416559.000000,375175.000000
1128.384204,0.046713,418532.000000,375851.000000
1131.993431,0.047926,419956.000000,376078.000000
1135.598426,0.049621,421946.000000,376388.000000
1139.199190,0.051323,423881.000000,376635.000000
1143.993626,0.053673,426786.000000,377170.000000
1147.584518,0.055123,428617.000000,377526.000000
1151.171178,0.055985,431169.000000,379020.000000
1154.753606,0.057192,433579.000000,380081.000000
1158.331804,0.059423,436264.000000,380475.000000
1161.905771,0.061194,439132.000000,381418.000000
1165.475506,0.063166,442389.000000,382506.000000
1169.041010,0.066555,446101.000000,382717.000000
1173.788434,0.070132,451929.000000,384537.000000
1177.344065,0.072659,456026.000000,385772.000000
1180.895466,0.074365,461306.000000,388709.000000
1184.442635,0.076810,467657.000000,391848.000000
1187.985573,0.077567,473969.000000,396445.000000
1191.524279,0.077555,479856.000000,401380.000000
1195.058755,0.076790,487372.000000,408386.000000
1199.764807,0.075829,497347.000000,417667.000000
1203.289410,0.075350,504311.000000,423983.000000
1206.809782,0.074781,511507.000000,430597.000000
1210.325922,0.073538,519078.000000,438222.000000
1213.837832,0.072719,527163.000000,445888.000000
1217.345510,0.071721,534208.000000,452887.000000
1220.848957,0.071274,540472.000000,458669.000000
1225.513638,0.070322,549929.000000,467719.000000
1229.007212,0.069716,556888.000000,474299.000000
1232.496555,0.068923,562180.000000,479681.000000
1235.981667,0.068476,567975.000000,485125.000000
1239.462548,0.067395,574815.000000,492190.000000
1242.939198,0.066112,582782.000000,500488.000000
1246.411616,0.065912,591476.000000,508189.000000
1251.034925,0.065695,604016.000000,519223.000000
1254.497471,0.065690,612289.000000,526340.000000
1257.955786,0.066255,619125.000000,531525.000000
1261.409869,0.066599,624551.000000,535758.000000
1264.859721,0.067303,629900.000000,539472.000000
1268.305342,0.067985,634345.000000,542426.000000
1271.746732,0.069148,638574.000000,544582.000000
1276.328670,0.069162,642499.000000,547911.000000
1279.760187,0.069058,645905.000000,550948.000000
1283.187473,0.068582,648307.000000,553603.000000
1286.610528,0.068818,650446.000000,555128.000000
1290.029352,0.067581,652132.000000,558154.000000
1293.443944,0.067261,653907.000000,560086.000000
1296.854305,0.067410,655963.000000,561654.000000
1301.394872,0.066951,657349.000000,563436.000000
1304.795360,0.067171,657558.000000,563330.000000
1308.191618,0.067079,658515.000000,564270.000000
1311.583644,0.067154,658804.000000,564420.000000
1314.971439,0.067689,659011.000000,563902.000000
1318.355003,0.068413,658272.000000,562332.000000
1321.734336,0.068615,658022.000000,561857.000000
1326.233531,0.069355,657870.000000,560770.000000
1329.602991,0.070545,656482.000000,558056.000000
1332.968219,0.071506,654926.000000,555503.000000
1336.329217,0.072364,653727.000000,553392.000000
1339.685984,0.074586,652497.000000,549532.000000
1343.038519,0.076237,649913.000000,545278.000000
1346.386823,0.078380,647671.000000,540723.000000
1349.730896,0.080646,645338.000000,535971.000000
1354.183078,0.083878,641175.000000,528565.000000
