Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:35:33,,
Header Version:,1,,
System Temp (C):,34.81,,
Detector Temp (C):,35.49,,
Humidity (%):,0.87,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.731,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.007132,108485.000000,106718.000000
905.375756,0.012114,121306.000000,117969.000000
909.237442,0.012569,131909.000000,128146.000000
913.094897,0.015459,143299.000000,138288.000000
916.948121,0.014309,156982.000000,151894.000000
922.079171,0.018699,179937.000000,172354.000000
925.922522,0.020036,200504.000000,191464.000000
929.761641,0.021269,222660.000000,212018.000000
933.596530,0.021187,244426.000000,232788.000000
937.427188,0.019720,263972.000000,252254.000000
941.253614,0.019015,281845.000000,269771.000000
945.075809,0.018011,297271.000000,285195.000000
950.165487,0.016732,315605.000000,303677.000000
953.977810,0.015405,328029.000000,316597.000000
957.785901,0.015036,340470.000000,328884.000000
961.589761,0.015823,352317.000000,339712.000000
965.389390,0.014751,363056.000000,350932.000000
969.184788,0.014695,373162.000000,360747.000000
972.975955,0.014840,382632.000000,369778.000000
976.762890,0.014728,391202.000000,378158.000000
981.805555,0.015315,400190.000000,386324.000000
985.582618,0.016000,406088.000000,391399.000000
989.355450,0.015963,410162.000000,395360.000000
993.124050,0.015957,412868.000000,397974.000000
996.888419,0.016080,414263.000000,399205.000000
1000.648557,0.016308,415476.000000,400164.000000
1004.404464,0.016531,415479.000000,399961.000000
1009.405758,0.017199,414358.000000,398269.000000
1013.151792,0.016988,412923.000000,397083.000000
1016.893595,0.017500,411526.000000,395273.000000
1020.631167,0.017228,409066.000000,393156.000000
1024.364507,0.017465,406777.000000,390743.000000
1028.093617,0.016745,404427.000000,389130.000000
1031.818495,0.016961,401911.000000,386517.000000
1036.778417,0.016600,398410.000000,383469.000000
1040.493423,0.016605,396204.000000,381341.000000
1044.204197,0.016090,394236.000000,379897.000000
1047.910740,0.015544,392042.000000,378258.000000
1051.613052,0.015297,389823.000000,376331.000000
1055.311133,0.015297,388234.000000,374797.000000
1059.004983,0.015287,387599.000000,374193.000000
1063.923534,0.015049,386688.000000,373518.000000
1067.607511,0.014241,386598.000000,374127.000000
1071.287257,0.014082,387377.000000,375018.000000
1074.962771,0.013853,388536.000000,376338.000000
1078.634055,0.013637,389855.000000,377804.000000
1082.301107,0.013076,391215.000000,379612.000000
1085.963928,0.012765,393215.000000,381826.000000
1090.841108,0.012795,396270.000000,384766.000000
1094.494056,0.012791,398760.000000,387187.000000
1098.142773,0.013001,400987.000000,389161.000000
1101.787259,0.013128,403477.000000,391463.000000
1105.427514,0.014536,406116.000000,392748.000000
1109.063538,0.015183,407701.000000,393694.000000
1112.695330,0.017408,409859.000000,393755.000000
1117.531139,0.020387,412494.000000,393578.000000
1121.153058,0.024876,414909.000000,391811.000000
1124.770747,0.027483,416559.000000,391015.000000
1128.384204,0.027888,418532.000000,392501.000000
1131.993431,0.026223,419956.000000,395349.000000
1135.598426,0.023071,421946.000000,400116.000000
1139.199190,0.020704,423881.000000,404148.000000
1143.993626,0.019933,426786.000000,407640.000000
1147.584518,0.019068,428617.000000,410205.000000
1151.171178,0.019031,431169.000000,412683.000000
1154.753606,0.019324,433579.000000,414710.000000
1158.331804,0.020072,436264.000000,416560.000000
1161.905771,0.020139,439132.000000,419234.000000
1165.475506,0.020922,442389.000000,421582.000000
1169.041010,0.021167,446101.000000,424880.000000
1173.788434,0.021507,451929.000000,430094.000000
1177.344065,0.020589,456026.000000,434911.000000
1180.895466,0.019793,461306.000000,440754.000000
1184.442635,0.019615,467657.000000,447005.000000
1187.985573,0.018774,473969.000000,453916.000000
1191.524279,0.018746,479856.000000,459584.000000
1195.058755,0.018414,487372.000000,467140.000000
1199.764807,0.018783,497347.000000,476295.000000
1203.289410,0.018569,504311.000000,483203.000000
1206.809782,0.019425,511507.000000,489133.000000
1210.325922,0.019219,519078.000000,496608.000000
1213.837832,0.019661,527163.000000,503830.000000
1217.345510,0.019778,534208.000000,510426.000000
1220.848957,0.019515,540472.000000,516724.000000
1225.513638,0.019878,549929.000000,525326.000000
1229.007212,0.019714,556888.000000,532174.000000
1232.496555,0.019303,562180.000000,537740.000000
1235.981667,0.019564,567975.000000,542957.000000
1239.462548,0.018423,574815.000000,550941.000000
1242.939198,0.018430,582782.000000,558568.000000
1246.411616,0.018326,591476.000000,567037.000000
1251.034925,0.018174,604016.000000,579261.000000
1254.497471,0.018638,612289.000000,586568.000000
1257.955786,0.019215,619125.000000,592329.000000
1261.409869,0.019334,624551.000000,597357.000000
1264.859721,0.019558,629900.000000,602163.000000
1268.305342,0.019402,634345.000000,606630.000000
1271.746732,0.019755,638574.000000,610177.000000
1276.328670,0.020060,642499.000000,613497.000000
