Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:26:4,,
Header Version:,1,,
System Temp (C):,34.64,,
Detector Temp (C):,35.32,,
Humidity (%):,0.92,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.669,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.006693,108485.000000,106826.000000
905.375756,0.014077,121306.000000,117437.000000
909.237442,0.014972,131909.000000,127439.000000
913.094897,0.017524,143299.000000,137632.000000
916.948121,0.017187,156982.000000,150891.000000
922.079171,0.019330,179937.000000,172104.000000
925.922522,0.021413,200504.000000,190858.000000
929.761641,0.022453,222660.000000,211441.000000
933.596530,0.022575,244426.000000,232045.000000
937.427188,0.021070,263972.000000,251471.000000
941.253614,0.020562,281845.000000,268812.000000
945.075809,0.018918,297271.000000,284600.000000
950.165487,0.018609,315605.000000,302367.000000
953.977810,0.017147,328029.000000,315330.000000
957.785901,0.017114,340470.000000,327314.000000
961.589761,0.017041,352317.000000,338760.000000
965.389390,0.016318,363056.000000,349668.000000
969.184788,0.017139,373162.000000,358722.000000
972.975955,0.016774,382632.000000,368135.000000
976.762890,0.017124,391202.000000,376077.000000
981.805555,0.017261,400190.000000,384596.000000
985.582618,0.017964,406088.000000,389633.000000
989.355450,0.017873,410162.000000,393625.000000
993.124050,0.017589,412868.000000,396481.000000
996.888419,0.017657,414263.000000,397758.000000
1000.648557,0.017810,415476.000000,398782.000000
1004.404464,0.018742,415479.000000,397930.000000
1009.405758,0.019134,414358.000000,396499.000000
1013.151792,0.018738,412923.000000,395486.000000
1016.893595,0.019723,411526.000000,393255.000000
1020.631167,0.019221,409066.000000,391356.000000
1024.364507,0.018515,406777.000000,389800.000000
1028.093617,0.018233,404427.000000,387799.000000
1031.818495,0.018695,401911.000000,384977.000000
1036.778417,0.018086,398410.000000,382159.000000
1040.493423,0.017585,396204.000000,380482.000000
1044.204197,0.017782,394236.000000,378420.000000
1047.910740,0.017234,392042.000000,376789.000000
1051.613052,0.017134,389823.000000,374743.000000
1055.311133,0.017200,388234.000000,373159.000000
1059.004983,0.016644,387599.000000,373026.000000
1063.923534,0.016315,386688.000000,372431.000000
1067.607511,0.016377,386598.000000,372291.000000
1071.287257,0.016071,387377.000000,373304.000000
1074.962771,0.015678,388536.000000,374760.000000
1078.634055,0.015660,389855.000000,376048.000000
1082.301107,0.015340,391215.000000,377638.000000
1085.963928,0.014046,393215.000000,380701.000000
1090.841108,0.014331,396270.000000,383407.000000
1094.494056,0.014659,398760.000000,385525.000000
1098.142773,0.014930,400987.000000,387436.000000
1101.787259,0.015111,403477.000000,389680.000000
1105.427514,0.016240,406116.000000,391210.000000
1109.063538,0.017153,407701.000000,391912.000000
1112.695330,0.018773,409859.000000,392520.000000
1117.531139,0.022567,412494.000000,391607.000000
1121.153058,0.026603,414909.000000,390256.000000
1124.770747,0.028799,416559.000000,389832.000000
1128.384204,0.029765,418532.000000,390808.000000
1131.993431,0.027662,419956.000000,394041.000000
1135.598426,0.024419,421946.000000,398876.000000
1139.199190,0.022266,423881.000000,402697.000000
1143.993626,0.021352,426786.000000,406311.000000
1147.584518,0.020577,428617.000000,408783.000000
1151.171178,0.020662,431169.000000,411136.000000
1154.753606,0.020971,433579.000000,413140.000000
1158.331804,0.021517,436264.000000,415176.000000
1161.905771,0.021691,439132.000000,417738.000000
1165.475506,0.022406,442389.000000,420144.000000
1169.041010,0.022398,446101.000000,423677.000000
1173.788434,0.023251,451929.000000,428370.000000
1177.344065,0.021894,456026.000000,433606.000000
1180.895466,0.021622,461306.000000,438902.000000
1184.442635,0.021344,467657.000000,445229.000000
1187.985573,0.021022,473969.000000,451573.000000
1191.524279,0.020076,479856.000000,458179.000000
1195.058755,0.020669,487372.000000,464720.000000
1199.764807,0.020026,497347.000000,474934.000000
1203.289410,0.020558,504311.000000,480995.000000
1206.809782,0.020759,511507.000000,487632.000000
1210.325922,0.020627,519078.000000,495001.000000
1213.837832,0.020728,527163.000000,502593.000000
1217.345510,0.021184,534208.000000,508776.000000
1220.848957,0.020867,540472.000000,515117.000000
1225.513638,0.021609,549929.000000,523236.000000
1229.007212,0.021130,556888.000000,530442.000000
1232.496555,0.020962,562180.000000,535690.000000
1235.981667,0.020724,567975.000000,541508.000000
1239.462548,0.020218,574815.000000,548668.000000
1242.939198,0.019486,582782.000000,557211.000000
1246.411616,0.019808,591476.000000,565105.000000
1251.034925,0.019693,604016.000000,577239.000000
1254.497471,0.020116,612289.000000,584575.000000
1257.955786,0.020476,619125.000000,590612.000000
1261.409869,0.020576,624551.000000,595651.000000
1264.859721,0.020694,629900.000000,600589.000000
1268.305342,0.021033,634345.000000,604355.000000
1271.746732,0.021024,638574.000000,608397.000000
1276.328670,0.021559,642499.000000,611383.000000
1279.760187,0.021455,645905.000000,614772.000000
1283.187473,0.021080,648307.000000,617590.000000
1286.610528,0.021271,650446.000000,619356.000000
1290.029352,0.021352,652132.000000,620846.000000
1293.443944,0.021123,653907.000000,622863.000000
1296.854305,0.021204,655963.000000,624706.000000
1301.394872,0.021213,657349.000000,626012.000000
1304.795360,0.021004,657558.000000,626513.000000
1308.191618,0.021324,658515.000000,626962.000000
1311.583644,0.021264,658804.000000,627324.000000
1314.971439,0.021798,659011.000000,626751.000000
1318.355003,0.022084,658272.000000,625635.000000
1321.734336,0.022142,658022.000000,625314.000000
1326.233531,0.023293,657870.000000,623515.000000
1329.602991,0.023102,656482.000000,622474.000000
1332.968219,0.023167,654926.000000,620905.000000
1336.329217,0.023900,653727.000000,618723.000000
1339.685984,0.024703,652497.000000,616419.000000
1343.038519,0.026137,649913.000000,611953.000000
1346.386823,0.027175,647671.000000,608386.000000
1349.730896,0.028314,645338.000000,604607.000000
1354.183078,0.030002,641175.000000,598376.000000
1357.517278,0.030322,638376.000000,595326.000000
1360.847247,0.031168,635805.000000,591774.000000
1364.172985,0.031720,633413.000000,588799.000000
1367.494492,0.031776,631026.000000,586505.000000
1370.811767,0.031964,628050.000000,583486.000000
1374.124812,0.032294,625034.000000,580243.000000
1378.535622,0.032890,620272.000000,575032.000000
1381.838794,0.033482,616892.000000,571120.000000
1385.137734,0.033631,613613.000000,567889.000000
1388.432444,0.034899,611526.000000,564308.000000
1391.722922,0.035857,610663.000000,562270.000000
1395.009169,0.036834,610634.000000,560980.000000
1398.291185,0.038582,611700.000000,559702.000000
1402.660624,0.040414,614051.000000,559487.000000
1405.932767,0.041710,616268.000000,559834.000000
1409.200679,0.043008,617795.000000,559547.000000
1412.464359,0.044266,618872.000000,558901.000000
1415.723809,0.044805,619795.000000,559040.000000
1418.979027,0.045346,620495.000000,558975.000000
1422.230015,0.045680,621087.000000,559078.000000
1426.558082,0.046196,621375.000000,558673.000000
1429.799197,0.046076,621616.000000,559044.000000
1433.036080,0.045843,622129.000000,559806.000000
1436.268732,0.045947,621526.000000,559129.000000
1439.497153,0.045248,621113.000000,559658.000000
1442.721343,0.045937,620921.000000,558598.000000
1445.941302,0.045898,620270.000000,558063.000000
1450.227998,0.045991,618860.000000,556674.000000
1453.438084,0.046475,617697.000000,555009.000000
1456.643939,0.046544,616264.000000,553634.000000
1459.845562,0.046716,614413.000000,551752.000000
1463.042954,0.046878,612307.000000,549656.000000
1466.236116,0.047536,610032.000000,546785.000000
1469.425046,0.048214,607345.000000,543528.000000
1473.670371,0.049040,603789.000000,539318.000000
1476.849428,0.049738,601175.000000,536121.000000
1480.024254,0.050480,597737.000000,532145.000000
1483.194849,0.051307,594479.000000,528238.000000
1486.361213,0.050833,591232.000000,525926.000000
1489.523345,0.051193,587853.000000,522487.000000
1492.681247,0.051194,583875.000000,518950.000000
1496.885200,0.050059,578062.000000,515128.000000
1500.033229,0.049895,574159.000000,511844.000000
1503.177027,0.049691,570285.000000,508629.000000
1506.316593,0.048821,565444.000000,505322.000000
1509.451928,0.047990,560571.000000,501927.000000
1512.583032,0.047558,555821.000000,498169.000000
1515.709905,0.046577,550344.000000,494376.000000
1519.872487,0.046290,543983.000000,488985.000000
1522.989487,0.046202,538764.000000,484392.000000
1526.102256,0.046524,533692.000000,479476.000000
1529.210794,0.045314,527902.000000,475597.000000
1532.315101,0.044905,521886.000000,470620.000000
1535.415176,0.044858,515888.000000,465262.000000
1538.511021,0.044852,509987.000000,459946.000000
1541.602634,0.044359,503936.000000,455005.000000
1545.718203,0.043984,494694.000000,447046.000000
1548.799943,0.044207,488378.000000,441112.000000
1551.877452,0.043989,481832.000000,435418.000000
1554.950730,0.044139,474989.000000,429086.000000
1558.019777,0.043950,467818.000000,422792.000000
