Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:18:5,,
Header Version:,1,,
System Temp (C):,34.45,,
Detector Temp (C):,35.29,,
Humidity (%):,1.17,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.688,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.018558,108485.000000,103947.000000
905.375756,0.023434,121306.000000,114934.000000
909.237442,0.027175,131909.000000,123908.000000
913.094897,0.027327,143299.000000,134560.000000
916.948121,0.027880,156982.000000,147221.000000
922.079171,0.030207,179937.000000,167847.000000
925.922522,0.031831,200504.000000,186334.000000
929.761641,0.032195,222660.000000,206751.000000
933.596530,0.032709,244426.000000,226693.000000
937.427188,0.031800,263972.000000,245334.000000
941.253614,0.030879,281845.000000,262501.000000
945.075809,0.030344,297271.000000,277210.000000
950.165487,0.028877,315605.000000,295302.000000
953.977810,0.029037,328029.000000,306814.000000
957.785901,0.029064,340470.000000,318431.000000
961.589761,0.028393,352317.000000,330020.000000
965.389390,0.028206,363056.000000,340226.000000
969.184788,0.027883,373162.000000,349957.000000
972.975955,0.028115,382632.000000,358646.000000
976.762890,0.028589,391202.000000,366279.000000
981.805555,0.028260,400190.000000,374978.000000
985.582618,0.028982,406088.000000,379873.000000
989.355450,0.028745,410162.000000,383893.000000
993.124050,0.029219,412868.000000,386004.000000
996.888419,0.028662,414263.000000,387806.000000
1000.648557,0.029239,415476.000000,388425.000000
1004.404464,0.029810,415479.000000,387917.000000
1009.405758,0.030563,414358.000000,386200.000000
1013.151792,0.030346,412923.000000,385055.000000
1016.893595,0.030162,411526.000000,383915.000000
1020.631167,0.029940,409066.000000,381815.000000
1024.364507,0.030445,406777.000000,379238.000000
1028.093617,0.029697,404427.000000,377697.000000
1031.818495,0.029940,401911.000000,375137.000000
1036.778417,0.028902,398410.000000,372759.000000
1040.493423,0.028767,396204.000000,370810.000000
1044.204197,0.028695,394236.000000,369030.000000
1047.910740,0.028758,392042.000000,366923.000000
1051.613052,0.028016,389823.000000,365470.000000
1055.311133,0.027898,388234.000000,364079.000000
1059.004983,0.027525,387599.000000,363796.000000
1063.923534,0.027557,386688.000000,362914.000000
1067.607511,0.026081,386598.000000,364065.000000
1071.287257,0.026158,387377.000000,364734.000000
1074.962771,0.025789,388536.000000,366136.000000
1078.634055,0.026041,389855.000000,367166.000000
1082.301107,0.025067,391215.000000,369274.000000
1085.963928,0.025097,393215.000000,371136.000000
1090.841108,0.024488,396270.000000,374544.000000
1094.494056,0.024912,398760.000000,376530.000000
1098.142773,0.024899,400987.000000,378644.000000
1101.787259,0.024888,403477.000000,381005.000000
1105.427514,0.025811,406116.000000,382683.000000
1109.063538,0.026866,407701.000000,383244.000000
1112.695330,0.028224,409859.000000,384070.000000
1117.531139,0.032265,412494.000000,382959.000000
1121.153058,0.036409,414909.000000,381543.000000
1124.770747,0.038370,416559.000000,381335.000000
1128.384204,0.039230,418532.000000,382383.000000
1131.993431,0.036902,419956.000000,385746.000000
1135.598426,0.034562,421946.000000,389668.000000
1139.199190,0.031384,423881.000000,394330.000000
