Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:19:7,,
Header Version:,1,,
System Temp (C):,34.47,,
Detector Temp (C):,35.26,,
Humidity (%):,1.07,,
Lamp PD:,3820,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.678,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.020559,108485.000000,103469.000000
905.375756,0.025627,121306.000000,114355.000000
909.237442,0.029273,131909.000000,123311.000000
913.094897,0.028083,143299.000000,134326.000000
916.948121,0.030353,156982.000000,146385.000000
922.079171,0.032940,179937.000000,166794.000000
925.922522,0.034196,200504.000000,185322.000000
929.761641,0.035158,222660.000000,205345.000000
933.596530,0.034972,244426.000000,225515.000000
937.427188,0.034024,263972.000000,244081.000000
941.253614,0.033505,281845.000000,260919.000000
945.075809,0.032278,297271.000000,275978.000000
950.165487,0.031023,315605.000000,293847.000000
953.977810,0.030708,328029.000000,305636.000000
957.785901,0.030330,340470.000000,317504.000000
961.589761,0.030687,352317.000000,328282.000000
965.389390,0.030153,363056.000000,338704.000000
969.184788,0.030208,373162.000000,348088.000000
972.975955,0.030213,382632.000000,356918.000000
976.762890,0.030954,391202.000000,364290.000000
981.805555,0.030752,400190.000000,372833.000000
985.582618,0.030897,406088.000000,378201.000000
989.355450,0.031495,410162.000000,381470.000000
993.124050,0.031582,412868.000000,383910.000000
996.888419,0.031273,414263.000000,385481.000000
1000.648557,0.031621,415476.000000,386300.000000
1004.404464,0.031947,415479.000000,386013.000000
1009.405758,0.032818,414358.000000,384200.000000
1013.151792,0.032544,412923.000000,383111.000000
1016.893595,0.033124,411526.000000,381306.000000
1020.631167,0.032323,409066.000000,379726.000000
1024.364507,0.031830,406777.000000,378030.000000
1028.093617,0.032307,404427.000000,375434.000000
1031.818495,0.031871,401911.000000,373473.000000
1036.778417,0.031575,398410.000000,370472.000000
1040.493423,0.031160,396204.000000,368773.000000
1044.204197,0.031054,394236.000000,367031.000000
1047.910740,0.030587,392042.000000,365381.000000
1051.613052,0.030515,389823.000000,363373.000000
1055.311133,0.029859,388234.000000,362439.000000
1059.004983,0.029552,387599.000000,362102.000000
1063.923534,0.029615,386688.000000,361198.000000
1067.607511,0.028744,386598.000000,361839.000000
1071.287257,0.028397,387377.000000,362858.000000
1074.962771,0.028268,388536.000000,364052.000000
1078.634055,0.028206,389855.000000,365340.000000
1082.301107,0.027822,391215.000000,366939.000000
1085.963928,0.026977,393215.000000,369533.000000
1090.841108,0.026905,396270.000000,372466.000000
1094.494056,0.027106,398760.000000,374633.000000
1098.142773,0.027008,400987.000000,376810.000000
1101.787259,0.027107,403477.000000,379063.000000
1105.427514,0.027806,406116.000000,380929.000000
1109.063538,0.028949,407701.000000,381411.000000
1112.695330,0.030577,409859.000000,381995.000000
1117.531139,0.033908,412494.000000,381513.000000
1121.153058,0.038122,414909.000000,380041.000000
1124.770747,0.040807,416559.000000,379201.000000
1128.384204,0.041089,418532.000000,380750.000000
1131.993431,0.039084,419956.000000,383813.000000
1135.598426,0.036377,421946.000000,388043.000000
1139.199190,0.033150,423881.000000,392730.000000
1143.993626,0.032550,426786.000000,395968.000000
1147.584518,0.031643,428617.000000,398498.000000
1151.171178,0.031900,431169.000000,400634.000000
1154.753606,0.032130,433579.000000,402660.000000
1158.331804,0.032418,436264.000000,404885.000000
1161.905771,0.032897,439132.000000,407097.000000
1165.475506,0.033554,442389.000000,409497.000000
1169.041010,0.033836,446101.000000,412665.000000
1173.788434,0.033480,451929.000000,418399.000000
1177.344065,0.033564,456026.000000,422110.000000
1180.895466,0.032399,461306.000000,428144.000000
1184.442635,0.031840,467657.000000,434598.000000
1187.985573,0.031872,473969.000000,440431.000000
1191.524279,0.031221,479856.000000,446570.000000
1195.058755,0.030829,487372.000000,453975.000000
1199.764807,0.031135,497347.000000,462940.000000
1203.289410,0.031290,504311.000000,469254.000000
1206.809782,0.031343,511507.000000,475892.000000
1210.325922,0.031577,519078.000000,482676.000000
1213.837832,0.031939,527163.000000,489785.000000
1217.345510,0.032080,534208.000000,496170.000000
1220.848957,0.031863,540472.000000,502239.000000
1225.513638,0.031909,549929.000000,510973.000000
1229.007212,0.032171,556888.000000,517126.000000
1232.496555,0.031703,562180.000000,522603.000000
1235.981667,0.031518,567975.000000,528216.000000
1239.462548,0.030778,574815.000000,535488.000000
1242.939198,0.030663,582782.000000,543054.000000
1246.411616,0.030377,591476.000000,551518.000000
1251.034925,0.030462,604016.000000,563101.000000
1254.497471,0.030586,612289.000000,570651.000000
1257.955786,0.030976,619125.000000,576504.000000
1261.409869,0.031370,624551.000000,581029.000000
1264.859721,0.031004,629900.000000,586499.000000
1268.305342,0.031577,634345.000000,589860.000000
1271.746732,0.031915,638574.000000,593330.000000
1276.328670,0.031732,642499.000000,597229.000000
1279.760187,0.032050,645905.000000,599955.000000
1283.187473,0.031665,648307.000000,602720.000000
1286.610528,0.031773,650446.000000,604558.000000
1290.029352,0.031898,652132.000000,605951.000000
1293.443944,0.031460,653907.000000,608213.000000
1296.854305,0.031830,655963.000000,609606.000000
1301.394872,0.031625,657349.000000,611183.000000
1304.795360,0.031408,657558.000000,611682.000000
1308.191618,0.032045,658515.000000,611675.000000
1311.583644,0.031228,658804.000000,613096.000000
1314.971439,0.032132,659011.000000,612013.000000
1318.355003,0.032047,658272.000000,611446.000000
1321.734336,0.032608,658022.000000,610425.000000
1326.233531,0.033206,657870.000000,609445.000000
1329.602991,0.033017,656482.000000,608423.000000
1332.968219,0.033648,654926.000000,606100.000000
1336.329217,0.033936,653727.000000,604589.000000
1339.685984,0.034958,652497.000000,602033.000000
1343.038519,0.035853,649913.000000,598414.000000
1346.386823,0.037433,647671.000000,594185.000000
1349.730896,0.038347,645338.000000,590800.000000
1354.183078,0.040011,641175.000000,584744.000000
1357.517278,0.040531,638376.000000,581494.000000
1360.847247,0.040935,635805.000000,578614.000000
1364.172985,0.041206,633413.000000,576078.000000
1367.494492,0.041599,631026.000000,573388.000000
1370.811767,0.042066,628050.000000,570070.000000
1374.124812,0.041804,625034.000000,567675.000000
1378.535622,0.042650,620272.000000,562253.000000
1381.838794,0.043216,616892.000000,558462.000000
1385.137734,0.043781,613613.000000,554771.000000
1388.432444,0.044916,611526.000000,551441.000000
1391.722922,0.045764,610663.000000,549588.000000
1395.009169,0.047257,610634.000000,547676.000000
1398.291185,0.047867,611700.000000,547862.000000
1402.660624,0.049810,614051.000000,547513.000000
1405.932767,0.051770,616268.000000,547016.000000
1409.200679,0.053127,617795.000000,546660.000000
1412.464359,0.053703,618872.000000,546887.000000
1415.723809,0.054932,619795.000000,546155.000000
1418.979027,0.055344,620495.000000,546253.000000
1422.230015,0.055768,621087.000000,546241.000000
1426.558082,0.055818,621375.000000,546432.000000
1429.799197,0.055538,621616.000000,546996.000000
1433.036080,0.055730,622129.000000,547205.000000
1436.268732,0.055548,621526.000000,546904.000000
1439.497153,0.055431,621113.000000,546688.000000
1442.721343,0.055610,620921.000000,546294.000000
1445.941302,0.056058,620270.000000,545159.000000
1450.227998,0.055804,618860.000000,544237.000000
1453.438084,0.055849,617697.000000,543158.000000
1456.643939,0.056253,616264.000000,541395.000000
1459.845562,0.056575,614413.000000,539368.000000
1463.042954,0.056883,612307.000000,537138.000000
1466.236116,0.057459,610032.000000,534433.000000
1469.425046,0.057984,607345.000000,531436.000000
1473.670371,0.058648,603789.000000,527518.000000
1476.849428,0.059499,601175.000000,524206.000000
1480.024254,0.060094,597737.000000,520494.000000
1483.194849,0.060627,594479.000000,517022.000000
1486.361213,0.060434,591232.000000,514427.000000
1489.523345,0.060720,587853.000000,511151.000000
1492.681247,0.060650,583875.000000,507773.000000
1496.885200,0.059919,578062.000000,503565.000000
1500.033229,0.059519,574159.000000,500626.000000
1503.177027,0.058949,570285.000000,497901.000000
1506.316593,0.058270,565444.000000,494447.000000
1509.451928,0.057553,560571.000000,490996.000000
1512.583032,0.057330,555821.000000,487085.000000
1515.709905,0.056595,550344.000000,483103.000000
1519.872487,0.055947,543983.000000,478232.000000
