Method:,Column 1,,
Host Date-Time:,31/3/15 @ 11:20:9,,
Header Version:,1,,
System Temp (C):,34.49,,
Detector Temp (C):,35.18,,
Humidity (%):,1.07,,
Lamp PD:,3819,,
Shift Vector Coefficients:,-10.5391,0.0761263,-0.000134223,,
Pixel to Wavelength Coefficients:,1775.68,-0.916766,-0.000235065,,
Serial Number:,5510004,,
Scan Config Name:,Column 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time in sec:,  2.674,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
901.509839,0.004891,108485.000000,107270.000000
905.375756,0.011677,121306.000000,118088.000000
909.237442,0.011567,131909.000000,128442.000000
913.094897,0.015223,143299.000000,138363.000000
916.948121,0.016063,156982.000000,151282.000000
922.079171,0.017630,179937.000000,172779.000000
925.922522,0.018275,200504.000000,192242.000000
929.761641,0.021206,222660.000000,212049.000000
933.596530,0.019879,244426.000000,233490.000000
937.427188,0.018631,263972.000000,252887.000000
941.253614,0.019044,281845.000000,269753.000000
945.075809,0.016929,297271.000000,285906.000000
950.165487,0.016406,315605.000000,303905.000000
953.977810,0.015916,328029.000000,316225.000000
957.785901,0.014859,340470.000000,329018.000000
961.589761,0.015064,352317.000000,340306.000000
965.389390,0.015175,363056.000000,350589.000000
969.184788,0.015418,373162.000000,360147.000000
972.975955,0.014978,382632.000000,369661.000000
976.762890,0.015590,391202.000000,377408.000000
981.805555,0.015180,400190.000000,386444.000000
985.582618,0.016172,406088.000000,391244.000000
989.355450,0.015978,410162.000000,395346.000000
993.124050,0.016215,412868.000000,397737.000000
996.888419,0.016106,414263.000000,399181.000000
1000.648557,0.016721,415476.000000,399784.000000
1004.404464,0.016758,415479.000000,399752.000000
1009.405758,0.017302,414358.000000,398175.000000
1013.151792,0.016895,412923.000000,397168.000000
1016.893595,0.017706,411526.000000,395086.000000
1020.631167,0.017189,409066.000000,393192.000000
1024.364507,0.017194,406777.000000,390987.000000
1028.093617,0.017266,404427.000000,388664.000000
1031.818495,0.016727,401911.000000,386726.000000
1036.778417,0.016052,398410.000000,383953.000000
1040.493423,0.016189,396204.000000,381707.000000
1044.204197,0.016085,394236.000000,379902.000000
1047.910740,0.016143,392042.000000,377737.000000
1051.613052,0.015925,389823.000000,375788.000000
1055.311133,0.015292,388234.000000,374802.000000
1059.004983,0.015194,387599.000000,374273.000000
1063.923534,0.014847,386688.000000,373692.000000
1067.607511,0.014123,386598.000000,374228.000000
1071.287257,0.014566,387377.000000,374600.000000
1074.962771,0.014045,388536.000000,376172.000000
1078.634055,0.013691,389855.000000,377757.000000
1082.301107,0.013860,391215.000000,378927.000000
1085.963928,0.013097,393215.000000,381534.000000
1090.841108,0.012905,396270.000000,384668.000000
1094.494056,0.013135,398760.000000,386880.000000
1098.142773,0.013369,400987.000000,388831.000000
1101.787259,0.013548,403477.000000,391085.000000
1105.427514,0.014360,406116.000000,392907.000000
1109.063538,0.015399,407701.000000,393498.000000
1112.695330,0.017258,409859.000000,393891.000000
1117.531139,0.021010,412494.000000,393014.000000
1121.153058,0.025003,414909.000000,391697.000000
1124.770747,0.027775,416559.000000,390752.000000
1128.384204,0.028507,418532.000000,391942.000000
1131.993431,0.025908,419956.000000,395636.000000
1135.598426,0.023445,421946.000000,399772.000000
1139.199190,0.021095,423881.000000,403784.000000
1143.993626,0.019708,426786.000000,407852.000000
1147.584518,0.018842,428617.000000,410419.000000
1151.171178,0.019199,431169.000000,412523.000000
1154.753606,0.019472,433579.000000,414568.000000
1158.331804,0.019931,436264.000000,416695.000000
1161.905771,0.020998,439132.000000,418405.000000
1165.475506,0.021274,442389.000000,421241.000000
1169.041010,0.020887,446101.000000,425154.000000
1173.788434,0.021278,451929.000000,430321.000000
1177.344065,0.021189,456026.000000,434311.000000
1180.895466,0.019767,461306.000000,440780.000000
1184.442635,0.019923,467657.000000,446688.000000
1187.985573,0.019198,473969.000000,453474.000000
1191.524279,0.018988,479856.000000,459328.000000
1195.058755,0.019174,487372.000000,466323.000000
1199.764807,0.018926,497347.000000,476139.000000
1203.289410,0.019207,504311.000000,482494.000000
1206.809782,0.019429,511507.000000,489128.000000
1210.325922,0.019335,519078.000000,496475.000000
1213.837832,0.019611,527163.000000,503888.000000
1217.345510,0.019618,534208.000000,510614.000000
1220.848957,0.019889,540472.000000,516279.000000
1225.513638,0.019859,549929.000000,525349.000000
1229.007212,0.019665,556888.000000,532234.000000
1232.496555,0.019327,562180.000000,537710.000000
1235.981667,0.019405,567975.000000,543155.000000
1239.462548,0.018935,574815.000000,550292.000000
1242.939198,0.018561,582782.000000,558400.000000
1246.411616,0.018454,591476.000000,566869.000000
1251.034925,0.018544,604016.000000,578768.000000
1254.497471,0.018925,612289.000000,586181.000000
1257.955786,0.018818,619125.000000,592871.000000
1261.409869,0.019332,624551.000000,597359.000000
1264.859721,0.019353,629900.000000,602446.000000
1268.305342,0.020087,634345.000000,605674.000000
1271.746732,0.020127,638574.000000,609655.000000
1276.328670,0.020011,642499.000000,613566.000000
1279.760187,0.020238,645905.000000,616496.000000
1283.187473,0.020063,648307.000000,619038.000000
1286.610528,0.020243,650446.000000,620823.000000
1290.029352,0.019902,652132.000000,622922.000000
1293.443944,0.020096,653907.000000,624339.000000
1296.854305,0.020052,655963.000000,626365.000000
1301.394872,0.020107,657349.000000,627609.000000
1304.795360,0.020166,657558.000000,627723.000000
1308.191618,0.020127,658515.000000,628693.000000
1311.583644,0.019882,658804.000000,629324.000000
1314.971439,0.020696,659011.000000,628343.000000
1318.355003,0.020889,658272.000000,627359.000000
1321.734336,0.020900,658022.000000,627105.000000
1326.233531,0.021489,657870.000000,626111.000000
1329.602991,0.021941,656482.000000,624140.000000
1332.968219,0.022118,654926.000000,622407.000000
1336.329217,0.022284,653727.000000,621030.000000
1339.685984,0.023705,652497.000000,617836.000000
1343.038519,0.024807,649913.000000,613830.000000
1346.386823,0.025699,647671.000000,610457.000000
1349.730896,0.027376,645338.000000,605915.000000
1354.183078,0.028944,641175.000000,599836.000000
1357.517278,0.029698,638376.000000,596182.000000
1360.847247,0.030140,635805.000000,593177.000000
1364.172985,0.030054,633413.000000,591062.000000
1367.494492,0.030439,631026.000000,588313.000000
1370.811767,0.030859,628050.000000,584972.000000
1374.124812,0.031444,625034.000000,581380.000000
1378.535622,0.032006,620272.000000,576204.000000
1381.838794,0.032356,616892.000000,572602.000000
1385.137734,0.033379,613613.000000,568219.000000
1388.432444,0.033968,611526.000000,565518.000000
1391.722922,0.034890,610663.000000,563523.000000
1395.009169,0.036117,610634.000000,561906.000000
1398.291185,0.037494,611700.000000,561106.000000
1402.660624,0.038997,614051.000000,561316.000000
1405.932767,0.040674,616268.000000,561172.000000
1409.200679,0.042091,617795.000000,560730.000000
1412.464359,0.043322,618872.000000,560117.000000
1415.723809,0.044263,619795.000000,559739.000000
1418.979027,0.044330,620495.000000,560284.000000
1422.230015,0.045171,621087.000000,559734.000000
1426.558082,0.044995,621375.000000,560220.000000
1429.799197,0.045133,621616.000000,560259.000000
1433.036080,0.045134,622129.000000,560720.000000
1436.268732,0.045064,621526.000000,560267.000000
1439.497153,0.044757,621113.000000,560291.000000
1442.721343,0.045209,620921.000000,559535.000000
1445.941302,0.044838,620270.000000,559426.000000
1450.227998,0.045154,618860.000000,557749.000000
1453.438084,0.045722,617697.000000,555973.000000
1456.643939,0.045673,616264.000000,554746.000000
1459.845562,0.045738,614413.000000,552997.000000
1463.042954,0.045875,612307.000000,550927.000000
1466.236116,0.046301,610032.000000,548342.000000
1469.425046,0.046906,607345.000000,545167.000000
1473.670371,0.048011,603789.000000,540598.000000
1476.849428,0.049033,601175.000000,536992.000000
1480.024254,0.049168,597737.000000,533755.000000
1483.194849,0.049879,594479.000000,529977.000000
1486.361213,0.050082,591232.000000,526836.000000
1489.523345,0.050471,587853.000000,523357.000000
1492.681247,0.049965,583875.000000,520421.000000
1496.885200,0.049686,578062.000000,515571.000000
1500.033229,0.048985,574159.000000,512917.000000
1503.177027,0.048772,570285.000000,509706.000000
1506.316593,0.047700,565444.000000,506629.000000
1509.451928,0.047323,560571.000000,502698.000000
1512.583032,0.046620,555821.000000,499246.000000
1515.709905,0.045667,550344.000000,495413.000000
1519.872487,0.045595,543983.000000,489768.000000
1522.989487,0.045106,538764.000000,485616.000000
1526.102256,0.045274,533692.000000,480858.000000
1529.210794,0.044642,527902.000000,476334.000000
1532.315101,0.044369,521886.000000,471202.000000
1535.415176,0.043844,515888.000000,466349.000000
1538.511021,0.043813,509987.000000,461048.000000
1541.602634,0.043599,503936.000000,455802.000000
1545.718203,0.043112,494694.000000,447945.000000
1548.799943,0.042981,488378.000000,442359.000000
1551.877452,0.042806,481832.000000,436606.000000
1554.950730,0.042619,474989.000000,430591.000000
1558.019777,0.042665,467818.000000,424045.000000
1561.084593,0.042362,460730.000000,417912.000000
1564.145177,0.042174,454170.000000,412140.000000
1568.219375,0.041935,444181.000000,403297.000000
1571.270087,0.041840,436947.000000,396816.000000
1574.316568,0.041943,429598.000000,390049.000000
1577.358817,0.042309,422039.000000,382863.000000
1580.396835,0.042045,414375.000000,376139.000000
1583.430622,0.042150,406354.000000,368769.000000
1586.460178,0.041633,398475.000000,362050.000000
1590.493005,0.042439,388982.000000,352769.000000
1593.512688,0.042448,380708.000000,345258.000000
1596.528140,0.041985,372727.000000,338381.000000
1599.539361,0.043044,365060.000000,330613.000000
1602.546350,0.043322,357543.000000,323598.000000
1605.549109,0.044546,349495.000000,315424.000000
1608.547636,0.046169,341154.000000,306748.000000
1612.539091,0.048131,330877.000000,296166.000000
1615.527746,0.048845,322904.000000,288555.000000
1618.512169,0.049798,315116.000000,280978.000000
1621.492362,0.051762,307217.000000,272699.000000
1624.468323,0.053132,299481.000000,264995.000000
1627.440053,0.056066,292112.000000,256734.000000
1630.407551,0.059909,284245.000000,247619.000000
1634.357635,0.068597,274079.000000,234034.000000
1637.315261,0.079162,266916.000000,222440.000000
1640.268656,0.092097,259612.000000,210004.000000
1643.217819,0.104071,251804.000000,198149.000000
1646.162752,0.118552,244348.000000,185976.000000
1649.103453,0.131434,236703.000000,174892.000000
1652.039924,0.143774,228171.000000,163865.000000
1655.948635,0.149451,215408.000000,152690.000000
1658.875233,0.144607,204937.000000,146897.000000
1661.797599,0.128463,193395.000000,143874.000000
1664.715734,0.106986,179728.000000,140485.000000
1667.629638,0.080960,163642.000000,135811.000000
1670.539311,0.052159,146312.000000,129754.000000
1673.444753,0.022998,128451.000000,121826.000000
1677.312093,-0.013245,105080.000000,108334.000000
1680.207662,-0.037137,88906.000000,96843.000000
1683.099000,-0.055676,75033.000000,85296.000000
1685.986106,-0.067593,63520.000000,74217.000000
1688.868982,-0.073076,53714.000000,63557.000000
1691.747626,-0.075010,45653.000000,54260.000000
1694.622039,-0.068742,39137.000000,45849.000000
1697.492221,-0.064290,33776.000000,39165.000000
1701.312548,-0.048516,28175.000000,31505.000000
